,iteration_1
batch_1,-31.779708862304688
batch_2,-30.164894104003906
batch_3,-31.90171241760254
batch_4,-29.26702880859375
batch_5,-30.84760856628418
batch_6,-32.34748458862305
batch_7,-31.39051055908203
batch_8,-30.913984298706055
batch_9,-28.974502563476562
batch_10,-29.634592056274414
batch_11,-30.428335189819336
batch_12,-32.16812515258789
batch_13,-30.762325286865234
batch_14,-30.07217788696289
batch_15,-29.886734008789062
batch_16,-30.86225700378418
batch_17,-30.498868942260742
batch_18,-29.920000076293945
batch_19,-29.88121795654297
batch_20,-30.98311996459961
batch_21,-30.09315299987793
batch_22,-30.054733276367188
batch_23,-30.6561222076416
batch_24,-31.684324264526367
batch_25,-30.916015625
batch_26,-31.641481399536133
batch_27,-29.63631248474121
batch_28,-31.832630157470703
batch_29,-31.244510650634766
batch_30,-30.75394058227539
batch_31,-31.470090866088867
batch_32,-31.96418571472168
batch_33,-32.26415252685547
batch_34,-31.17264747619629
batch_35,-30.663333892822266
batch_36,-31.6871395111084
batch_37,-32.10915756225586
batch_38,-31.96073341369629
batch_39,-32.121917724609375
batch_40,-30.74732780456543
batch_41,-31.279386520385742
batch_42,-31.876670837402344
batch_43,-31.64306640625
batch_44,-31.62405014038086
batch_45,-30.38585090637207
batch_46,-30.578977584838867
batch_47,-32.04924774169922
batch_48,-30.898534774780273
batch_49,-32.01700973510742
batch_50,-31.589431762695312
batch_51,-32.32964324951172
batch_52,-31.566518783569336
batch_53,-31.499799728393555
batch_54,-31.91303825378418
batch_55,-31.72385597229004
batch_56,-32.5937385559082
batch_57,-31.445165634155273
batch_58,-31.028650283813477
batch_59,-31.61404037475586
batch_60,-31.42872428894043
batch_61,-32.45001220703125
batch_62,-31.762073516845703
batch_63,-31.3055362701416
batch_64,-31.32355499267578
batch_65,-31.513242721557617
batch_66,-32.009395599365234
batch_67,-30.802732467651367
batch_68,-32.10432815551758
batch_69,-30.727603912353516
batch_70,-31.573171615600586
batch_71,-31.736169815063477
batch_72,-32.670162200927734
batch_73,-31.32063102722168
batch_74,-31.876461029052734
batch_75,-32.64099884033203
batch_76,-31.20695686340332
batch_77,-30.687496185302734
batch_78,-31.760343551635742
batch_79,-31.57017707824707
batch_80,-32.14351272583008
batch_81,-31.286407470703125
batch_82,-31.96232032775879
batch_83,-31.640636444091797
batch_84,-32.044281005859375
batch_85,-31.625532150268555
batch_86,-31.774423599243164
batch_87,-32.26274490356445
batch_88,-32.46037673950195
batch_89,-32.374267578125
batch_90,-30.854766845703125
batch_91,-32.13959884643555
batch_92,-32.10000991821289
batch_93,-30.674413681030273
batch_94,-31.694875717163086
batch_95,-31.671911239624023
batch_96,-31.84740447998047
batch_97,-30.638879776000977
batch_98,-30.15338897705078
batch_99,-31.619644165039062
batch_100,-32.08341979980469
batch_101,-31.240612030029297
batch_102,-31.936052322387695
batch_103,-31.71046257019043
batch_104,-31.68636703491211
batch_105,-31.989770889282227
batch_106,-31.234901428222656
batch_107,-30.952367782592773
batch_108,-31.281850814819336
batch_109,-31.967559814453125
batch_110,-32.39037322998047
batch_111,-32.40497970581055
batch_112,-32.14334487915039
batch_113,-32.650367736816406
batch_114,-30.46982192993164
batch_115,-32.20627975463867
