,iteration_1
batch_1,-29.962392807006836
batch_2,-29.490680694580078
batch_3,-27.775114059448242
batch_4,-27.934955596923828
batch_5,-30.412668228149414
batch_6,-29.845380783081055
batch_7,-28.625558853149414
batch_8,-29.78310775756836
batch_9,-29.40574836730957
batch_10,-29.17778778076172
batch_11,-27.84446144104004
batch_12,-29.304109573364258
batch_13,-29.19873046875
batch_14,-28.01593017578125
batch_15,-27.645061492919922
batch_16,-29.107494354248047
batch_17,-29.23445701599121
batch_18,-28.077611923217773
batch_19,-27.305343627929688
batch_20,-27.53624153137207
batch_21,-27.812419891357422
batch_22,-26.887754440307617
batch_23,-27.882278442382812
batch_24,-28.18221092224121
batch_25,-29.827577590942383
batch_26,-28.63214683532715
batch_27,-28.45775032043457
batch_28,-28.932750701904297
batch_29,-29.040006637573242
batch_30,-28.62801170349121
batch_31,-29.02522850036621
batch_32,-29.19605255126953
batch_33,-29.494789123535156
batch_34,-29.717947006225586
batch_35,-29.942392349243164
batch_36,-29.541852951049805
batch_37,-29.73975372314453
batch_38,-29.131166458129883
batch_39,-29.389535903930664
batch_40,-29.956504821777344
batch_41,-29.95261001586914
batch_42,-29.84659767150879
batch_43,-29.65084457397461
batch_44,-28.92276382446289
batch_45,-30.225967407226562
batch_46,-28.805967330932617
batch_47,-29.867685317993164
batch_48,-29.868810653686523
batch_49,-28.60309410095215
batch_50,-28.659818649291992
batch_51,-29.44487953186035
batch_52,-29.91509246826172
batch_53,-30.5085506439209
batch_54,-29.97269630432129
batch_55,-26.991779327392578
batch_56,-27.93877410888672
batch_57,-30.433246612548828
batch_58,-28.15497398376465
batch_59,-30.213886260986328
batch_60,-27.98842430114746
batch_61,-29.13150978088379
batch_62,-29.089298248291016
batch_63,-29.677431106567383
batch_64,-29.846637725830078
batch_65,-29.18581199645996
batch_66,-29.754343032836914
batch_67,-29.885467529296875
batch_68,-29.82240867614746
batch_69,-29.744047164916992
batch_70,-29.16571807861328
batch_71,-30.094707489013672
batch_72,-29.99103355407715
batch_73,-29.17875099182129
batch_74,-29.273052215576172
batch_75,-30.138164520263672
batch_76,-29.59968376159668
batch_77,-29.977928161621094
batch_78,-30.016029357910156
batch_79,-29.08129119873047
batch_80,-29.452144622802734
batch_81,-29.971235275268555
batch_82,-30.38068199157715
batch_83,-30.730323791503906
batch_84,-30.12008285522461
batch_85,-29.9252986907959
batch_86,-28.85248565673828
batch_87,-29.181835174560547
batch_88,-30.273292541503906
batch_89,-30.072118759155273
batch_90,-29.83380126953125
batch_91,-29.773988723754883
batch_92,-30.313617706298828
batch_93,-30.325849533081055
batch_94,-29.08956527709961
batch_95,-29.121337890625
batch_96,-29.447742462158203
batch_97,-29.72258949279785
batch_98,-29.746389389038086
batch_99,-29.04928970336914
batch_100,-29.3195858001709
batch_101,-30.09725570678711
batch_102,-29.272598266601562
batch_103,-29.397123336791992
batch_104,-30.094375610351562
batch_105,-29.132200241088867
batch_106,-29.1647891998291
batch_107,-29.691896438598633
batch_108,-29.528575897216797
batch_109,-30.565872192382812
batch_110,-30.1024112701416
batch_111,-29.677845001220703
batch_112,-29.557880401611328
batch_113,-30.094270706176758
batch_114,-29.537364959716797
batch_115,-30.25183868408203
batch_116,-29.08989715576172
batch_117,-29.860347747802734
batch_118,-30.210134506225586
batch_119,-30.331260681152344
batch_120,-30.196516036987305
batch_121,-30.01423454284668
batch_122,-29.298110961914062
batch_123,-30.304649353027344
batch_124,-30.143386840820312
batch_125,-30.13949966430664
batch_126,-29.792463302612305
batch_127,-29.936281204223633
batch_128,-29.915231704711914
batch_129,-29.721940994262695
batch_130,-30.405080795288086
