,iteration_1
batch_1,-35.11204528808594
batch_2,-35.979278564453125
batch_3,-36.893062591552734
batch_4,-34.68291473388672
batch_5,-37.41785430908203
batch_6,-35.30628204345703
batch_7,-37.26691818237305
batch_8,-36.035526275634766
batch_9,-36.144832611083984
batch_10,-36.80470657348633
batch_11,-36.67257308959961
batch_12,-35.76131057739258
batch_13,-32.85008239746094
batch_14,-35.96840286254883
batch_15,-36.569515228271484
batch_16,-36.81015396118164
batch_17,-35.09476089477539
batch_18,-37.148460388183594
batch_19,-35.92656326293945
batch_20,-35.67322540283203
batch_21,-36.909385681152344
batch_22,-35.31636047363281
batch_23,-35.02846145629883
batch_24,-35.936126708984375
batch_25,-36.92657470703125
batch_26,-37.74460220336914
batch_27,-37.13301467895508
batch_28,-38.166812896728516
batch_29,-36.28578567504883
batch_30,-37.27971267700195
batch_31,-37.79925537109375
batch_32,-35.84015655517578
batch_33,-37.30059051513672
batch_34,-37.95512771606445
batch_35,-36.570716857910156
batch_36,-36.854270935058594
batch_37,-37.868812561035156
batch_38,-38.06792449951172
batch_39,-37.61225128173828
batch_40,-38.34330749511719
batch_41,-38.33375930786133
batch_42,-37.597923278808594
batch_43,-38.05311965942383
batch_44,-38.30792236328125
batch_45,-35.93388748168945
batch_46,-37.112796783447266
batch_47,-37.74495315551758
batch_48,-37.788787841796875
batch_49,-37.15031051635742
batch_50,-37.8301887512207
batch_51,-36.51563262939453
batch_52,-37.32231521606445
batch_53,-36.64897918701172
batch_54,-37.33092498779297
batch_55,-37.54081726074219
batch_56,-37.72206115722656
batch_57,-36.72278594970703
batch_58,-37.383541107177734
batch_59,-38.22370529174805
batch_60,-37.907379150390625
batch_61,-38.079166412353516
batch_62,-36.99150466918945
batch_63,-38.12519073486328
batch_64,-37.681053161621094
batch_65,-36.71946334838867
batch_66,-37.70909118652344
batch_67,-36.48107147216797
batch_68,-36.939544677734375
batch_69,-37.54555130004883
batch_70,-37.556461334228516
batch_71,-37.47738265991211
batch_72,-36.42709732055664
batch_73,-38.40546417236328
batch_74,-36.17145538330078
batch_75,-36.59979248046875
batch_76,-37.34452819824219
batch_77,-36.529998779296875
batch_78,-37.078369140625
batch_79,-36.445133209228516
batch_80,-37.612709045410156
batch_81,-37.17546463012695
batch_82,-38.088924407958984
batch_83,-37.91257858276367
batch_84,-38.07863235473633
batch_85,-37.56785202026367
batch_86,-37.878875732421875
batch_87,-37.626102447509766
batch_88,-38.209739685058594
batch_89,-37.97136306762695
batch_90,-37.49587631225586
batch_91,-37.48453903198242
batch_92,-37.06232452392578
batch_93,-37.77422332763672
batch_94,-38.403953552246094
batch_95,-36.73484802246094
batch_96,-37.021846771240234
batch_97,-38.25184631347656
batch_98,-37.61518096923828
batch_99,-37.507389068603516
batch_100,-37.517295837402344
batch_101,-34.80717086791992
batch_102,-37.22307586669922
batch_103,-37.84114074707031
batch_104,-36.7437629699707
batch_105,-36.783939361572266
batch_106,-37.13624572753906
batch_107,-38.40162658691406
batch_108,-37.398841857910156
batch_109,-37.569984436035156
batch_110,-37.43644714355469
batch_111,-37.984886169433594
batch_112,-37.958595275878906
batch_113,-36.904876708984375
batch_114,-37.528480529785156
batch_115,-37.173057556152344
batch_116,-36.89291000366211
batch_117,-37.815311431884766
batch_118,-37.45293045043945
batch_119,-37.30859375
batch_120,-37.188453674316406
batch_121,-37.845298767089844
batch_122,-37.58654022216797
batch_123,-37.73178482055664
batch_124,-36.87444305419922
batch_125,-38.42567825317383
batch_126,-38.00939178466797
batch_127,-37.470855712890625
batch_128,-37.444358825683594
batch_129,-37.878238677978516
batch_130,-38.054298400878906
batch_131,-37.67679214477539
batch_132,-38.431453704833984
batch_133,-37.91615676879883
batch_134,-37.64704132080078
batch_135,-38.00952911376953
batch_136,-37.86310577392578
batch_137,-37.43199920654297
batch_138,-36.67706298828125
batch_139,-34.687400817871094
batch_140,-36.54747772216797
batch_141,-37.44209671020508
batch_142,-37.121646881103516
batch_143,-35.13972854614258
batch_144,-35.470367431640625
batch_145,-37.629512786865234
batch_146,-37.17415237426758
batch_147,-33.34064865112305
batch_148,-35.702003479003906
batch_149,-37.725276947021484
batch_150,-36.42449188232422
batch_151,-35.34843826293945
batch_152,-35.64745330810547
batch_153,-37.535919189453125
batch_154,-37.99876403808594
batch_155,-37.29475784301758
batch_156,-36.43412780761719
batch_157,-36.022705078125
batch_158,-37.13589859008789
batch_159,-37.8429069519043
