,iteration_1
batch_1,-46.54874801635742
batch_2,-46.945838928222656
batch_3,-47.621665954589844
batch_4,-46.42499542236328
batch_5,-48.73085021972656
batch_6,-47.798553466796875
batch_7,-47.016822814941406
batch_8,-47.81287384033203
batch_9,-47.14447784423828
batch_10,-47.36652374267578
batch_11,-47.47089385986328
batch_12,-46.86370086669922
batch_13,-47.43510055541992
batch_14,-47.91927719116211
batch_15,-48.00636291503906
batch_16,-47.87553024291992
batch_17,-45.946014404296875
batch_18,-47.21150588989258
batch_19,-47.70118713378906
batch_20,-48.12886047363281
batch_21,-48.46738052368164
batch_22,-47.120208740234375
batch_23,-46.20510482788086
batch_24,-48.2684326171875
batch_25,-49.177940368652344
batch_26,-47.08362579345703
batch_27,-48.96760940551758
batch_28,-49.055816650390625
batch_29,-47.99758529663086
batch_30,-48.33796691894531
batch_31,-49.365867614746094
batch_32,-49.573936462402344
batch_33,-47.117557525634766
batch_34,-49.046730041503906
batch_35,-47.79694747924805
batch_36,-48.36470031738281
batch_37,-49.0061149597168
batch_38,-48.42955780029297
batch_39,-49.035152435302734
batch_40,-49.593544006347656
batch_41,-48.63581848144531
batch_42,-49.04692840576172
batch_43,-48.88768768310547
batch_44,-47.384056091308594
batch_45,-49.03718185424805
batch_46,-47.21388244628906
batch_47,-49.10630416870117
batch_48,-48.69142532348633
batch_49,-47.477561950683594
batch_50,-49.2044563293457
batch_51,-48.866180419921875
batch_52,-49.22572708129883
batch_53,-48.90053939819336
batch_54,-48.00355911254883
batch_55,-48.47237014770508
batch_56,-47.832942962646484
batch_57,-47.30800247192383
batch_58,-49.074745178222656
batch_59,-48.70338821411133
batch_60,-49.152198791503906
batch_61,-48.92336654663086
batch_62,-48.93022918701172
batch_63,-47.707725524902344
batch_64,-49.24898910522461
batch_65,-48.90536880493164
batch_66,-48.253814697265625
batch_67,-49.57304763793945
batch_68,-49.394256591796875
batch_69,-47.41267395019531
batch_70,-48.98902893066406
batch_71,-49.29295349121094
batch_72,-48.50273132324219
batch_73,-48.206634521484375
batch_74,-47.46609115600586
batch_75,-48.8167610168457
batch_76,-48.17251205444336
batch_77,-49.19728469848633
batch_78,-49.42585372924805
batch_79,-49.610530853271484
batch_80,-48.84654235839844
batch_81,-47.791419982910156
batch_82,-49.3967399597168
batch_83,-49.63045883178711
batch_84,-49.28596115112305
batch_85,-49.058448791503906
batch_86,-48.78263473510742
batch_87,-48.616432189941406
batch_88,-48.85887908935547
batch_89,-49.22002410888672
batch_90,-47.899192810058594
batch_91,-48.404537200927734
batch_92,-48.25788116455078
batch_93,-48.84408950805664
batch_94,-47.45339584350586
batch_95,-49.63127517700195
batch_96,-49.01980972290039
batch_97,-48.821102142333984
batch_98,-48.069881439208984
batch_99,-49.37593078613281
batch_100,-48.21653747558594
batch_101,-49.60923767089844
batch_102,-48.450008392333984
batch_103,-48.72209930419922
batch_104,-48.23430252075195
batch_105,-48.5848503112793
batch_106,-47.95282745361328
batch_107,-48.5927734375
batch_108,-48.13734436035156
batch_109,-48.826499938964844
batch_110,-48.489173889160156
batch_111,-48.69453430175781
batch_112,-49.028446197509766
batch_113,-48.530094146728516
batch_114,-48.35852813720703
batch_115,-48.81731414794922
batch_116,-47.946895599365234
batch_117,-48.39821243286133
batch_118,-48.45621109008789
batch_119,-48.4716911315918
batch_120,-48.381866455078125
batch_121,-48.32213592529297
batch_122,-49.59122848510742
batch_123,-47.92427444458008
batch_124,-48.63229751586914
batch_125,-49.6107063293457
batch_126,-48.847198486328125
batch_127,-48.69889450073242
batch_128,-49.46737289428711
batch_129,-48.635231018066406
batch_130,-48.58809280395508
batch_131,-48.98064422607422
batch_132,-49.49308776855469
batch_133,-49.32554244995117
batch_134,-48.74607849121094
batch_135,-48.49794006347656
batch_136,-48.55253601074219
batch_137,-47.71649169921875
batch_138,-46.85353088378906
batch_139,-46.86147689819336
batch_140,-48.72416305541992
batch_141,-48.03586196899414
batch_142,-45.42961502075195
batch_143,-49.42690658569336
batch_144,-46.5888671875
batch_145,-46.86104965209961
batch_146,-45.94575119018555
batch_147,-45.90425491333008
batch_148,-47.28620147705078
batch_149,-48.30619812011719
batch_150,-47.824974060058594
batch_151,-46.378177642822266
batch_152,-47.96329116821289
batch_153,-49.32828140258789
batch_154,-47.67092514038086
batch_155,-48.25623321533203
batch_156,-48.18328094482422
batch_157,-47.86158752441406
batch_158,-48.14445495605469
batch_159,-47.07586669921875
batch_160,-48.37717056274414
batch_161,-48.914466857910156
batch_162,-48.21733093261719
batch_163,-48.693260192871094
batch_164,-48.436668395996094
batch_165,-49.36693572998047
batch_166,-48.36332702636719
