,iteration_1
batch_1,-47.44225311279297
batch_2,-48.724952697753906
batch_3,-50.76214599609375
batch_4,-48.92797088623047
batch_5,-50.403358459472656
batch_6,-49.47492599487305
batch_7,-48.07598114013672
batch_8,-48.99209976196289
batch_9,-48.071571350097656
batch_10,-48.9880485534668
batch_11,-45.78659439086914
batch_12,-49.55504608154297
batch_13,-46.60490798950195
batch_14,-49.34492492675781
batch_15,-48.796913146972656
batch_16,-49.54119873046875
batch_17,-47.68865203857422
batch_18,-47.5556526184082
batch_19,-49.526451110839844
batch_20,-48.36505889892578
batch_21,-48.477046966552734
batch_22,-48.26472473144531
batch_23,-48.33618927001953
batch_24,-49.023170471191406
batch_25,-50.955177307128906
batch_26,-48.695831298828125
batch_27,-49.81038284301758
batch_28,-49.458839416503906
batch_29,-50.04495620727539
batch_30,-49.80133819580078
batch_31,-49.481998443603516
batch_32,-49.4229621887207
batch_33,-48.86323547363281
batch_34,-50.70570755004883
batch_35,-49.68636703491211
batch_36,-50.560264587402344
batch_37,-49.50968551635742
batch_38,-50.468345642089844
batch_39,-49.87956237792969
batch_40,-51.01552200317383
batch_41,-49.492347717285156
batch_42,-48.29927062988281
batch_43,-50.76384735107422
batch_44,-48.637367248535156
batch_45,-49.858245849609375
batch_46,-49.43073654174805
batch_47,-50.87530517578125
batch_48,-49.73282241821289
batch_49,-50.16082000732422
batch_50,-49.428436279296875
batch_51,-50.20079803466797
batch_52,-49.8889045715332
batch_53,-48.39353942871094
batch_54,-49.75503921508789
batch_55,-51.09736633300781
batch_56,-49.89105987548828
batch_57,-50.022735595703125
batch_58,-50.536014556884766
batch_59,-50.78682327270508
batch_60,-49.99055099487305
batch_61,-50.003353118896484
batch_62,-49.93171691894531
batch_63,-49.948646545410156
batch_64,-49.414913177490234
batch_65,-48.85465621948242
batch_66,-49.886634826660156
batch_67,-50.23374938964844
batch_68,-50.109378814697266
batch_69,-51.128456115722656
batch_70,-49.27300262451172
batch_71,-50.74357223510742
batch_72,-50.17363739013672
batch_73,-50.71466827392578
batch_74,-49.87440872192383
batch_75,-49.90607833862305
batch_76,-50.846195220947266
batch_77,-50.383663177490234
batch_78,-49.31446075439453
batch_79,-51.105403900146484
batch_80,-50.907691955566406
batch_81,-49.50794982910156
batch_82,-50.692081451416016
batch_83,-50.50175857543945
batch_84,-50.3718147277832
batch_85,-50.66046142578125
batch_86,-50.228759765625
batch_87,-50.836524963378906
batch_88,-50.533607482910156
batch_89,-50.761104583740234
batch_90,-49.5069694519043
batch_91,-49.62654113769531
batch_92,-50.3631477355957
batch_93,-50.66671371459961
batch_94,-51.10597610473633
batch_95,-48.50629806518555
batch_96,-49.743404388427734
batch_97,-49.38224792480469
batch_98,-50.12234878540039
batch_99,-50.63446044921875
batch_100,-49.64309310913086
batch_101,-50.453006744384766
batch_102,-50.50299072265625
batch_103,-50.86601257324219
batch_104,-50.76811599731445
batch_105,-50.78053283691406
batch_106,-50.484928131103516
batch_107,-49.62179183959961
batch_108,-50.43613052368164
batch_109,-50.064537048339844
batch_110,-49.05316162109375
batch_111,-49.576148986816406
batch_112,-51.04888153076172
batch_113,-50.344783782958984
batch_114,-49.598270416259766
batch_115,-50.33916473388672
batch_116,-50.748600006103516
batch_117,-49.596923828125
batch_118,-49.43044662475586
batch_119,-50.355445861816406
batch_120,-50.398460388183594
batch_121,-50.80968475341797
batch_122,-51.01791000366211
batch_123,-50.93841552734375
batch_124,-50.69100570678711
batch_125,-50.296051025390625
batch_126,-51.10636901855469
batch_127,-50.80485153198242
batch_128,-50.030677795410156
batch_129,-50.811851501464844
batch_130,-50.764095306396484
batch_131,-51.05359649658203
batch_132,-51.12407684326172
batch_133,-50.09782791137695
batch_134,-50.906585693359375
batch_135,-51.11257553100586
batch_136,-48.732662200927734
batch_137,-51.0772819519043
batch_138,-51.08383560180664
batch_139,-48.73394012451172
batch_140,-49.6005859375
batch_141,-47.620147705078125
batch_142,-49.52983856201172
batch_143,-50.08055877685547
batch_144,-49.20845413208008
batch_145,-46.468814849853516
batch_146,-48.604339599609375
batch_147,-49.64371109008789
batch_148,-49.90010070800781
batch_149,-48.65657043457031
batch_150,-49.396392822265625
batch_151,-49.77742385864258
batch_152,-48.69220733642578
batch_153,-50.555580139160156
batch_154,-47.52921676635742
batch_155,-50.354366302490234
batch_156,-48.51051330566406
batch_157,-49.45934295654297
batch_158,-48.96601486206055
batch_159,-48.96194076538086
batch_160,-50.486751556396484
batch_161,-49.02556610107422
batch_162,-50.02679443359375
batch_163,-49.70524978637695
batch_164,-50.289512634277344
batch_165,-48.8438835144043
batch_166,-50.04231643676758
batch_167,-49.7752571105957
batch_168,-48.53437805175781
batch_169,-50.082359313964844
batch_170,-50.185768127441406
batch_171,-49.58885955810547
batch_172,-50.47389221191406
batch_173,-50.11269760131836
batch_174,-50.232887268066406
batch_175,-51.14353561401367
batch_176,-50.702308654785156
batch_177,-49.80261993408203
batch_178,-50.507869720458984
batch_179,-50.24919509887695
batch_180,-49.387229919433594
batch_181,-50.618858337402344
batch_182,-50.063018798828125
batch_183,-50.088897705078125
batch_184,-49.968536376953125
batch_185,-50.683380126953125
batch_186,-50.27950668334961
batch_187,-50.04664993286133
batch_188,-49.29628372192383
batch_189,-50.43573760986328
batch_190,-50.1662712097168
batch_191,-50.51968002319336
batch_192,-50.01472854614258
batch_193,-50.67851638793945
batch_194,-48.81954574584961
batch_195,-50.298377990722656
batch_196,-50.5004768371582
batch_197,-50.702213287353516
batch_198,-49.504364013671875
batch_199,-50.94452667236328
batch_200,-50.68892288208008
batch_201,-48.914093017578125
batch_202,-50.6614875793457
batch_203,-50.856693267822266
batch_204,-50.59420394897461
batch_205,-51.16301727294922
batch_206,-50.26228332519531
batch_207,-50.27985763549805
batch_208,-50.78486251831055
batch_209,-49.880218505859375
batch_210,-49.75492477416992
batch_211,-50.51411819458008
batch_212,-50.50165557861328
batch_213,-50.870296478271484
batch_214,-50.406394958496094
batch_215,-49.846954345703125
batch_216,-50.35445022583008
batch_217,-50.5571403503418
batch_218,-50.343048095703125
batch_219,-50.41991424560547
batch_220,-50.87534713745117
batch_221,-50.9419059753418
batch_222,-50.178466796875
batch_223,-50.23118209838867
batch_224,-50.982139587402344
batch_225,-50.2716178894043
batch_226,-50.973838806152344
batch_227,-50.97407531738281
batch_228,-51.184295654296875
batch_229,-49.79340744018555
batch_230,-50.49952697753906
batch_231,-50.623844146728516
batch_232,-49.518436431884766
batch_233,-50.946197509765625
batch_234,-50.71023941040039
batch_235,-50.58218002319336
batch_236,-49.465789794921875
batch_237,-49.03773498535156
batch_238,-50.1618537902832
batch_239,-50.58838653564453
batch_240,-49.873207092285156
batch_241,-49.041595458984375
batch_242,-50.46308517456055
batch_243,-50.86895751953125
batch_244,-50.79599380493164
batch_245,-49.424251556396484
batch_246,-50.21946334838867
batch_247,-50.587764739990234
batch_248,-49.209228515625
batch_249,-50.51628112792969
batch_250,-50.04966354370117
batch_251,-50.81731033325195
batch_252,-49.975608825683594
batch_253,-50.64910888671875
batch_254,-49.93519973754883
batch_255,-50.44405746459961
batch_256,-50.6298942565918
batch_257,-50.47032165527344
batch_258,-50.904327392578125
batch_259,-50.23591232299805
batch_260,-51.05370330810547
batch_261,-50.26295471191406
batch_262,-51.048828125
batch_263,-50.984588623046875
batch_264,-50.06806182861328
batch_265,-50.101375579833984
batch_266,-50.927162170410156
batch_267,-50.21989822387695
batch_268,-50.666107177734375
batch_269,-50.67340087890625
batch_270,-50.007118225097656
batch_271,-50.43730545043945
batch_272,-50.53276443481445
batch_273,-50.94855880737305
batch_274,-50.99327850341797
batch_275,-50.00189208984375
batch_276,-50.04536437988281
batch_277,-49.49925994873047
batch_278,-49.43732833862305
batch_279,-49.644615173339844
batch_280,-50.301570892333984
batch_281,-50.0780143737793
batch_282,-50.63546371459961
batch_283,-50.638755798339844
batch_284,-49.2099609375
batch_285,-50.117835998535156
batch_286,-50.49993896484375
batch_287,-50.60153579711914
batch_288,-50.75892639160156
batch_289,-50.642066955566406
batch_290,-50.4642333984375
batch_291,-50.14725112915039
batch_292,-50.43251419067383
batch_293,-49.44459533691406
batch_294,-50.70693588256836
batch_295,-50.01513671875
batch_296,-50.243614196777344
batch_297,-50.74305725097656
batch_298,-50.01835250854492
batch_299,-49.96870040893555
batch_300,-50.701805114746094
batch_301,-50.59190368652344
batch_302,-50.247676849365234
batch_303,-50.57518768310547
batch_304,-50.14251708984375
batch_305,-50.01042175292969
batch_306,-50.7774543762207
batch_307,-50.81153106689453
batch_308,-50.426124572753906
batch_309,-50.69248580932617
batch_310,-50.66365051269531
batch_311,-50.25373077392578
batch_312,-50.87271499633789
batch_313,-50.23574447631836
batch_314,-49.463233947753906
batch_315,-50.90470886230469
batch_316,-50.78889846801758
batch_317,-50.69679260253906
batch_318,-50.64699935913086
batch_319,-49.792415618896484
batch_320,-50.87214660644531
batch_321,-50.44111633300781
batch_322,-50.278419494628906
batch_323,-50.66998291015625
batch_324,-50.52634048461914
batch_325,-50.99750900268555
batch_326,-51.19748306274414
batch_327,-50.689205169677734
batch_328,-49.65146255493164
batch_329,-50.676273345947266
batch_330,-50.3270149230957
batch_331,-50.48660659790039
batch_332,-50.9541130065918
batch_333,-50.817195892333984
batch_334,-50.82469940185547
batch_335,-50.705780029296875
batch_336,-49.8045654296875
batch_337,-50.59585952758789
batch_338,-50.091339111328125
batch_339,-50.916629791259766
batch_340,-49.968528747558594
batch_341,-50.520790100097656
batch_342,-50.54336166381836
batch_343,-49.31386184692383
batch_344,-50.78720474243164
batch_345,-49.95070266723633
batch_346,-50.90201950073242
batch_347,-50.343292236328125
batch_348,-51.19356918334961
batch_349,-50.6859130859375
batch_350,-49.7335319519043
batch_351,-49.61342239379883
batch_352,-50.22467803955078
batch_353,-50.738887786865234
batch_354,-51.08386993408203
batch_355,-51.08336639404297
batch_356,-50.58073043823242
batch_357,-50.44052505493164
batch_358,-50.57527542114258
batch_359,-50.47810745239258
batch_360,-50.37357711791992
batch_361,-50.82756042480469
batch_362,-50.979862213134766
batch_363,-50.55451202392578
batch_364,-50.781009674072266
batch_365,-50.70834732055664
batch_366,-50.86911392211914
batch_367,-50.22135543823242
batch_368,-50.14592361450195
batch_369,-50.27419662475586
batch_370,-50.21089172363281
batch_371,-50.84492111206055
batch_372,-51.24243927001953
batch_373,-50.94896697998047
batch_374,-50.70575714111328
batch_375,-50.54623794555664
batch_376,-49.970489501953125
batch_377,-50.55588912963867
batch_378,-51.22859573364258
batch_379,-50.20933532714844
batch_380,-50.543724060058594
batch_381,-50.687705993652344
batch_382,-49.9669303894043
batch_383,-50.82567596435547
batch_384,-49.759761810302734
batch_385,-50.90898132324219
batch_386,-50.45901870727539
batch_387,-50.558109283447266
batch_388,-51.23794937133789
batch_389,-51.24147033691406
batch_390,-50.96395492553711
batch_391,-50.69644546508789
batch_392,-50.651466369628906
batch_393,-50.75990676879883
batch_394,-51.07492446899414
batch_395,-50.614219665527344
batch_396,-50.69279098510742
batch_397,-50.18143844604492
batch_398,-50.78884506225586
batch_399,-50.28453063964844
batch_400,-50.9528694152832
batch_401,-50.84126281738281
batch_402,-50.57445526123047
batch_403,-51.08335494995117
batch_404,-50.7023811340332
batch_405,-50.58809280395508
