,iteration_1
batch_1,-39.003692626953125
batch_2,-37.512271881103516
batch_3,-39.014556884765625
batch_4,-37.30497360229492
batch_5,-39.362403869628906
batch_6,-38.162757873535156
batch_7,-39.28339385986328
batch_8,-36.097434997558594
batch_9,-36.16944122314453
batch_10,-39.23308181762695
batch_11,-37.35158920288086
batch_12,-39.03950881958008
batch_13,-36.89241027832031
batch_14,-37.58194351196289
batch_15,-36.26886749267578
batch_16,-37.947792053222656
batch_17,-38.54100799560547
batch_18,-37.913089752197266
batch_19,-36.84920120239258
batch_20,-38.03342819213867
batch_21,-37.379390716552734
batch_22,-35.27081298828125
batch_23,-37.88128662109375
batch_24,-38.77065658569336
batch_25,-37.82381820678711
batch_26,-37.12722396850586
batch_27,-38.0185546875
batch_28,-38.63080596923828
batch_29,-38.9703369140625
batch_30,-38.17261505126953
batch_31,-39.560062408447266
batch_32,-37.82693862915039
batch_33,-38.25514221191406
batch_34,-39.605140686035156
batch_35,-39.60724639892578
batch_36,-38.98618698120117
batch_37,-38.38076400756836
batch_38,-39.16709518432617
batch_39,-37.923709869384766
batch_40,-38.7504768371582
batch_41,-37.91515350341797
batch_42,-39.457210540771484
batch_43,-39.63025665283203
batch_44,-38.81367874145508
batch_45,-37.37702178955078
batch_46,-38.6085205078125
batch_47,-39.4620475769043
batch_48,-39.14583206176758
batch_49,-38.97598648071289
batch_50,-37.812198638916016
batch_51,-38.70863342285156
batch_52,-38.77115249633789
batch_53,-37.63089370727539
batch_54,-39.179176330566406
batch_55,-39.206302642822266
batch_56,-39.49176025390625
batch_57,-38.34455490112305
batch_58,-37.12287521362305
batch_59,-38.80830001831055
batch_60,-39.467674255371094
batch_61,-38.766483306884766
batch_62,-39.2238655090332
batch_63,-38.558692932128906
batch_64,-38.71177291870117
batch_65,-38.94752502441406
batch_66,-39.46776580810547
batch_67,-39.16270446777344
batch_68,-36.439666748046875
batch_69,-38.56449508666992
batch_70,-38.37530517578125
batch_71,-38.36188507080078
batch_72,-38.650146484375
batch_73,-39.48891830444336
batch_74,-38.941917419433594
batch_75,-39.68025207519531
batch_76,-39.63813781738281
batch_77,-39.93161392211914
batch_78,-39.52479934692383
batch_79,-38.95400619506836
batch_80,-39.225242614746094
batch_81,-39.11139678955078
batch_82,-39.12641525268555
batch_83,-39.712738037109375
batch_84,-39.26958084106445
batch_85,-38.9033203125
batch_86,-39.349578857421875
batch_87,-39.62929153442383
batch_88,-40.01059341430664
batch_89,-39.39427947998047
batch_90,-40.05084991455078
batch_91,-39.624027252197266
batch_92,-38.003150939941406
batch_93,-40.055885314941406
batch_94,-39.58964157104492
batch_95,-39.134464263916016
batch_96,-39.13249206542969
batch_97,-38.3945426940918
batch_98,-39.548667907714844
batch_99,-39.74093246459961
batch_100,-39.516456604003906
batch_101,-39.66272735595703
batch_102,-39.177452087402344
batch_103,-37.893463134765625
batch_104,-39.60783767700195
batch_105,-38.51687240600586
batch_106,-39.531105041503906
batch_107,-39.6136474609375
batch_108,-39.29366683959961
batch_109,-39.398738861083984
batch_110,-38.30158615112305
batch_111,-39.25853729248047
batch_112,-38.93293380737305
batch_113,-39.03481674194336
batch_114,-38.93593978881836
batch_115,-39.888614654541016
batch_116,-38.45232009887695
batch_117,-40.0645751953125
