,iteration_1
batch_1,-38.77132034301758
batch_2,-37.448909759521484
batch_3,-37.1531982421875
batch_4,-39.463626861572266
batch_5,-38.305057525634766
batch_6,-38.61855697631836
batch_7,-39.41799545288086
batch_8,-38.04566192626953
batch_9,-38.19175720214844
batch_10,-37.15052032470703
batch_11,-39.23603057861328
batch_12,-37.468448638916016
batch_13,-36.27745819091797
batch_14,-38.08912658691406
batch_15,-37.79513168334961
batch_16,-36.56867599487305
batch_17,-37.111995697021484
batch_18,-37.245948791503906
batch_19,-36.686832427978516
batch_20,-35.73871612548828
batch_21,-35.5241813659668
batch_22,-36.01180648803711
batch_23,-37.77437973022461
batch_24,-37.889808654785156
batch_25,-38.31453323364258
batch_26,-37.83720397949219
batch_27,-38.23548889160156
batch_28,-38.607421875
batch_29,-39.60541915893555
batch_30,-38.33225631713867
batch_31,-37.81396484375
batch_32,-38.55293273925781
batch_33,-38.38935852050781
batch_34,-38.37288284301758
batch_35,-38.179996490478516
batch_36,-37.805908203125
batch_37,-38.298316955566406
batch_38,-38.342796325683594
batch_39,-38.18722152709961
batch_40,-39.15004348754883
batch_41,-39.77122116088867
batch_42,-39.4864501953125
batch_43,-39.74634552001953
batch_44,-38.63222122192383
batch_45,-37.57365417480469
batch_46,-37.223941802978516
batch_47,-39.510887145996094
batch_48,-38.22056198120117
batch_49,-39.003963470458984
batch_50,-36.78837585449219
batch_51,-38.57657241821289
batch_52,-38.4027099609375
batch_53,-37.492008209228516
batch_54,-38.86774826049805
batch_55,-38.2984619140625
batch_56,-38.672035217285156
batch_57,-39.4743766784668
batch_58,-38.255088806152344
batch_59,-39.269168853759766
batch_60,-38.609989166259766
batch_61,-39.52421951293945
batch_62,-38.313507080078125
batch_63,-39.13123321533203
batch_64,-38.67819595336914
batch_65,-38.42702102661133
batch_66,-38.350624084472656
batch_67,-39.83839416503906
batch_68,-37.71671676635742
batch_69,-38.940914154052734
batch_70,-38.60206604003906
batch_71,-38.5340576171875
batch_72,-38.373626708984375
batch_73,-38.927921295166016
batch_74,-37.88565444946289
batch_75,-38.78160095214844
batch_76,-38.91865158081055
batch_77,-38.424957275390625
batch_78,-38.799766540527344
batch_79,-38.541988372802734
batch_80,-37.76559829711914
batch_81,-39.52354431152344
batch_82,-39.41105651855469
batch_83,-39.11450958251953
batch_84,-39.4351692199707
batch_85,-38.96340560913086
batch_86,-39.9033317565918
batch_87,-38.82255172729492
batch_88,-39.734214782714844
batch_89,-39.011104583740234
batch_90,-39.752540588378906
batch_91,-39.161643981933594
batch_92,-39.32010269165039
batch_93,-39.07691192626953
batch_94,-38.430721282958984
batch_95,-39.36848068237305
batch_96,-39.82099533081055
batch_97,-38.07514572143555
batch_98,-38.55897521972656
batch_99,-39.43886184692383
batch_100,-38.710140228271484
batch_101,-37.186954498291016
batch_102,-37.5330924987793
batch_103,-39.89797592163086
batch_104,-38.17638397216797
batch_105,-39.20952224731445
batch_106,-39.901092529296875
batch_107,-38.3681640625
batch_108,-39.36149978637695
batch_109,-38.62528610229492
batch_110,-38.682952880859375
batch_111,-39.47179412841797
batch_112,-39.44097137451172
batch_113,-38.591129302978516
batch_114,-39.14265441894531
batch_115,-39.11143112182617
batch_116,-38.95217514038086
batch_117,-39.66703414916992
batch_118,-37.202667236328125
batch_119,-39.422645568847656
batch_120,-39.698158264160156
batch_121,-39.518592834472656
batch_122,-39.29419708251953
batch_123,-39.19160461425781
batch_124,-38.80805206298828
batch_125,-39.35504913330078
batch_126,-39.29011535644531
batch_127,-39.29983901977539
batch_128,-38.94218063354492
batch_129,-38.974571228027344
batch_130,-39.12227249145508
batch_131,-39.62151336669922
batch_132,-39.586177825927734
batch_133,-39.56072998046875
batch_134,-39.23912048339844
batch_135,-38.777496337890625
batch_136,-39.10186767578125
batch_137,-39.150665283203125
batch_138,-38.34511947631836
batch_139,-38.96668243408203
batch_140,-39.885704040527344
batch_141,-37.7820930480957
batch_142,-37.59556579589844
batch_143,-38.870086669921875
batch_144,-38.05162811279297
batch_145,-38.84437561035156
batch_146,-36.743560791015625
batch_147,-39.43345642089844
batch_148,-38.889320373535156
batch_149,-38.345340728759766
batch_150,-38.53942108154297
batch_151,-35.49604415893555
batch_152,-39.17060089111328
batch_153,-35.530757904052734
batch_154,-38.91912841796875
batch_155,-39.347965240478516
batch_156,-38.589447021484375
batch_157,-37.632118225097656
batch_158,-36.46245193481445
batch_159,-39.77592468261719
batch_160,-36.52541732788086
batch_161,-38.802738189697266
batch_162,-37.131080627441406
batch_163,-39.3010368347168
batch_164,-39.01722717285156
batch_165,-37.68064880371094
batch_166,-39.237037658691406
batch_167,-38.19803237915039
batch_168,-38.41294860839844
batch_169,-39.65756607055664
batch_170,-38.169471740722656
batch_171,-39.109413146972656
batch_172,-38.27824401855469
batch_173,-39.00987243652344
batch_174,-39.23892593383789
batch_175,-39.60356903076172
batch_176,-39.60546112060547
batch_177,-39.14654541015625
batch_178,-39.12172317504883
batch_179,-39.0258903503418
batch_180,-39.28627014160156
batch_181,-39.09333801269531
batch_182,-37.63311004638672
batch_183,-39.72406005859375
batch_184,-38.96240997314453
batch_185,-39.214996337890625
batch_186,-39.68720626831055
batch_187,-38.28950881958008
batch_188,-38.92130661010742
batch_189,-39.73307418823242
batch_190,-38.85226058959961
batch_191,-39.199432373046875
batch_192,-39.4146842956543
batch_193,-38.04867935180664
batch_194,-39.16965866088867
batch_195,-37.81880187988281
batch_196,-38.694549560546875
