,iteration_1
batch_1,-32.80427169799805
batch_2,-31.559377670288086
batch_3,-32.3387451171875
batch_4,-32.38569641113281
batch_5,-32.06156539916992
batch_6,-32.23628616333008
batch_7,-32.57353973388672
batch_8,-31.59606170654297
batch_9,-29.3624267578125
batch_10,-29.133085250854492
batch_11,-32.371273040771484
batch_12,-31.3645076751709
batch_13,-31.96102523803711
batch_14,-29.891536712646484
batch_15,-31.11617660522461
batch_16,-32.18046188354492
batch_17,-30.526466369628906
batch_18,-29.162857055664062
batch_19,-32.34565734863281
batch_20,-32.47903823852539
batch_21,-30.781213760375977
batch_22,-30.702659606933594
batch_23,-31.71210479736328
batch_24,-31.1136474609375
batch_25,-33.153419494628906
batch_26,-33.28738021850586
batch_27,-32.31892395019531
batch_28,-32.81812286376953
batch_29,-33.13374328613281
batch_30,-31.967517852783203
batch_31,-32.097591400146484
batch_32,-30.87605094909668
batch_33,-32.27445602416992
batch_34,-32.77052688598633
batch_35,-33.01054000854492
batch_36,-32.881996154785156
batch_37,-32.10030746459961
batch_38,-33.63163375854492
batch_39,-32.83592224121094
batch_40,-32.18178176879883
batch_41,-33.4671745300293
batch_42,-32.42338943481445
batch_43,-32.06464385986328
batch_44,-31.63504409790039
batch_45,-32.21128463745117
batch_46,-31.301591873168945
batch_47,-32.88529586791992
batch_48,-33.16006088256836
batch_49,-32.947776794433594
batch_50,-30.565345764160156
batch_51,-33.592201232910156
batch_52,-32.04388427734375
batch_53,-32.737648010253906
batch_54,-31.879581451416016
batch_55,-32.44501495361328
batch_56,-32.19563293457031
batch_57,-32.5218505859375
batch_58,-33.17061996459961
batch_59,-32.6778564453125
batch_60,-31.25038719177246
batch_61,-33.15944290161133
batch_62,-31.99810218811035
batch_63,-32.34470748901367
batch_64,-33.644195556640625
batch_65,-32.5651969909668
batch_66,-33.07598876953125
batch_67,-30.57530975341797
batch_68,-33.67729568481445
batch_69,-32.79338455200195
batch_70,-32.31569290161133
batch_71,-33.367698669433594
batch_72,-32.560245513916016
batch_73,-33.11592102050781
batch_74,-32.050086975097656
batch_75,-33.385189056396484
batch_76,-33.150299072265625
batch_77,-32.716827392578125
batch_78,-32.67845153808594
batch_79,-32.18416213989258
batch_80,-33.74917984008789
batch_81,-32.52701187133789
batch_82,-32.979759216308594
batch_83,-32.88541030883789
batch_84,-32.697349548339844
batch_85,-33.245758056640625
batch_86,-32.9159049987793
batch_87,-33.726463317871094
batch_88,-33.44033432006836
batch_89,-33.240692138671875
batch_90,-33.47345733642578
batch_91,-31.911975860595703
batch_92,-32.22846603393555
batch_93,-31.244571685791016
batch_94,-31.98702049255371
batch_95,-31.51671600341797
batch_96,-33.63175582885742
batch_97,-31.86376190185547
batch_98,-32.53014373779297
batch_99,-32.82658004760742
batch_100,-30.46912956237793
batch_101,-31.811420440673828
batch_102,-31.09885597229004
batch_103,-33.73313903808594
batch_104,-32.64479064941406
batch_105,-32.431949615478516
batch_106,-32.81443405151367
batch_107,-32.814327239990234
batch_108,-32.39939880371094
batch_109,-32.37355041503906
batch_110,-31.180362701416016
batch_111,-32.572471618652344
batch_112,-32.99155807495117
batch_113,-32.871620178222656
batch_114,-32.503265380859375
batch_115,-33.18363571166992
batch_116,-33.741695404052734
batch_117,-33.75211715698242
batch_118,-33.740291595458984
batch_119,-32.623802185058594
batch_120,-32.31943893432617
batch_121,-32.58951187133789
batch_122,-32.18565368652344
batch_123,-33.52975082397461
batch_124,-32.79147720336914
batch_125,-32.761627197265625
batch_126,-33.07278060913086
batch_127,-32.75590896606445
batch_128,-33.647464752197266
batch_129,-33.12744903564453
batch_130,-33.12733459472656
batch_131,-32.13709259033203
batch_132,-33.313026428222656
batch_133,-32.815879821777344
batch_134,-33.76820755004883
batch_135,-33.330440521240234
batch_136,-33.1861572265625
batch_137,-33.35167694091797
batch_138,-31.87887191772461
batch_139,-30.834453582763672
batch_140,-31.338764190673828
batch_141,-29.553741455078125
batch_142,-31.898414611816406
batch_143,-30.135665893554688
batch_144,-29.236629486083984
batch_145,-31.490514755249023
batch_146,-33.15361785888672
batch_147,-28.537019729614258
batch_148,-32.11699676513672
batch_149,-32.89972686767578
batch_150,-32.70855712890625
batch_151,-33.09171676635742
batch_152,-29.76105499267578
batch_153,-33.144134521484375
batch_154,-32.73157501220703
batch_155,-29.119504928588867
batch_156,-31.971214294433594
batch_157,-31.924644470214844
batch_158,-30.925308227539062
batch_159,-31.86514663696289
batch_160,-32.349124908447266
batch_161,-31.70415687561035
batch_162,-31.39999771118164
batch_163,-31.371461868286133
batch_164,-32.30167007446289
batch_165,-32.44978713989258
batch_166,-32.77192306518555
batch_167,-31.80381202697754
batch_168,-32.96239471435547
batch_169,-33.40996551513672
batch_170,-32.86311340332031
batch_171,-33.25384521484375
batch_172,-31.844079971313477
batch_173,-32.64556121826172
batch_174,-32.85879898071289
batch_175,-32.55845642089844
batch_176,-32.42839050292969
batch_177,-32.7653923034668
batch_178,-32.53089904785156
batch_179,-33.059200286865234
batch_180,-32.080970764160156
batch_181,-32.83412551879883
batch_182,-31.703733444213867
batch_183,-31.929006576538086
batch_184,-32.35334396362305
batch_185,-33.30056381225586
batch_186,-33.25471878051758
batch_187,-32.35071563720703
batch_188,-33.57747268676758
batch_189,-32.215675354003906
batch_190,-32.396602630615234
batch_191,-33.32835006713867
batch_192,-33.24258041381836
