,iteration_1
batch_1,-30.65703582763672
batch_2,-35.37739181518555
batch_3,-36.09294128417969
batch_4,-35.00214385986328
batch_5,-35.98924255371094
batch_6,-36.03328323364258
batch_7,-35.34018325805664
batch_8,-33.47406768798828
batch_9,-35.4388427734375
batch_10,-33.78469467163086
batch_11,-35.331329345703125
batch_12,-35.42066955566406
batch_13,-33.40664291381836
batch_14,-33.567142486572266
batch_15,-35.461639404296875
batch_16,-33.97503662109375
batch_17,-33.07201385498047
batch_18,-34.04572677612305
batch_19,-33.481807708740234
batch_20,-35.76148223876953
batch_21,-34.65867233276367
batch_22,-34.2283935546875
batch_23,-34.55806350708008
batch_24,-34.040672302246094
batch_25,-35.08339309692383
batch_26,-36.11015319824219
batch_27,-35.09373474121094
batch_28,-35.964019775390625
batch_29,-36.17817687988281
batch_30,-34.22686767578125
batch_31,-35.87828063964844
batch_32,-35.30906677246094
batch_33,-35.6733512878418
batch_34,-36.07415771484375
batch_35,-33.66550827026367
batch_36,-35.104515075683594
batch_37,-35.1680793762207
batch_38,-34.903541564941406
batch_39,-35.48046875
batch_40,-34.82575607299805
batch_41,-35.79071807861328
batch_42,-35.208717346191406
batch_43,-35.55072784423828
batch_44,-36.3480339050293
batch_45,-34.365901947021484
batch_46,-34.90144729614258
batch_47,-35.499305725097656
batch_48,-36.16114807128906
batch_49,-35.79120635986328
batch_50,-32.95057678222656
batch_51,-35.30116271972656
batch_52,-34.858375549316406
batch_53,-35.97475814819336
batch_54,-35.94440841674805
batch_55,-36.311309814453125
batch_56,-34.41181182861328
batch_57,-34.653358459472656
batch_58,-36.117652893066406
batch_59,-34.700965881347656
batch_60,-35.32521057128906
batch_61,-35.314186096191406
batch_62,-35.17839431762695
batch_63,-35.389583587646484
batch_64,-33.87605667114258
batch_65,-36.44999694824219
batch_66,-34.542869567871094
batch_67,-35.099063873291016
batch_68,-35.83248519897461
batch_69,-35.26494598388672
batch_70,-35.33671188354492
batch_71,-36.50698471069336
batch_72,-35.836204528808594
batch_73,-35.32184600830078
batch_74,-34.01044464111328
batch_75,-35.97740936279297
batch_76,-35.66789245605469
batch_77,-35.913822174072266
batch_78,-35.116756439208984
batch_79,-35.8572883605957
batch_80,-35.95099639892578
batch_81,-35.24013137817383
batch_82,-36.091888427734375
batch_83,-35.575016021728516
batch_84,-35.9649772644043
batch_85,-35.463470458984375
batch_86,-36.11678695678711
batch_87,-35.97074890136719
batch_88,-35.96303176879883
batch_89,-35.50287628173828
batch_90,-35.29666519165039
batch_91,-35.947181701660156
batch_92,-35.334510803222656
batch_93,-35.70256423950195
batch_94,-34.50685501098633
batch_95,-35.30009078979492
batch_96,-35.62373352050781
batch_97,-35.5127067565918
batch_98,-36.32439041137695
batch_99,-35.78449249267578
batch_100,-36.01026916503906
batch_101,-34.70868682861328
batch_102,-34.82941436767578
batch_103,-35.09131622314453
batch_104,-35.841400146484375
batch_105,-36.228065490722656
batch_106,-34.392189025878906
batch_107,-35.66455841064453
batch_108,-36.18112564086914
batch_109,-35.506778717041016
batch_110,-35.71146011352539
batch_111,-35.806644439697266
batch_112,-35.752254486083984
batch_113,-35.802330017089844
batch_114,-34.54627990722656
batch_115,-36.49542236328125
batch_116,-34.24449157714844
batch_117,-33.73736572265625
batch_118,-35.72386932373047
batch_119,-35.787994384765625
batch_120,-36.097896575927734
batch_121,-34.670169830322266
batch_122,-35.91465377807617
batch_123,-35.42249298095703
batch_124,-35.785621643066406
batch_125,-35.713401794433594
batch_126,-36.0392951965332
batch_127,-36.14372634887695
batch_128,-35.480648040771484
batch_129,-36.14585876464844
batch_130,-35.86711883544922
batch_131,-36.05208969116211
batch_132,-36.201541900634766
batch_133,-36.12306594848633
batch_134,-35.82111358642578
batch_135,-35.25262451171875
batch_136,-36.056358337402344
batch_137,-35.824100494384766
batch_138,-34.42971420288086
batch_139,-35.22501754760742
batch_140,-35.14219284057617
batch_141,-35.276859283447266
batch_142,-33.55549621582031
batch_143,-30.738616943359375
batch_144,-33.79209899902344
batch_145,-35.01327896118164
batch_146,-33.68909454345703
batch_147,-33.47429275512695
