,iteration_1
batch_1,-50.71820068359375
batch_2,-52.50510025024414
batch_3,-51.87785339355469
batch_4,-52.66218948364258
batch_5,-51.209083557128906
batch_6,-51.836387634277344
batch_7,-51.23704147338867
batch_8,-52.5157470703125
batch_9,-50.31972885131836
batch_10,-50.90024948120117
batch_11,-49.473026275634766
batch_12,-49.86613845825195
batch_13,-49.60809326171875
batch_14,-50.218238830566406
batch_15,-49.503662109375
batch_16,-51.49019241333008
batch_17,-50.49497985839844
batch_18,-50.90489196777344
batch_19,-49.119415283203125
batch_20,-50.54083251953125
batch_21,-50.75117492675781
batch_22,-51.23612594604492
batch_23,-49.98366165161133
batch_24,-50.82448959350586
batch_25,-50.35846710205078
batch_26,-50.951786041259766
batch_27,-50.754188537597656
batch_28,-50.85810852050781
batch_29,-51.41523742675781
batch_30,-51.107017517089844
batch_31,-51.61433029174805
batch_32,-51.350711822509766
batch_33,-51.517757415771484
batch_34,-51.56637954711914
batch_35,-52.364845275878906
batch_36,-51.379940032958984
batch_37,-49.39518737792969
batch_38,-52.144046783447266
batch_39,-51.380149841308594
batch_40,-51.84306716918945
batch_41,-51.11619567871094
batch_42,-51.495025634765625
batch_43,-51.87984848022461
batch_44,-51.30065155029297
batch_45,-51.64338684082031
batch_46,-51.270545959472656
batch_47,-51.32926940917969
batch_48,-51.54133224487305
batch_49,-52.00486755371094
batch_50,-50.48492431640625
batch_51,-51.43278503417969
batch_52,-51.961830139160156
batch_53,-52.825862884521484
batch_54,-52.3616943359375
batch_55,-52.200660705566406
batch_56,-51.332305908203125
batch_57,-51.94102096557617
batch_58,-51.884613037109375
batch_59,-52.161766052246094
batch_60,-52.12403869628906
batch_61,-50.92218017578125
batch_62,-52.76198959350586
batch_63,-51.9496955871582
batch_64,-52.36369705200195
batch_65,-52.685089111328125
batch_66,-51.004127502441406
batch_67,-51.18753433227539
batch_68,-51.424217224121094
batch_69,-51.073951721191406
batch_70,-51.99179458618164
batch_71,-52.76045227050781
batch_72,-51.9102897644043
batch_73,-52.568817138671875
batch_74,-50.989906311035156
batch_75,-51.96915817260742
batch_76,-50.98612976074219
batch_77,-52.06241226196289
batch_78,-51.73017501831055
batch_79,-52.53087615966797
batch_80,-51.9743766784668
batch_81,-52.2448616027832
batch_82,-52.276615142822266
batch_83,-51.802757263183594
batch_84,-52.29329299926758
batch_85,-51.5442008972168
batch_86,-51.9317512512207
batch_87,-52.48202896118164
batch_88,-52.59340286254883
batch_89,-52.683841705322266
batch_90,-52.43793487548828
batch_91,-51.761146545410156
batch_92,-51.68680953979492
batch_93,-52.564815521240234
batch_94,-50.9126091003418
batch_95,-52.35618591308594
batch_96,-52.629005432128906
batch_97,-51.84195327758789
batch_98,-52.713890075683594
batch_99,-51.4310417175293
batch_100,-51.88312530517578
batch_101,-51.31785583496094
batch_102,-52.16313934326172
batch_103,-52.066104888916016
batch_104,-51.57938766479492
batch_105,-52.249900817871094
batch_106,-51.22469711303711
batch_107,-52.29708480834961
batch_108,-51.475990295410156
batch_109,-52.00883483886719
batch_110,-52.88618850708008
batch_111,-50.89791488647461
batch_112,-51.88557434082031
batch_113,-51.57813262939453
batch_114,-51.0539665222168
batch_115,-51.57698059082031
batch_116,-52.16876983642578
batch_117,-51.49827575683594
batch_118,-52.6461181640625
batch_119,-52.403289794921875
batch_120,-51.87822341918945
batch_121,-51.23005676269531
batch_122,-52.894744873046875
batch_123,-51.73918151855469
batch_124,-51.53343200683594
batch_125,-51.78837585449219
batch_126,-52.69776916503906
batch_127,-52.91835403442383
batch_128,-52.58192825317383
batch_129,-52.00792694091797
batch_130,-52.442832946777344
batch_131,-51.91814422607422
batch_132,-52.893760681152344
batch_133,-52.41469955444336
batch_134,-52.04519271850586
batch_135,-52.66124725341797
batch_136,-51.215885162353516
batch_137,-52.37854766845703
batch_138,-50.36314392089844
batch_139,-52.377220153808594
batch_140,-50.80887985229492
batch_141,-52.07920455932617
batch_142,-52.22772216796875
batch_143,-50.78609085083008
batch_144,-49.17530822753906
batch_145,-50.73979568481445
batch_146,-52.700801849365234
batch_147,-51.59058380126953
batch_148,-49.63570022583008
batch_149,-51.649940490722656
batch_150,-51.979103088378906
batch_151,-52.813629150390625
batch_152,-52.31581115722656
batch_153,-50.97190856933594
batch_154,-51.72863006591797
batch_155,-50.76486587524414
batch_156,-52.689414978027344
batch_157,-49.37900924682617
batch_158,-48.36793518066406
batch_159,-51.15283966064453
batch_160,-52.63938903808594
batch_161,-51.835941314697266
batch_162,-50.5312385559082
batch_163,-51.000396728515625
batch_164,-51.980567932128906
batch_165,-52.16387939453125
batch_166,-51.96273422241211
batch_167,-49.34212112426758
batch_168,-52.475563049316406
batch_169,-51.416019439697266
batch_170,-52.51484298706055
batch_171,-52.62311935424805
batch_172,-52.229461669921875
batch_173,-51.40092849731445
batch_174,-52.006893157958984
batch_175,-51.933658599853516
batch_176,-51.9788932800293
batch_177,-52.67534637451172
batch_178,-52.69866943359375
batch_179,-52.010231018066406
batch_180,-52.51857376098633
batch_181,-52.856910705566406
batch_182,-52.87721252441406
batch_183,-52.493045806884766
batch_184,-51.98413848876953
batch_185,-52.229713439941406
batch_186,-52.32453536987305
batch_187,-52.66996383666992
batch_188,-52.93500900268555
batch_189,-52.071083068847656
batch_190,-51.030643463134766
batch_191,-52.27191925048828
batch_192,-52.275413513183594
batch_193,-51.66781234741211
batch_194,-52.26670455932617
batch_195,-52.163734436035156
batch_196,-51.891414642333984
batch_197,-52.67808151245117
batch_198,-50.99105453491211
batch_199,-52.24761962890625
batch_200,-52.351280212402344
batch_201,-52.40306854248047
batch_202,-51.64886474609375
batch_203,-51.09141159057617
batch_204,-51.972373962402344
batch_205,-52.0527458190918
batch_206,-51.47724914550781
batch_207,-52.32801818847656
batch_208,-52.752262115478516
batch_209,-50.82084274291992
batch_210,-51.9614372253418
batch_211,-52.32061767578125
batch_212,-52.16587448120117
batch_213,-52.38691329956055
batch_214,-52.17431640625
batch_215,-52.849464416503906
batch_216,-52.654869079589844
batch_217,-52.573585510253906
batch_218,-52.43736267089844
batch_219,-52.10100173950195
batch_220,-52.379459381103516
batch_221,-52.47953796386719
batch_222,-51.93423080444336
batch_223,-52.07939910888672
batch_224,-52.37350082397461
batch_225,-51.796630859375
batch_226,-52.75341033935547
batch_227,-52.23455810546875
batch_228,-52.94580078125
batch_229,-52.620906829833984
batch_230,-52.84049606323242
batch_231,-51.75796890258789
batch_232,-52.58597183227539
batch_233,-51.73512268066406
batch_234,-52.331329345703125
batch_235,-51.994258880615234
batch_236,-51.82725524902344
batch_237,-52.04178237915039
batch_238,-52.69219970703125
batch_239,-51.05672836303711
batch_240,-50.234962463378906
batch_241,-51.376686096191406
batch_242,-52.891998291015625
batch_243,-51.73674011230469
batch_244,-52.82832717895508
batch_245,-51.913734436035156
batch_246,-49.81960678100586
batch_247,-51.691043853759766
batch_248,-52.140037536621094
batch_249,-52.31852722167969
batch_250,-52.26220703125
batch_251,-52.936859130859375
batch_252,-52.233154296875
batch_253,-52.28951644897461
batch_254,-51.63544845581055
batch_255,-52.49840545654297
batch_256,-52.32619857788086
batch_257,-52.05000686645508
batch_258,-52.65208435058594
batch_259,-51.816837310791016
batch_260,-52.906864166259766
batch_261,-52.17532730102539
batch_262,-52.629554748535156
batch_263,-51.96273422241211
batch_264,-52.19839096069336
batch_265,-52.58998107910156
batch_266,-52.58993148803711
batch_267,-52.50108337402344
batch_268,-52.17424774169922
batch_269,-52.37784957885742
batch_270,-52.79127502441406
batch_271,-52.449310302734375
batch_272,-52.16654968261719
batch_273,-52.193260192871094
batch_274,-52.48453903198242
batch_275,-52.36941909790039
batch_276,-51.57904815673828
batch_277,-52.578453063964844
batch_278,-49.347633361816406
batch_279,-51.982601165771484
batch_280,-50.244178771972656
batch_281,-52.60601806640625
batch_282,-52.42792510986328
batch_283,-51.67482376098633
batch_284,-51.26502227783203
batch_285,-51.71904754638672
batch_286,-52.57895278930664
batch_287,-52.720733642578125
batch_288,-51.33470153808594
batch_289,-51.08293914794922
batch_290,-51.480987548828125
batch_291,-51.50620651245117
batch_292,-52.058570861816406
batch_293,-51.03749084472656
batch_294,-52.49275588989258
batch_295,-52.85850524902344
batch_296,-52.605873107910156
batch_297,-51.231021881103516
batch_298,-52.146942138671875
batch_299,-50.88227844238281
batch_300,-51.86271667480469
batch_301,-52.42932891845703
batch_302,-51.998817443847656
batch_303,-52.376102447509766
batch_304,-52.75470733642578
batch_305,-52.98154830932617
batch_306,-51.923728942871094
batch_307,-52.78156661987305
batch_308,-52.22185516357422
batch_309,-51.758934020996094
batch_310,-52.236629486083984
batch_311,-52.235042572021484
batch_312,-52.618648529052734
batch_313,-52.347591400146484
batch_314,-52.578277587890625
batch_315,-52.33758544921875
batch_316,-52.96764373779297
batch_317,-52.65511703491211
batch_318,-52.41872787475586
batch_319,-51.65888214111328
batch_320,-52.248653411865234
batch_321,-51.14382553100586
batch_322,-52.43172836303711
batch_323,-50.287567138671875
batch_324,-51.493038177490234
batch_325,-51.01527404785156
batch_326,-52.31877136230469
batch_327,-51.99441146850586
batch_328,-52.815467834472656
batch_329,-52.47853469848633
batch_330,-52.668025970458984
batch_331,-51.63478088378906
batch_332,-51.302188873291016
batch_333,-52.21311950683594
batch_334,-51.57283401489258
batch_335,-52.174659729003906
batch_336,-51.87348937988281
batch_337,-52.20288848876953
batch_338,-52.990177154541016
batch_339,-51.75330352783203
batch_340,-52.17864227294922
batch_341,-52.6482048034668
batch_342,-52.333030700683594
batch_343,-51.898746490478516
batch_344,-51.763675689697266
batch_345,-51.74816131591797
batch_346,-52.36094284057617
batch_347,-52.721405029296875
batch_348,-52.70158767700195
batch_349,-52.05529022216797
batch_350,-51.73857116699219
batch_351,-51.79377365112305
batch_352,-52.420982360839844
batch_353,-52.23598861694336
batch_354,-52.45057678222656
batch_355,-52.42991638183594
batch_356,-52.78636169433594
batch_357,-52.25523376464844
batch_358,-51.884361267089844
batch_359,-51.69591522216797
batch_360,-52.641727447509766
batch_361,-52.43914794921875
batch_362,-52.28470993041992
batch_363,-51.88648986816406
batch_364,-52.395782470703125
batch_365,-52.20408248901367
batch_366,-52.738800048828125
batch_367,-52.51993942260742
batch_368,-52.0126953125
batch_369,-51.08378219604492
batch_370,-52.1533203125
batch_371,-52.979087829589844
batch_372,-52.644779205322266
batch_373,-51.790611267089844
batch_374,-52.71829605102539
batch_375,-52.44396209716797
batch_376,-52.5652961730957
batch_377,-51.532344818115234
batch_378,-52.58816146850586
batch_379,-52.3824348449707
batch_380,-51.729251861572266
batch_381,-52.38673782348633
batch_382,-52.34699249267578
batch_383,-52.01695251464844
batch_384,-52.110008239746094
batch_385,-52.002838134765625
batch_386,-53.01423645019531
batch_387,-52.65243148803711
batch_388,-52.9101448059082
batch_389,-52.725948333740234
batch_390,-52.20185852050781
batch_391,-51.52653121948242
batch_392,-52.76755905151367
batch_393,-52.130157470703125
batch_394,-53.00645065307617
batch_395,-52.36811828613281
batch_396,-52.10951614379883
batch_397,-51.357200622558594
batch_398,-52.36930465698242
batch_399,-52.093753814697266
batch_400,-52.68295669555664
batch_401,-52.43982696533203
batch_402,-52.78721237182617
batch_403,-52.329280853271484
batch_404,-52.51545333862305
batch_405,-52.40469741821289
batch_406,-52.42436981201172
batch_407,-52.861328125
batch_408,-52.55540084838867
batch_409,-52.654090881347656
batch_410,-52.2065315246582
batch_411,-51.669612884521484
batch_412,-52.851829528808594
batch_413,-52.34745788574219
batch_414,-51.87733840942383
batch_415,-51.834686279296875
batch_416,-51.17470932006836
batch_417,-52.39308547973633
batch_418,-52.17795944213867
batch_419,-52.475242614746094
batch_420,-52.689964294433594
batch_421,-52.403255462646484
batch_422,-52.93646240234375
batch_423,-52.779518127441406
batch_424,-52.12257766723633
batch_425,-52.843265533447266
batch_426,-52.34881591796875
batch_427,-51.93532943725586
batch_428,-52.4109001159668
batch_429,-51.82133102416992
batch_430,-51.173484802246094
batch_431,-52.29019546508789
batch_432,-52.16802215576172
batch_433,-52.15397262573242
batch_434,-52.63895034790039
batch_435,-53.0087890625
batch_436,-52.68636703491211
batch_437,-51.97258758544922
batch_438,-52.72686004638672
batch_439,-52.72320556640625
batch_440,-52.425167083740234
batch_441,-52.227561950683594
batch_442,-52.41370391845703
batch_443,-52.61140441894531
batch_444,-52.223785400390625
batch_445,-52.66728210449219
batch_446,-52.35823440551758
batch_447,-52.466304779052734
batch_448,-52.6363410949707
batch_449,-51.91804122924805
batch_450,-52.34577941894531
batch_451,-52.18365478515625
batch_452,-52.872222900390625
batch_453,-52.87778854370117
batch_454,-52.382835388183594
batch_455,-52.27544021606445
batch_456,-52.20586013793945
batch_457,-52.07939529418945
batch_458,-52.6701774597168
batch_459,-52.52092361450195
