,iteration_1
batch_1,-32.86286163330078
batch_2,-32.26780700683594
batch_3,-31.618722915649414
batch_4,-32.266845703125
batch_5,-31.315704345703125
batch_6,-32.18152618408203
batch_7,-29.013275146484375
batch_8,-32.5691032409668
batch_9,-32.02176284790039
batch_10,-30.0130615234375
batch_11,-30.866252899169922
batch_12,-31.536495208740234
batch_13,-28.78992462158203
batch_14,-30.168359756469727
batch_15,-29.85188102722168
batch_16,-31.613229751586914
batch_17,-30.558460235595703
batch_18,-30.224870681762695
batch_19,-29.914199829101562
batch_20,-31.861509323120117
batch_21,-31.203895568847656
batch_22,-30.807498931884766
batch_23,-30.136308670043945
batch_24,-28.7869930267334
batch_25,-31.418716430664062
batch_26,-30.855606079101562
batch_27,-30.473325729370117
batch_28,-32.31388854980469
batch_29,-32.183753967285156
batch_30,-32.80501174926758
batch_31,-32.247169494628906
batch_32,-31.5283145904541
batch_33,-32.65666198730469
batch_34,-32.52742004394531
batch_35,-31.05139923095703
batch_36,-32.66632080078125
batch_37,-31.822628021240234
batch_38,-31.686134338378906
batch_39,-31.655691146850586
batch_40,-31.2773380279541
batch_41,-32.55116271972656
batch_42,-32.19551086425781
batch_43,-31.970104217529297
batch_44,-32.69276428222656
batch_45,-32.41522979736328
batch_46,-32.58780288696289
batch_47,-32.81291961669922
batch_48,-32.101806640625
batch_49,-32.20216751098633
batch_50,-32.616905212402344
batch_51,-31.567209243774414
batch_52,-32.614990234375
batch_53,-31.706636428833008
batch_54,-32.797393798828125
batch_55,-32.905094146728516
batch_56,-31.546363830566406
batch_57,-32.14860534667969
batch_58,-32.87046432495117
batch_59,-32.70090103149414
batch_60,-31.58212661743164
batch_61,-30.972354888916016
batch_62,-32.95968246459961
batch_63,-32.38727569580078
batch_64,-32.57822036743164
batch_65,-32.91714859008789
batch_66,-32.38035583496094
batch_67,-31.35605239868164
batch_68,-32.49435043334961
batch_69,-32.677162170410156
batch_70,-33.32761764526367
batch_71,-32.1529541015625
batch_72,-31.013671875
batch_73,-32.979103088378906
batch_74,-31.24846649169922
batch_75,-31.573070526123047
batch_76,-33.25291442871094
batch_77,-32.24062728881836
batch_78,-32.24030303955078
batch_79,-31.519020080566406
batch_80,-31.67365837097168
batch_81,-32.14263916015625
batch_82,-32.301944732666016
batch_83,-32.67799758911133
batch_84,-32.13949203491211
batch_85,-33.074241638183594
batch_86,-32.33390426635742
batch_87,-33.18545913696289
batch_88,-32.610069274902344
batch_89,-31.971635818481445
batch_90,-33.0540657043457
batch_91,-31.31004524230957
batch_92,-31.77161979675293
batch_93,-32.44407653808594
batch_94,-32.21860885620117
batch_95,-32.474605560302734
batch_96,-32.9472541809082
batch_97,-32.5041389465332
batch_98,-32.29634475708008
batch_99,-32.13777542114258
batch_100,-31.835960388183594
batch_101,-32.83940887451172
batch_102,-33.33327102661133
batch_103,-32.64838409423828
batch_104,-33.060855865478516
batch_105,-32.44306945800781
batch_106,-30.881540298461914
batch_107,-32.1697998046875
batch_108,-31.99566650390625
batch_109,-31.909151077270508
batch_110,-31.167449951171875
batch_111,-32.74794387817383
batch_112,-32.33741760253906
batch_113,-32.90730667114258
batch_114,-31.903499603271484
batch_115,-33.11532974243164
batch_116,-31.8021297454834
batch_117,-31.61573028564453
batch_118,-31.101680755615234
batch_119,-33.319156646728516
batch_120,-32.29510498046875
batch_121,-32.638671875
batch_122,-32.134910583496094
batch_123,-32.391868591308594
batch_124,-31.959007263183594
batch_125,-31.806072235107422
batch_126,-33.18385314941406
batch_127,-33.12394714355469
batch_128,-32.58599853515625
batch_129,-32.497108459472656
batch_130,-32.470558166503906
batch_131,-33.34024429321289
batch_132,-33.09789276123047
batch_133,-32.97777557373047
batch_134,-32.33715057373047
batch_135,-33.37286376953125
batch_136,-32.84614944458008
batch_137,-33.344181060791016
batch_138,-31.161081314086914
batch_139,-33.28898620605469
batch_140,-31.96131134033203
batch_141,-28.32065200805664
batch_142,-31.938343048095703
batch_143,-30.714794158935547
batch_144,-31.351707458496094
batch_145,-31.54783058166504
batch_146,-33.06417465209961
batch_147,-31.2669620513916
batch_148,-29.732528686523438
batch_149,-32.46975326538086
batch_150,-32.42694091796875
batch_151,-32.50956344604492
batch_152,-33.17121505737305
batch_153,-31.017621994018555
batch_154,-30.4605770111084
batch_155,-30.927093505859375
batch_156,-31.620162963867188
batch_157,-32.50175476074219
batch_158,-30.85332489013672
batch_159,-32.283138275146484
batch_160,-29.58745574951172
batch_161,-30.984495162963867
batch_162,-31.002344131469727
batch_163,-32.5042724609375
batch_164,-32.96979522705078
batch_165,-33.31666564941406
batch_166,-32.79606246948242
batch_167,-32.11088180541992
batch_168,-32.19929504394531
batch_169,-33.155765533447266
batch_170,-31.998188018798828
batch_171,-32.326473236083984
batch_172,-32.227745056152344
batch_173,-32.6942024230957
batch_174,-32.60709762573242
batch_175,-32.542179107666016
batch_176,-32.25188446044922
batch_177,-32.12577819824219
batch_178,-32.02086639404297
batch_179,-32.22468566894531
batch_180,-32.103424072265625
batch_181,-32.54447555541992
batch_182,-33.30217742919922
batch_183,-31.89851951599121
batch_184,-32.26484298706055
batch_185,-32.56934356689453
batch_186,-32.77320861816406
batch_187,-31.564172744750977
batch_188,-32.489349365234375
batch_189,-31.709928512573242
batch_190,-32.517295837402344
batch_191,-31.922094345092773
batch_192,-31.702716827392578
batch_193,-32.316654205322266
batch_194,-32.591487884521484
batch_195,-32.519317626953125
batch_196,-31.941679000854492
batch_197,-32.513389587402344
batch_198,-32.258602142333984
batch_199,-32.58989334106445
batch_200,-32.084842681884766
batch_201,-32.084957122802734
batch_202,-32.859901428222656
batch_203,-32.4531135559082
batch_204,-33.36391830444336
batch_205,-32.89231872558594
batch_206,-31.129352569580078
batch_207,-32.12209701538086
batch_208,-32.81669998168945
batch_209,-31.436283111572266
batch_210,-32.32318115234375
batch_211,-32.64422607421875
batch_212,-33.11166763305664
batch_213,-32.309715270996094
batch_214,-33.022151947021484
batch_215,-32.52198028564453
batch_216,-32.837989807128906
batch_217,-32.46245193481445
batch_218,-32.783660888671875
batch_219,-32.67466735839844
batch_220,-32.596797943115234
batch_221,-31.892169952392578
batch_222,-33.322227478027344
batch_223,-32.25008773803711
batch_224,-32.342430114746094
batch_225,-32.13042449951172
batch_226,-33.130577087402344
batch_227,-32.81875228881836
batch_228,-33.068092346191406
batch_229,-33.254600524902344
batch_230,-31.84145164489746
batch_231,-32.96635818481445
batch_232,-32.53221130371094
batch_233,-31.912792205810547
batch_234,-32.82245635986328
batch_235,-33.066524505615234
batch_236,-32.638221740722656
batch_237,-32.42809295654297
batch_238,-32.76699447631836
batch_239,-31.859703063964844
batch_240,-31.363874435424805
batch_241,-32.08920669555664
batch_242,-32.282012939453125
batch_243,-32.65034103393555
batch_244,-30.939512252807617
batch_245,-32.465335845947266
batch_246,-32.47780227661133
batch_247,-32.595001220703125
batch_248,-33.089786529541016
batch_249,-32.38198471069336
batch_250,-32.478084564208984
batch_251,-32.388214111328125
batch_252,-32.580718994140625
batch_253,-32.90864562988281
batch_254,-32.37765884399414
batch_255,-32.22955322265625
batch_256,-32.377655029296875
batch_257,-32.99116516113281
batch_258,-31.934358596801758
batch_259,-32.623085021972656
batch_260,-32.75476837158203
batch_261,-32.91605758666992
batch_262,-33.02913284301758
batch_263,-32.615699768066406
batch_264,-32.40205001831055
batch_265,-33.16460418701172
batch_266,-32.89476013183594
batch_267,-33.0411376953125
batch_268,-32.51227951049805
batch_269,-32.666255950927734
batch_270,-32.71950912475586
