,iteration_1
batch_1,-46.324440002441406
batch_2,-47.4484977722168
batch_3,-47.07191848754883
batch_4,-46.16604995727539
batch_5,-47.06328582763672
batch_6,-46.225528717041016
batch_7,-46.40916442871094
batch_8,-44.71841812133789
batch_9,-46.104732513427734
batch_10,-47.43192672729492
batch_11,-45.2741813659668
batch_12,-45.83461380004883
batch_13,-44.094573974609375
batch_14,-45.46223831176758
batch_15,-43.378299713134766
batch_16,-45.61677932739258
batch_17,-45.49899673461914
batch_18,-46.52315902709961
batch_19,-45.06465148925781
batch_20,-45.12447738647461
batch_21,-47.41877365112305
batch_22,-45.803985595703125
batch_23,-46.63747787475586
batch_24,-44.96680450439453
batch_25,-45.61678695678711
batch_26,-46.82256317138672
batch_27,-46.05775833129883
batch_28,-47.91175079345703
batch_29,-47.00383377075195
batch_30,-46.92144012451172
batch_31,-47.843597412109375
batch_32,-45.13243865966797
batch_33,-46.993770599365234
batch_34,-47.22377395629883
batch_35,-47.701690673828125
batch_36,-46.20259094238281
batch_37,-47.137298583984375
batch_38,-46.82784652709961
batch_39,-45.3757209777832
batch_40,-46.584312438964844
batch_41,-47.05255889892578
batch_42,-47.38809585571289
batch_43,-48.03499984741211
batch_44,-45.57297134399414
batch_45,-46.767818450927734
batch_46,-47.26697540283203
batch_47,-45.698143005371094
batch_48,-47.81199264526367
batch_49,-47.11811447143555
batch_50,-47.2559928894043
batch_51,-45.387229919433594
batch_52,-48.0841178894043
batch_53,-46.56689453125
batch_54,-45.36981201171875
batch_55,-46.79342269897461
batch_56,-47.76274108886719
batch_57,-46.682945251464844
batch_58,-46.364994049072266
batch_59,-47.87343978881836
batch_60,-46.78642654418945
batch_61,-47.534793853759766
batch_62,-47.22248840332031
batch_63,-47.2052001953125
batch_64,-47.552764892578125
batch_65,-47.55011749267578
batch_66,-46.92716598510742
batch_67,-45.66181564331055
batch_68,-46.0609130859375
batch_69,-47.04855728149414
batch_70,-46.50321960449219
batch_71,-46.85576248168945
batch_72,-47.36587905883789
batch_73,-47.982513427734375
batch_74,-46.91093063354492
batch_75,-46.61653137207031
batch_76,-46.37065124511719
batch_77,-47.32386016845703
batch_78,-46.80670166015625
batch_79,-46.148765563964844
batch_80,-47.23139953613281
batch_81,-46.73666763305664
batch_82,-47.912174224853516
batch_83,-48.11170959472656
batch_84,-47.47505187988281
batch_85,-47.305885314941406
batch_86,-46.19410705566406
batch_87,-47.227630615234375
batch_88,-47.50616455078125
batch_89,-47.61980438232422
batch_90,-46.73076248168945
batch_91,-46.669437408447266
batch_92,-45.68343734741211
batch_93,-47.18425750732422
batch_94,-47.61253356933594
batch_95,-45.131317138671875
batch_96,-46.83252716064453
batch_97,-47.67874526977539
batch_98,-47.88072967529297
batch_99,-46.60739517211914
batch_100,-47.87025451660156
batch_101,-47.36155700683594
batch_102,-47.85173416137695
batch_103,-46.75203323364258
batch_104,-46.15540313720703
batch_105,-47.39094924926758
batch_106,-47.16365051269531
batch_107,-47.64802551269531
batch_108,-48.09978485107422
batch_109,-46.673587799072266
batch_110,-46.81687545776367
batch_111,-47.30572509765625
batch_112,-47.25312805175781
batch_113,-47.179351806640625
batch_114,-46.925960540771484
batch_115,-46.47397994995117
batch_116,-47.13961410522461
batch_117,-47.833152770996094
batch_118,-47.276527404785156
batch_119,-47.30358123779297
batch_120,-47.82625198364258
batch_121,-47.601837158203125
batch_122,-47.415470123291016
batch_123,-47.09198760986328
batch_124,-47.19359588623047
batch_125,-46.44720458984375
batch_126,-46.94017791748047
batch_127,-48.13031768798828
batch_128,-46.84782791137695
batch_129,-47.54277038574219
batch_130,-47.91246795654297
batch_131,-48.11079025268555
batch_132,-47.59511184692383
batch_133,-47.11965560913086
batch_134,-48.135196685791016
batch_135,-46.84270095825195
batch_136,-47.14196014404297
batch_137,-46.75172424316406
batch_138,-47.167850494384766
batch_139,-46.91902542114258
batch_140,-47.50160217285156
batch_141,-47.239418029785156
batch_142,-46.47364044189453
batch_143,-44.98856735229492
batch_144,-45.964420318603516
batch_145,-47.185630798339844
batch_146,-45.440284729003906
batch_147,-46.703834533691406
batch_148,-45.739505767822266
batch_149,-46.629058837890625
batch_150,-47.53263854980469
batch_151,-46.22054672241211
batch_152,-45.1240119934082
batch_153,-47.179256439208984
batch_154,-44.98775863647461
batch_155,-46.80826950073242
batch_156,-46.396507263183594
batch_157,-47.18978500366211
batch_158,-46.47297286987305
batch_159,-46.67829132080078
batch_160,-44.54471969604492
batch_161,-46.30498504638672
batch_162,-46.730857849121094
batch_163,-46.17036056518555
batch_164,-46.79960632324219
batch_165,-46.53480529785156
batch_166,-47.03364181518555
batch_167,-44.880123138427734
batch_168,-45.52742004394531
batch_169,-47.36101531982422
batch_170,-46.497074127197266
batch_171,-47.161808013916016
