,iteration_1
batch_1,-47.188453674316406
batch_2,-47.713653564453125
batch_3,-48.0800895690918
batch_4,-48.76337432861328
batch_5,-48.34358596801758
batch_6,-49.49570083618164
batch_7,-48.16843795776367
batch_8,-47.57169723510742
batch_9,-47.214988708496094
batch_10,-49.016353607177734
batch_11,-49.339561462402344
batch_12,-47.554344177246094
batch_13,-48.030517578125
batch_14,-48.61520767211914
batch_15,-48.05274200439453
batch_16,-48.312034606933594
batch_17,-48.865936279296875
batch_18,-48.537200927734375
batch_19,-48.98280715942383
batch_20,-48.165122985839844
batch_21,-47.29456329345703
batch_22,-49.4627799987793
batch_23,-49.15040969848633
batch_24,-47.22236633300781
batch_25,-49.454368591308594
batch_26,-47.82355499267578
batch_27,-49.3089599609375
batch_28,-49.82362747192383
batch_29,-50.283775329589844
batch_30,-48.743064880371094
batch_31,-49.2413330078125
batch_32,-49.4324836730957
batch_33,-49.934871673583984
batch_34,-48.91376876831055
batch_35,-49.49605941772461
batch_36,-48.91610336303711
batch_37,-49.259910583496094
batch_38,-49.17732238769531
batch_39,-49.8812255859375
batch_40,-48.48442459106445
batch_41,-49.1801872253418
batch_42,-49.618438720703125
batch_43,-49.908538818359375
batch_44,-48.198028564453125
batch_45,-49.09153366088867
batch_46,-50.1759147644043
batch_47,-49.68032455444336
batch_48,-49.18751525878906
batch_49,-50.03254699707031
batch_50,-48.900062561035156
batch_51,-49.15367126464844
batch_52,-49.246376037597656
batch_53,-49.648040771484375
batch_54,-49.43260192871094
batch_55,-47.61397933959961
batch_56,-47.58552551269531
batch_57,-49.454071044921875
batch_58,-49.33272171020508
batch_59,-50.08014678955078
batch_60,-47.836814880371094
batch_61,-49.677303314208984
batch_62,-49.10257339477539
batch_63,-49.22235870361328
batch_64,-49.60715103149414
batch_65,-49.252044677734375
batch_66,-49.01743698120117
batch_67,-48.79597473144531
batch_68,-49.38337707519531
batch_69,-49.421112060546875
batch_70,-49.16480255126953
batch_71,-49.354766845703125
