,iteration_1
batch_1,-49.489871978759766
batch_2,-48.735633850097656
batch_3,-47.85633087158203
batch_4,-47.53959655761719
batch_5,-47.74911117553711
batch_6,-49.754634857177734
batch_7,-47.037025451660156
batch_8,-49.18278884887695
batch_9,-48.523746490478516
batch_10,-49.00568771362305
batch_11,-49.10923767089844
batch_12,-47.468101501464844
batch_13,-47.65426254272461
batch_14,-48.1507453918457
batch_15,-48.7955322265625
batch_16,-47.568817138671875
batch_17,-45.68897247314453
batch_18,-48.149105072021484
batch_19,-44.78329086303711
batch_20,-46.55508804321289
batch_21,-47.55023193359375
batch_22,-47.79424285888672
batch_23,-47.579994201660156
batch_24,-47.69669723510742
batch_25,-49.93318557739258
batch_26,-49.109920501708984
batch_27,-48.54402542114258
batch_28,-48.508201599121094
batch_29,-48.21263122558594
batch_30,-48.56190872192383
batch_31,-48.4336051940918
batch_32,-48.69483184814453
batch_33,-49.61935043334961
batch_34,-49.223915100097656
batch_35,-49.1414680480957
batch_36,-49.51172637939453
batch_37,-50.03755187988281
batch_38,-49.285400390625
batch_39,-47.224239349365234
batch_40,-49.685142517089844
batch_41,-48.66218948364258
batch_42,-48.48899459838867
batch_43,-49.6863899230957
batch_44,-50.009307861328125
batch_45,-48.9771614074707
batch_46,-47.893959045410156
batch_47,-49.052913665771484
batch_48,-48.96061325073242
batch_49,-49.68846893310547
batch_50,-49.257598876953125
batch_51,-48.71074676513672
batch_52,-49.964019775390625
batch_53,-49.8089714050293
batch_54,-49.78028869628906
batch_55,-47.946250915527344
batch_56,-49.31815719604492
batch_57,-49.2164421081543
batch_58,-48.92853546142578
batch_59,-49.311256408691406
batch_60,-48.39765548706055
batch_61,-49.7868537902832
batch_62,-49.3616828918457
batch_63,-48.562400817871094
batch_64,-49.082889556884766
batch_65,-48.52505874633789
batch_66,-50.16221237182617
batch_67,-48.519283294677734
batch_68,-48.78085708618164
batch_69,-48.80024719238281
batch_70,-49.91203689575195
batch_71,-49.84935760498047
batch_72,-48.886085510253906
batch_73,-49.743377685546875
batch_74,-49.64460754394531
batch_75,-49.39146041870117
batch_76,-49.05155944824219
batch_77,-50.01772689819336
batch_78,-48.98743438720703
batch_79,-48.86451721191406
batch_80,-49.54951858520508
batch_81,-49.00484085083008
batch_82,-49.80447006225586
batch_83,-49.46255111694336
batch_84,-49.809906005859375
batch_85,-49.9995231628418
batch_86,-49.78691101074219
batch_87,-50.058807373046875
batch_88,-48.76770782470703
batch_89,-50.174232482910156
batch_90,-49.88319778442383
batch_91,-49.20376205444336
batch_92,-49.097652435302734
batch_93,-48.35725784301758
batch_94,-48.8463249206543
batch_95,-49.80023193359375
batch_96,-48.9249267578125
batch_97,-50.09827423095703
batch_98,-49.31647872924805
batch_99,-48.337646484375
batch_100,-49.345340728759766
batch_101,-49.78386306762695
batch_102,-48.896881103515625
batch_103,-49.90861892700195
batch_104,-49.798553466796875
batch_105,-49.47562026977539
batch_106,-49.73640441894531
batch_107,-49.22993850708008
batch_108,-47.68196105957031
batch_109,-49.15864562988281
batch_110,-49.214847564697266
batch_111,-50.173274993896484
batch_112,-49.584442138671875
batch_113,-49.42253112792969
batch_114,-49.531070709228516
batch_115,-49.62456512451172
batch_116,-49.31147766113281
batch_117,-49.941627502441406
batch_118,-49.841854095458984
batch_119,-49.11768341064453
batch_120,-48.8696403503418
batch_121,-48.539676666259766
batch_122,-49.28184509277344
batch_123,-49.49085998535156
batch_124,-49.15751647949219
batch_125,-49.716365814208984
batch_126,-49.47114562988281
batch_127,-49.353004455566406
batch_128,-49.78102111816406
batch_129,-49.638309478759766
batch_130,-49.88373565673828
batch_131,-48.81513214111328
batch_132,-49.67167663574219
batch_133,-49.82456970214844
batch_134,-49.29545211791992
batch_135,-50.02919006347656
batch_136,-48.97062301635742
batch_137,-49.983604431152344
batch_138,-48.842140197753906
batch_139,-44.84867477416992
batch_140,-47.98648452758789
batch_141,-48.73040771484375
batch_142,-49.20965576171875
batch_143,-47.84343719482422
batch_144,-49.305084228515625
batch_145,-47.23571014404297
batch_146,-46.38109588623047
batch_147,-48.24790573120117
batch_148,-48.27570343017578
batch_149,-49.06074523925781
batch_150,-49.07308578491211
batch_151,-49.12298583984375
batch_152,-49.52322769165039
batch_153,-47.923736572265625
batch_154,-47.57970428466797
batch_155,-49.2947998046875
batch_156,-48.002166748046875
batch_157,-48.76473617553711
batch_158,-47.838680267333984
batch_159,-49.5518684387207
batch_160,-49.64335250854492
batch_161,-47.6683235168457
batch_162,-48.617549896240234
batch_163,-48.93227005004883
batch_164,-48.9195671081543
batch_165,-48.32856369018555
batch_166,-48.86799621582031
batch_167,-48.079856872558594
batch_168,-48.24380874633789
batch_169,-49.85572052001953
batch_170,-48.500755310058594
batch_171,-48.50554656982422
batch_172,-48.1138801574707
batch_173,-48.90690231323242
batch_174,-49.963993072509766
batch_175,-49.47661209106445
batch_176,-49.464412689208984
batch_177,-48.68579864501953
batch_178,-48.72421646118164
batch_179,-48.663177490234375
batch_180,-49.482242584228516
batch_181,-48.54854965209961
batch_182,-49.065711975097656
batch_183,-48.89287567138672
batch_184,-48.65843963623047
batch_185,-49.76416015625
batch_186,-49.9268913269043
batch_187,-48.824005126953125
batch_188,-49.15699005126953
batch_189,-49.53461837768555
batch_190,-49.96284103393555
batch_191,-49.845184326171875
batch_192,-48.898887634277344
batch_193,-49.56924819946289
batch_194,-48.897830963134766
batch_195,-49.765262603759766
batch_196,-49.0084114074707
batch_197,-49.534542083740234
batch_198,-49.386356353759766
batch_199,-48.9844856262207
batch_200,-48.79001998901367
batch_201,-49.54936981201172
batch_202,-49.423439025878906
batch_203,-49.32096481323242
batch_204,-49.64090347290039
batch_205,-48.801700592041016
batch_206,-49.707366943359375
batch_207,-50.22742462158203
batch_208,-49.21435546875
batch_209,-49.52050018310547
batch_210,-48.80914306640625
batch_211,-49.98891830444336
batch_212,-49.78732681274414
batch_213,-49.56847381591797
batch_214,-49.17626953125
batch_215,-49.53471755981445
batch_216,-49.885658264160156
batch_217,-49.367313385009766
batch_218,-49.688087463378906
batch_219,-49.212135314941406
batch_220,-49.53438186645508
batch_221,-49.14958953857422
batch_222,-49.92400360107422
batch_223,-49.59584426879883
batch_224,-49.45126724243164
batch_225,-49.56296920776367
batch_226,-50.23809051513672
batch_227,-50.13564682006836
batch_228,-50.078121185302734
batch_229,-50.236541748046875
batch_230,-48.238224029541016
batch_231,-49.84413528442383
batch_232,-48.15177917480469
batch_233,-48.59642791748047
batch_234,-49.74761199951172
batch_235,-49.35919189453125
batch_236,-49.80253219604492
batch_237,-49.77603530883789
batch_238,-49.51708984375
batch_239,-48.31840133666992
batch_240,-49.15176010131836
batch_241,-49.16409683227539
batch_242,-49.88938903808594
batch_243,-49.35585403442383
batch_244,-50.10905838012695
batch_245,-49.43159866333008
batch_246,-47.871437072753906
batch_247,-48.40283203125
batch_248,-49.15612030029297
batch_249,-49.7151985168457
batch_250,-49.73017883300781
batch_251,-48.96595001220703
batch_252,-48.68281555175781
batch_253,-50.199005126953125
batch_254,-49.512508392333984
batch_255,-49.459869384765625
batch_256,-49.47985076904297
batch_257,-49.102115631103516
batch_258,-50.18067932128906
batch_259,-49.79893112182617
batch_260,-49.285850524902344
batch_261,-50.084190368652344
batch_262,-49.945098876953125
batch_263,-50.021018981933594
batch_264,-49.476383209228516
batch_265,-49.97211837768555
batch_266,-49.69569396972656
batch_267,-49.234893798828125
batch_268,-50.212501525878906
batch_269,-49.84120178222656
batch_270,-49.7772216796875
batch_271,-49.072509765625
batch_272,-49.20347213745117
batch_273,-49.66493606567383
batch_274,-49.010833740234375
batch_275,-49.516780853271484
batch_276,-49.362884521484375
batch_277,-48.72764205932617
batch_278,-49.441444396972656
batch_279,-49.95955276489258
batch_280,-48.84347915649414
batch_281,-49.171817779541016
batch_282,-49.58141326904297
batch_283,-49.82014083862305
batch_284,-48.63591766357422
batch_285,-49.50770950317383
batch_286,-48.61343002319336
batch_287,-48.723262786865234
batch_288,-49.86940002441406
batch_289,-49.645050048828125
batch_290,-48.97453308105469
batch_291,-49.308258056640625
batch_292,-49.696041107177734
batch_293,-49.40951156616211
batch_294,-48.91786575317383
batch_295,-48.03544998168945
batch_296,-48.94133758544922
batch_297,-50.039363861083984
batch_298,-48.91896438598633
batch_299,-48.76106643676758
batch_300,-49.34664535522461
batch_301,-49.04052734375
batch_302,-49.85971450805664
batch_303,-49.49413299560547
batch_304,-49.74068832397461
batch_305,-49.20254898071289
batch_306,-49.64524459838867
batch_307,-49.711082458496094
