,iteration_1
batch_1,-41.72715377807617
batch_2,-39.11515426635742
batch_3,-41.253631591796875
batch_4,-41.726810455322266
batch_5,-41.21632766723633
batch_6,-40.7294807434082
batch_7,-40.1411247253418
batch_8,-41.38785934448242
batch_9,-38.9151611328125
batch_10,-39.84904098510742
batch_11,-41.49873733520508
batch_12,-39.85761642456055
batch_13,-40.234527587890625
batch_14,-40.23958206176758
batch_15,-39.425018310546875
batch_16,-40.064910888671875
batch_17,-40.47343444824219
batch_18,-40.38257598876953
batch_19,-40.19607162475586
batch_20,-39.61848831176758
batch_21,-40.27128601074219
batch_22,-37.93747329711914
batch_23,-41.588417053222656
batch_24,-40.987266540527344
batch_25,-41.36629104614258
batch_26,-39.76014709472656
batch_27,-40.773555755615234
batch_28,-41.842220306396484
batch_29,-41.511268615722656
batch_30,-41.058753967285156
batch_31,-42.627044677734375
batch_32,-39.196128845214844
batch_33,-41.54545211791992
batch_34,-42.15729904174805
batch_35,-41.636558532714844
batch_36,-39.97468566894531
batch_37,-40.697471618652344
batch_38,-42.1319580078125
batch_39,-42.026058197021484
batch_40,-41.94130325317383
batch_41,-41.32853317260742
batch_42,-41.6613883972168
batch_43,-40.81473922729492
batch_44,-40.08268737792969
batch_45,-42.24085998535156
batch_46,-41.441158294677734
batch_47,-41.32653045654297
batch_48,-40.57107162475586
batch_49,-42.176856994628906
batch_50,-41.33478927612305
batch_51,-38.57158660888672
batch_52,-41.323158264160156
batch_53,-41.49232864379883
batch_54,-42.08286666870117
batch_55,-42.130577087402344
batch_56,-42.015769958496094
batch_57,-41.5501823425293
batch_58,-40.44113540649414
batch_59,-41.5233268737793
batch_60,-41.65531921386719
batch_61,-41.204376220703125
batch_62,-41.539276123046875
batch_63,-41.9494743347168
batch_64,-41.214664459228516
batch_65,-42.50825881958008
batch_66,-40.62420654296875
batch_67,-41.578758239746094
batch_68,-41.11261749267578
batch_69,-40.32038879394531
batch_70,-40.09592056274414
batch_71,-40.94778823852539
batch_72,-42.78366470336914
batch_73,-41.46318817138672
batch_74,-41.98821258544922
batch_75,-41.236263275146484
batch_76,-41.363250732421875
batch_77,-41.67521286010742
batch_78,-41.95679473876953
batch_79,-40.93434524536133
batch_80,-41.385719299316406
batch_81,-41.881614685058594
batch_82,-42.254703521728516
batch_83,-42.363216400146484
batch_84,-42.31426239013672
batch_85,-42.788639068603516
batch_86,-41.71335983276367
batch_87,-42.78702163696289
batch_88,-41.89152145385742
batch_89,-41.795230865478516
batch_90,-42.14879608154297
batch_91,-42.79788589477539
batch_92,-41.43573760986328
batch_93,-41.6607551574707
batch_94,-41.685794830322266
batch_95,-42.0051383972168
batch_96,-42.57740783691406
batch_97,-41.44617462158203
batch_98,-41.590484619140625
batch_99,-40.83008575439453
batch_100,-42.43925476074219
batch_101,-42.60009002685547
batch_102,-41.25484085083008
batch_103,-42.42217254638672
batch_104,-42.043907165527344
batch_105,-42.057212829589844
batch_106,-41.039737701416016
batch_107,-42.00653076171875
batch_108,-41.942543029785156
batch_109,-41.78942108154297
batch_110,-41.393455505371094
batch_111,-41.63190841674805
batch_112,-41.57003402709961
batch_113,-41.96411895751953
batch_114,-42.36492919921875
batch_115,-41.93378448486328
batch_116,-42.322120666503906
batch_117,-42.03419494628906
batch_118,-41.715087890625
batch_119,-41.168663024902344
batch_120,-42.257259368896484
batch_121,-41.9477424621582
batch_122,-41.40947341918945
batch_123,-40.95163345336914
batch_124,-41.248233795166016
batch_125,-41.49332046508789
batch_126,-41.4607048034668
batch_127,-42.427059173583984
batch_128,-42.412166595458984
batch_129,-42.235023498535156
batch_130,-42.19767379760742
batch_131,-41.96190643310547
batch_132,-42.41072082519531
batch_133,-42.18496322631836
batch_134,-42.024932861328125
batch_135,-42.41704177856445
batch_136,-41.94715881347656
batch_137,-42.248714447021484
batch_138,-41.35920715332031
batch_139,-42.7079963684082
batch_140,-39.230751037597656
batch_141,-41.290077209472656
batch_142,-39.320838928222656
batch_143,-39.92387008666992
batch_144,-39.79999542236328
batch_145,-40.29729080200195
batch_146,-40.588104248046875
batch_147,-42.70090103149414
batch_148,-42.13457107543945
batch_149,-42.10161209106445
batch_150,-40.023136138916016
batch_151,-41.04185104370117
batch_152,-40.85626983642578
batch_153,-41.60885238647461
batch_154,-40.466644287109375
batch_155,-41.57393264770508
batch_156,-40.11467361450195
batch_157,-40.80126190185547
batch_158,-41.39386749267578
batch_159,-40.37285614013672
batch_160,-40.05419921875
batch_161,-40.969520568847656
batch_162,-41.94557571411133
batch_163,-40.62910842895508
batch_164,-42.70134353637695
batch_165,-41.462303161621094
batch_166,-41.68642044067383
batch_167,-41.670677185058594
batch_168,-41.59601974487305
batch_169,-42.524845123291016
batch_170,-41.617149353027344
batch_171,-42.346649169921875
batch_172,-41.152652740478516
batch_173,-41.182315826416016
batch_174,-41.646827697753906
batch_175,-42.153316497802734
batch_176,-41.83271789550781
batch_177,-42.36001205444336
batch_178,-41.401187896728516
batch_179,-42.2670783996582
batch_180,-42.02532196044922
batch_181,-41.39192581176758
batch_182,-41.35550308227539
batch_183,-42.80760192871094
batch_184,-42.02341079711914
batch_185,-42.62314224243164
batch_186,-41.924110412597656
batch_187,-40.094757080078125
batch_188,-40.90879821777344
batch_189,-42.0168571472168
batch_190,-42.40253829956055
batch_191,-42.25350570678711
batch_192,-42.317928314208984
batch_193,-42.084228515625
batch_194,-42.09380340576172
batch_195,-42.04191589355469
batch_196,-42.81900405883789
batch_197,-41.11149597167969
batch_198,-41.82639694213867
batch_199,-42.6743278503418
batch_200,-41.58700942993164
batch_201,-42.400455474853516
batch_202,-42.06459045410156
batch_203,-42.33887481689453
batch_204,-42.08052444458008
batch_205,-41.962432861328125
batch_206,-42.0564079284668
batch_207,-41.61244583129883
batch_208,-41.99955368041992
batch_209,-41.54608917236328
batch_210,-42.0936393737793
batch_211,-42.449913024902344
batch_212,-42.12696838378906
batch_213,-41.99678421020508
batch_214,-42.613460540771484
batch_215,-41.84211730957031
batch_216,-42.33183670043945
batch_217,-42.60028839111328
batch_218,-42.08148193359375
batch_219,-42.287879943847656
batch_220,-42.138004302978516
batch_221,-42.484535217285156
batch_222,-42.62415313720703
batch_223,-42.76211929321289
batch_224,-42.558284759521484
batch_225,-41.885986328125
batch_226,-42.22364044189453
batch_227,-41.45891571044922
batch_228,-42.0018196105957
batch_229,-42.01395034790039
batch_230,-42.022823333740234
batch_231,-41.742427825927734
batch_232,-41.54436111450195
batch_233,-41.98469161987305
batch_234,-41.618839263916016
batch_235,-41.5691032409668
batch_236,-40.91366195678711
batch_237,-41.573368072509766
batch_238,-42.18152618408203
batch_239,-42.4908561706543
batch_240,-42.12969207763672
batch_241,-41.38887023925781
batch_242,-41.59162902832031
batch_243,-41.79285430908203
batch_244,-42.75710678100586
batch_245,-41.536033630371094
batch_246,-41.834251403808594
batch_247,-41.124053955078125
batch_248,-41.256961822509766
batch_249,-41.51436996459961
batch_250,-41.75674819946289
batch_251,-41.705013275146484
batch_252,-41.45405197143555
batch_253,-42.361610412597656
batch_254,-42.15933609008789
