,iteration_1
batch_1,-52.060829162597656
batch_2,-51.10161590576172
batch_3,-50.2808952331543
batch_4,-51.345726013183594
batch_5,-51.8878173828125
batch_6,-49.711280822753906
batch_7,-52.5005989074707
batch_8,-51.63370895385742
batch_9,-50.8421630859375
batch_10,-50.76203918457031
batch_11,-52.46759033203125
batch_12,-50.0460090637207
batch_13,-51.09960174560547
batch_14,-50.9285888671875
batch_15,-50.61527633666992
batch_16,-50.783470153808594
batch_17,-50.4970588684082
batch_18,-49.02116394042969
batch_19,-50.33534622192383
batch_20,-51.30098342895508
batch_21,-50.5756721496582
batch_22,-51.26081466674805
batch_23,-50.690433502197266
batch_24,-50.91230773925781
batch_25,-51.2435302734375
batch_26,-50.293182373046875
batch_27,-50.91517639160156
batch_28,-51.98223114013672
batch_29,-52.009071350097656
batch_30,-51.841163635253906
batch_31,-51.50253677368164
batch_32,-52.128204345703125
batch_33,-51.574554443359375
batch_34,-52.64870071411133
batch_35,-53.005088806152344
batch_36,-51.780853271484375
batch_37,-51.03097152709961
batch_38,-52.12508773803711
batch_39,-51.71282196044922
batch_40,-52.66876220703125
batch_41,-52.120113372802734
batch_42,-52.96866989135742
batch_43,-51.11844253540039
batch_44,-48.60504150390625
batch_45,-51.13631057739258
batch_46,-51.95426940917969
batch_47,-51.96527862548828
batch_48,-52.11321258544922
batch_49,-51.52865219116211
batch_50,-52.20249938964844
batch_51,-51.5464973449707
batch_52,-52.53219223022461
batch_53,-51.02136993408203
batch_54,-52.10240936279297
batch_55,-52.47405242919922
batch_56,-52.29203796386719
batch_57,-52.12036895751953
batch_58,-51.95433044433594
batch_59,-51.98964309692383
batch_60,-52.27266311645508
batch_61,-52.98969268798828
batch_62,-52.144046783447266
batch_63,-51.79954147338867
batch_64,-52.73157501220703
batch_65,-51.686588287353516
batch_66,-51.726409912109375
batch_67,-52.617218017578125
batch_68,-52.45173645019531
batch_69,-50.36769104003906
batch_70,-51.55268096923828
batch_71,-52.416595458984375
batch_72,-52.61243438720703
batch_73,-51.804569244384766
batch_74,-52.72263717651367
batch_75,-52.02902603149414
batch_76,-52.100223541259766
batch_77,-52.42715072631836
batch_78,-52.753414154052734
batch_79,-52.8650016784668
batch_80,-52.37652587890625
batch_81,-51.62614059448242
batch_82,-52.340576171875
batch_83,-52.85576629638672
batch_84,-53.03947067260742
batch_85,-52.50009536743164
batch_86,-52.59996032714844
batch_87,-52.08473205566406
batch_88,-51.976383209228516
