,iteration_1
batch_1,-29.90057373046875
batch_2,-28.39814567565918
batch_3,-29.6409854888916
batch_4,-28.200454711914062
batch_5,-28.871089935302734
batch_6,-27.995838165283203
batch_7,-28.92227554321289
batch_8,-26.76065444946289
batch_9,-25.313560485839844
batch_10,-27.319631576538086
batch_11,-27.8820858001709
batch_12,-28.145835876464844
batch_13,-27.33036994934082
batch_14,-25.885360717773438
batch_15,-25.20180892944336
batch_16,-27.89397430419922
batch_17,-28.443025588989258
batch_18,-28.502254486083984
batch_19,-28.042898178100586
batch_20,-27.90390396118164
batch_21,-28.42037010192871
batch_22,-27.205041885375977
batch_23,-27.229808807373047
batch_24,-28.054044723510742
batch_25,-29.698543548583984
batch_26,-28.69991111755371
batch_27,-29.07230567932129
batch_28,-29.23346519470215
batch_29,-28.696775436401367
batch_30,-29.491580963134766
batch_31,-28.498043060302734
batch_32,-28.401844024658203
batch_33,-28.929792404174805
batch_34,-29.441577911376953
batch_35,-28.17060089111328
batch_36,-29.284318923950195
batch_37,-27.11996078491211
batch_38,-29.555368423461914
batch_39,-28.92137336730957
batch_40,-29.015581130981445
batch_41,-28.396427154541016
batch_42,-29.348154067993164
batch_43,-28.463010787963867
batch_44,-27.897920608520508
batch_45,-28.779394149780273
batch_46,-29.768665313720703
batch_47,-28.71483039855957
batch_48,-29.593027114868164
batch_49,-29.19683837890625
batch_50,-29.114099502563477
batch_51,-29.686172485351562
batch_52,-29.443950653076172
batch_53,-29.682186126708984
batch_54,-28.970582962036133
batch_55,-27.20033073425293
batch_56,-27.778274536132812
batch_57,-29.603759765625
batch_58,-28.355224609375
batch_59,-29.52652359008789
batch_60,-28.296409606933594
batch_61,-29.561758041381836
batch_62,-29.50187873840332
batch_63,-28.636470794677734
batch_64,-29.213298797607422
batch_65,-29.1273193359375
batch_66,-29.048532485961914
batch_67,-29.273775100708008
batch_68,-28.600696563720703
batch_69,-28.780975341796875
batch_70,-28.012235641479492
batch_71,-29.039894104003906
batch_72,-28.99295997619629
batch_73,-29.342082977294922
batch_74,-27.93435287475586
batch_75,-28.949005126953125
batch_76,-29.16726303100586
batch_77,-29.11663055419922
batch_78,-28.977962493896484
batch_79,-29.78922462463379
batch_80,-29.992998123168945
batch_81,-29.906314849853516
batch_82,-29.790498733520508
batch_83,-29.181987762451172
batch_84,-28.940719604492188
batch_85,-30.180635452270508
batch_86,-28.3077335357666
batch_87,-29.5551815032959
batch_88,-29.589406967163086
batch_89,-29.623077392578125
batch_90,-29.665639877319336
batch_91,-29.86136245727539
batch_92,-29.03618812561035
batch_93,-28.952436447143555
batch_94,-28.431507110595703
batch_95,-28.600189208984375
batch_96,-29.572555541992188
batch_97,-29.0345516204834
batch_98,-29.323152542114258
batch_99,-28.351646423339844
batch_100,-27.217103958129883
batch_101,-28.552169799804688
batch_102,-29.23454475402832
batch_103,-28.725955963134766
batch_104,-28.155569076538086
batch_105,-29.182109832763672
batch_106,-28.536678314208984
batch_107,-29.682422637939453
batch_108,-28.703210830688477
batch_109,-29.492795944213867
batch_110,-30.135913848876953
batch_111,-28.562740325927734
batch_112,-29.467735290527344
batch_113,-30.14453887939453
batch_114,-29.512496948242188
batch_115,-29.40804100036621
batch_116,-28.96841812133789
batch_117,-29.464771270751953
batch_118,-29.555810928344727
batch_119,-29.500568389892578
batch_120,-28.97553825378418
batch_121,-29.540279388427734
batch_122,-29.518217086791992
batch_123,-28.374347686767578
batch_124,-29.51878547668457
batch_125,-28.983190536499023
batch_126,-28.78827667236328
batch_127,-29.867523193359375
batch_128,-29.90979766845703
batch_129,-29.037328720092773
batch_130,-30.215803146362305
batch_131,-29.93463134765625
batch_132,-29.993120193481445
batch_133,-30.209779739379883
