,iteration_1
batch_1,-35.23080825805664
batch_2,-33.346405029296875
batch_3,-34.62643051147461
batch_4,-32.821258544921875
batch_5,-34.8126220703125
batch_6,-34.40461730957031
batch_7,-34.12528991699219
batch_8,-34.157169342041016
batch_9,-33.62942886352539
batch_10,-34.1375617980957
batch_11,-34.29008865356445
batch_12,-33.126686096191406
batch_13,-31.302425384521484
batch_14,-33.033546447753906
batch_15,-31.89061737060547
batch_16,-34.53984451293945
batch_17,-32.03726577758789
batch_18,-33.52362060546875
batch_19,-32.1988639831543
batch_20,-32.6362419128418
batch_21,-34.936614990234375
batch_22,-32.929256439208984
batch_23,-32.416419982910156
batch_24,-32.610145568847656
batch_25,-34.129234313964844
batch_26,-33.49408721923828
batch_27,-33.26506423950195
batch_28,-35.42039489746094
batch_29,-34.818115234375
batch_30,-34.425086975097656
batch_31,-34.985469818115234
batch_32,-34.52812957763672
batch_33,-34.96383285522461
batch_34,-35.158321380615234
batch_35,-34.75468826293945
batch_36,-34.84186935424805
batch_37,-34.18790817260742
batch_38,-34.39334487915039
batch_39,-34.43878173828125
batch_40,-34.65475082397461
batch_41,-34.39508056640625
batch_42,-34.87935256958008
batch_43,-35.18915557861328
batch_44,-33.5318489074707
batch_45,-32.417076110839844
batch_46,-33.63825225830078
batch_47,-34.31509780883789
batch_48,-34.91558074951172
batch_49,-35.473655700683594
batch_50,-33.8882942199707
batch_51,-32.92334747314453
batch_52,-34.43967056274414
batch_53,-33.345523834228516
batch_54,-33.35089874267578
batch_55,-35.35612106323242
batch_56,-34.204837799072266
batch_57,-34.933746337890625
batch_58,-35.35710144042969
batch_59,-34.868431091308594
batch_60,-33.24882507324219
batch_61,-32.76363754272461
batch_62,-35.35548400878906
batch_63,-34.457000732421875
batch_64,-33.36874771118164
batch_65,-34.29670333862305
batch_66,-34.33308029174805
batch_67,-33.72636413574219
batch_68,-32.99319076538086
batch_69,-34.725440979003906
batch_70,-34.434654235839844
batch_71,-34.354957580566406
batch_72,-34.35693359375
batch_73,-35.197410583496094
batch_74,-34.07194519042969
batch_75,-34.314273834228516
batch_76,-35.543277740478516
batch_77,-34.37741470336914
batch_78,-35.28073501586914
batch_79,-33.8370246887207
batch_80,-34.56182861328125
batch_81,-35.22773361206055
batch_82,-35.51580047607422
batch_83,-34.43251419067383
batch_84,-35.29610061645508
batch_85,-34.985923767089844
batch_86,-34.62314224243164
batch_87,-34.705265045166016
batch_88,-34.576229095458984
batch_89,-34.97631072998047
batch_90,-34.54692459106445
batch_91,-33.957664489746094
batch_92,-33.860958099365234
batch_93,-35.5410270690918
batch_94,-34.42455291748047
batch_95,-35.04245376586914
batch_96,-34.26369094848633
batch_97,-34.43128967285156
batch_98,-34.31282043457031
batch_99,-34.461116790771484
batch_100,-35.51601791381836
batch_101,-34.235015869140625
batch_102,-34.72080993652344
batch_103,-34.34569549560547
batch_104,-34.309661865234375
batch_105,-32.501373291015625
batch_106,-34.081546783447266
batch_107,-34.65007019042969
batch_108,-34.278053283691406
batch_109,-33.453792572021484
batch_110,-32.32551193237305
batch_111,-34.31840896606445
batch_112,-35.26530838012695
batch_113,-35.02408981323242
