,iteration_1
batch_1,-47.60906219482422
batch_2,-48.017005920410156
batch_3,-48.546817779541016
batch_4,-48.58966064453125
batch_5,-48.38961410522461
batch_6,-47.81220626831055
batch_7,-47.60261535644531
batch_8,-47.052040100097656
batch_9,-47.24481201171875
batch_10,-48.53745651245117
batch_11,-47.541053771972656
batch_12,-47.20725631713867
batch_13,-45.3701286315918
batch_14,-45.901729583740234
batch_15,-46.06519317626953
batch_16,-47.0056037902832
batch_17,-46.84504318237305
batch_18,-46.59568405151367
batch_19,-42.71708297729492
batch_20,-47.436336517333984
batch_21,-47.8118896484375
batch_22,-47.387413024902344
batch_23,-47.84832000732422
batch_24,-47.452369689941406
batch_25,-47.43585205078125
batch_26,-47.9918327331543
batch_27,-48.48567581176758
batch_28,-48.16326904296875
batch_29,-46.51511764526367
batch_30,-46.86831283569336
batch_31,-48.13859176635742
batch_32,-46.66162109375
batch_33,-48.195335388183594
batch_34,-48.57502746582031
batch_35,-47.80248260498047
batch_36,-48.41859817504883
batch_37,-47.95684051513672
batch_38,-48.73370361328125
batch_39,-48.210723876953125
batch_40,-48.227848052978516
batch_41,-46.19234085083008
batch_42,-48.493675231933594
batch_43,-47.97733688354492
batch_44,-48.08746337890625
batch_45,-48.00787353515625
batch_46,-48.367027282714844
batch_47,-48.326629638671875
batch_48,-48.742069244384766
batch_49,-46.85215377807617
batch_50,-45.50434494018555
batch_51,-45.924591064453125
batch_52,-48.082881927490234
batch_53,-48.66789245605469
batch_54,-47.8005256652832
batch_55,-48.378135681152344
batch_56,-46.09790802001953
batch_57,-48.504573822021484
batch_58,-48.48485565185547
batch_59,-48.815792083740234
batch_60,-48.46812057495117
batch_61,-48.56147003173828
batch_62,-48.57432556152344
batch_63,-47.64789962768555
batch_64,-48.52659606933594
batch_65,-48.35823440551758
batch_66,-48.31062698364258
batch_67,-48.294490814208984
batch_68,-46.76699447631836
batch_69,-46.877586364746094
batch_70,-48.746891021728516
batch_71,-47.93714904785156
batch_72,-48.78370666503906
batch_73,-48.30316925048828
batch_74,-48.42879104614258
batch_75,-48.093116760253906
batch_76,-48.46791076660156
batch_77,-49.1756706237793
batch_78,-47.45332336425781
batch_79,-48.19869613647461
batch_80,-48.25885772705078
batch_81,-47.89580535888672
batch_82,-48.75923538208008
batch_83,-47.8939323425293
batch_84,-47.574432373046875
batch_85,-48.44485855102539
batch_86,-48.07939147949219
batch_87,-49.21860885620117
batch_88,-49.199527740478516
batch_89,-48.9849739074707
batch_90,-47.88041687011719
batch_91,-48.78435134887695
batch_92,-48.050540924072266
batch_93,-48.4270133972168
batch_94,-48.21455383300781
batch_95,-47.805908203125
batch_96,-48.176334381103516
batch_97,-49.15959548950195
batch_98,-47.667728424072266
batch_99,-48.82525634765625
batch_100,-49.039573669433594
batch_101,-47.50910949707031
batch_102,-47.84984588623047
batch_103,-48.700042724609375
batch_104,-47.374267578125
batch_105,-48.41254425048828
batch_106,-49.102882385253906
batch_107,-48.627723693847656
batch_108,-47.177547454833984
batch_109,-47.927188873291016
batch_110,-47.846099853515625
batch_111,-47.38671875
batch_112,-48.720890045166016
batch_113,-48.90145492553711
batch_114,-48.42866516113281
batch_115,-48.25553894042969
batch_116,-47.98961639404297
batch_117,-48.555503845214844
batch_118,-48.72166061401367
batch_119,-48.157466888427734
batch_120,-49.21961212158203
batch_121,-48.331382751464844
batch_122,-48.03864288330078
batch_123,-47.666568756103516
batch_124,-47.7624397277832
batch_125,-48.991966247558594
batch_126,-48.661170959472656
batch_127,-47.7696647644043
batch_128,-48.35350036621094
batch_129,-47.75505065917969
batch_130,-48.804649353027344
batch_131,-48.985591888427734
batch_132,-48.7166862487793
batch_133,-48.55134201049805
batch_134,-48.35580825805664
batch_135,-48.83485412597656
batch_136,-48.2229118347168
batch_137,-48.21518325805664
batch_138,-48.21772003173828
batch_139,-45.601158142089844
batch_140,-48.973365783691406
batch_141,-45.58718490600586
batch_142,-47.799896240234375
batch_143,-46.145835876464844
batch_144,-44.38883972167969
batch_145,-46.07678985595703
batch_146,-47.136531829833984
batch_147,-47.620208740234375
batch_148,-46.75375747680664
batch_149,-48.403282165527344
batch_150,-47.99186325073242
batch_151,-47.30466079711914
batch_152,-47.34041213989258
batch_153,-47.778507232666016
batch_154,-48.132999420166016
batch_155,-48.32125473022461
batch_156,-47.51416015625
batch_157,-45.565208435058594
batch_158,-47.14311599731445
batch_159,-47.73101806640625
batch_160,-48.11155319213867
batch_161,-48.818267822265625
batch_162,-47.30894088745117
batch_163,-48.353328704833984
batch_164,-48.156768798828125
batch_165,-47.80502700805664
batch_166,-47.89363479614258
batch_167,-46.06093978881836
batch_168,-48.32600021362305
batch_169,-48.035316467285156
batch_170,-47.78957748413086
batch_171,-47.767417907714844
batch_172,-48.31551742553711
batch_173,-47.52606964111328
batch_174,-48.546531677246094
batch_175,-48.24858856201172
batch_176,-48.809959411621094
batch_177,-48.35639953613281
batch_178,-48.095672607421875
batch_179,-48.60093307495117
batch_180,-48.46779251098633
batch_181,-47.88358688354492
batch_182,-47.62626266479492
batch_183,-47.45769500732422
batch_184,-47.99509811401367
batch_185,-49.17287063598633
batch_186,-48.09177780151367
batch_187,-48.32114791870117
batch_188,-48.78266143798828
batch_189,-48.26845169067383
batch_190,-48.04693603515625
batch_191,-48.80891799926758
batch_192,-48.67416763305664
batch_193,-48.73573684692383
batch_194,-48.9198112487793
batch_195,-48.675987243652344
batch_196,-48.29691696166992
batch_197,-47.92418670654297
batch_198,-48.67738723754883
batch_199,-47.9879264831543
batch_200,-47.801631927490234
batch_201,-49.25630187988281
batch_202,-48.549285888671875
batch_203,-48.36925506591797
batch_204,-49.007015228271484
batch_205,-48.23564529418945
batch_206,-48.106624603271484
batch_207,-47.652687072753906
batch_208,-47.765174865722656
batch_209,-47.877628326416016
batch_210,-47.94490432739258
batch_211,-48.31451416015625
batch_212,-48.67091369628906
batch_213,-49.26875686645508
batch_214,-48.702064514160156
batch_215,-48.634918212890625
batch_216,-48.889617919921875
batch_217,-48.70661926269531
batch_218,-49.27115249633789
batch_219,-48.32868194580078
batch_220,-48.828887939453125
batch_221,-48.471858978271484
batch_222,-48.73149871826172
batch_223,-48.644500732421875
batch_224,-48.56938934326172
batch_225,-47.945465087890625
batch_226,-48.70215606689453
batch_227,-48.218807220458984
batch_228,-49.23573684692383
batch_229,-47.80144119262695
batch_230,-47.38011932373047
batch_231,-47.266944885253906
batch_232,-48.277957916259766
batch_233,-47.8477668762207
batch_234,-49.128910064697266
batch_235,-48.13716506958008
batch_236,-47.46295166015625
batch_237,-49.220829010009766
batch_238,-48.933692932128906
batch_239,-49.21387481689453
batch_240,-49.059608459472656
batch_241,-47.80978012084961
batch_242,-48.57427978515625
batch_243,-48.332759857177734
batch_244,-48.18169021606445
batch_245,-48.1066780090332
batch_246,-49.21678924560547
batch_247,-48.3375129699707
batch_248,-47.735557556152344
batch_249,-48.147743225097656
batch_250,-48.860137939453125
batch_251,-48.07029724121094
batch_252,-48.4477424621582
batch_253,-48.77594757080078
batch_254,-48.308189392089844
batch_255,-48.9184455871582
batch_256,-48.968292236328125
batch_257,-48.68571472167969
batch_258,-48.84403610229492
batch_259,-48.143558502197266
batch_260,-48.841915130615234
batch_261,-49.01088333129883
batch_262,-48.5532112121582
batch_263,-48.414608001708984
batch_264,-48.764930725097656
batch_265,-48.581092834472656
batch_266,-49.11111831665039
batch_267,-49.100425720214844
batch_268,-48.56907653808594
batch_269,-48.32220458984375
batch_270,-48.47585678100586
batch_271,-48.459564208984375
batch_272,-48.801910400390625
batch_273,-48.038658142089844
batch_274,-48.74919128417969
batch_275,-48.349056243896484
batch_276,-47.28728485107422
batch_277,-49.225860595703125
batch_278,-47.35149002075195
batch_279,-48.27760314941406
batch_280,-47.82169723510742
batch_281,-47.940982818603516
batch_282,-46.7753791809082
batch_283,-47.798179626464844
batch_284,-48.50947189331055
batch_285,-48.6770133972168
batch_286,-48.13801574707031
batch_287,-48.31185531616211
batch_288,-49.09629821777344
batch_289,-47.27925491333008
batch_290,-46.751338958740234
batch_291,-48.002201080322266
batch_292,-47.71976852416992
batch_293,-47.645912170410156
batch_294,-48.27239227294922
batch_295,-47.96725082397461
batch_296,-49.26572799682617
batch_297,-49.01431655883789
batch_298,-47.89923858642578
batch_299,-48.24908447265625
batch_300,-48.60097122192383
batch_301,-48.29007339477539
batch_302,-47.97798538208008
batch_303,-48.67231750488281
batch_304,-49.14008712768555
batch_305,-48.09980010986328
batch_306,-48.961429595947266
batch_307,-48.1888313293457
batch_308,-48.0357551574707
batch_309,-48.556461334228516
batch_310,-49.0863037109375
batch_311,-48.05572509765625
batch_312,-49.07452392578125
batch_313,-48.572166442871094
batch_314,-49.06556701660156
batch_315,-49.066837310791016
batch_316,-48.96421432495117
batch_317,-49.27389907836914
batch_318,-48.14582824707031
batch_319,-48.28142166137695
batch_320,-48.52323913574219
batch_321,-48.38829040527344
batch_322,-48.44839859008789
batch_323,-47.05335998535156
batch_324,-48.170867919921875
batch_325,-48.526424407958984
batch_326,-48.86127471923828
batch_327,-47.32432174682617
batch_328,-48.294864654541016
batch_329,-48.395103454589844
batch_330,-48.16992950439453
batch_331,-48.47983932495117
batch_332,-48.81489562988281
batch_333,-47.45883560180664
batch_334,-47.421661376953125
batch_335,-48.46263885498047
batch_336,-47.59053039550781
batch_337,-48.43614196777344
batch_338,-48.9418830871582
batch_339,-48.74871826171875
batch_340,-48.23387145996094
batch_341,-47.59288024902344
batch_342,-48.71498107910156
batch_343,-47.01540756225586
batch_344,-48.663700103759766
batch_345,-48.613121032714844
batch_346,-47.961952209472656
batch_347,-48.559181213378906
batch_348,-47.757179260253906
batch_349,-48.00764083862305
batch_350,-47.70583724975586
batch_351,-47.94911193847656
batch_352,-48.27571487426758
batch_353,-48.71271514892578
batch_354,-48.334686279296875
batch_355,-48.614036560058594
batch_356,-49.02338790893555
batch_357,-49.15074920654297
batch_358,-48.50850296020508
batch_359,-48.403995513916016
batch_360,-49.110267639160156
batch_361,-48.737911224365234
batch_362,-49.24903106689453
batch_363,-48.11309051513672
batch_364,-48.061153411865234
batch_365,-48.378814697265625
batch_366,-48.9625129699707
batch_367,-48.14606857299805
batch_368,-48.32274627685547
batch_369,-48.39715576171875
batch_370,-49.18273162841797
batch_371,-48.64765167236328
batch_372,-48.44927215576172
batch_373,-48.266029357910156
batch_374,-49.12043380737305
batch_375,-48.6057243347168
batch_376,-48.431739807128906
batch_377,-48.545692443847656
batch_378,-48.3840217590332
batch_379,-47.953704833984375
batch_380,-49.29118728637695
batch_381,-47.67690658569336
batch_382,-48.56838607788086
batch_383,-48.48147964477539
batch_384,-48.46073913574219
batch_385,-48.6221809387207
batch_386,-48.13602828979492
batch_387,-47.88319778442383
batch_388,-49.313968658447266
batch_389,-48.936363220214844
batch_390,-49.016178131103516
batch_391,-48.22496032714844
batch_392,-47.517852783203125
batch_393,-48.67852020263672
batch_394,-48.86885452270508
batch_395,-48.32278823852539
batch_396,-48.92589569091797
batch_397,-48.90717315673828
batch_398,-48.49062728881836
batch_399,-48.64057159423828
batch_400,-48.42661666870117
batch_401,-47.857975006103516
batch_402,-48.726341247558594
batch_403,-48.43703842163086
batch_404,-49.06391143798828
batch_405,-48.958309173583984
batch_406,-48.72603225708008
batch_407,-48.437862396240234
batch_408,-48.59479522705078
batch_409,-48.79646301269531
batch_410,-48.914573669433594
batch_411,-49.30028533935547
batch_412,-48.65106201171875
batch_413,-48.33180236816406
batch_414,-48.92506790161133
batch_415,-48.3349494934082
batch_416,-48.585994720458984
batch_417,-48.20793151855469
batch_418,-48.788639068603516
batch_419,-48.50717544555664
batch_420,-48.109718322753906
batch_421,-48.84297180175781
batch_422,-47.769500732421875
batch_423,-48.519710540771484
