,iteration_1
batch_1,-33.618896484375
batch_2,-32.57358932495117
batch_3,-30.981643676757812
batch_4,-32.97732162475586
batch_5,-33.830745697021484
batch_6,-33.427154541015625
batch_7,-32.61977767944336
batch_8,-32.20452880859375
batch_9,-32.54122543334961
batch_10,-29.38077735900879
batch_11,-33.58184051513672
batch_12,-31.458599090576172
batch_13,-27.101091384887695
batch_14,-31.620933532714844
batch_15,-31.195680618286133
batch_16,-33.50608825683594
batch_17,-28.855243682861328
batch_18,-30.10383415222168
batch_19,-30.83011817932129
batch_20,-33.20220947265625
batch_21,-30.933767318725586
batch_22,-32.132347106933594
batch_23,-31.076942443847656
batch_24,-32.474918365478516
batch_25,-32.46941375732422
batch_26,-33.39522933959961
batch_27,-33.246002197265625
batch_28,-31.811723709106445
batch_29,-31.76475715637207
batch_30,-32.89877700805664
batch_31,-32.56036376953125
batch_32,-32.76891326904297
batch_33,-33.54620361328125
batch_34,-33.53358459472656
batch_35,-33.68413543701172
batch_36,-32.83417510986328
batch_37,-32.08559799194336
batch_38,-33.08160400390625
batch_39,-33.599185943603516
batch_40,-32.67359924316406
batch_41,-31.96116065979004
batch_42,-33.65763473510742
batch_43,-33.03703689575195
batch_44,-30.89094352722168
batch_45,-33.32966613769531
batch_46,-33.21550369262695
batch_47,-33.42680358886719
batch_48,-33.48005676269531
batch_49,-33.459075927734375
batch_50,-33.249755859375
batch_51,-33.425506591796875
batch_52,-33.83515167236328
batch_53,-33.32731246948242
batch_54,-32.791168212890625
batch_55,-32.727783203125
batch_56,-33.250465393066406
batch_57,-33.09779739379883
batch_58,-32.57855987548828
batch_59,-32.749446868896484
batch_60,-32.28938674926758
batch_61,-31.27918815612793
batch_62,-33.27507019042969
batch_63,-32.14011764526367
batch_64,-34.15835189819336
batch_65,-33.09670639038086
batch_66,-33.20084762573242
batch_67,-32.93373107910156
batch_68,-33.65626907348633
batch_69,-33.674560546875
batch_70,-32.897315979003906
batch_71,-33.55023193359375
batch_72,-33.651798248291016
batch_73,-33.57541275024414
batch_74,-32.72616195678711
batch_75,-33.56474685668945
batch_76,-33.70584487915039
batch_77,-32.66496658325195
batch_78,-32.98677062988281
batch_79,-32.87837219238281
batch_80,-32.59672164916992
batch_81,-33.51483917236328
batch_82,-33.152862548828125
batch_83,-33.78062057495117
batch_84,-33.733890533447266
batch_85,-33.16154098510742
batch_86,-34.24971389770508
batch_87,-33.48833084106445
batch_88,-33.69016647338867
batch_89,-34.09370422363281
batch_90,-33.53877639770508
