,iteration_1
batch_1,-43.959102630615234
batch_2,-43.58220291137695
batch_3,-44.43827819824219
batch_4,-42.795467376708984
batch_5,-44.87711715698242
batch_6,-44.47719955444336
batch_7,-43.77018737792969
batch_8,-44.50797653198242
batch_9,-43.209320068359375
batch_10,-42.894283294677734
batch_11,-44.859954833984375
batch_12,-43.44196319580078
batch_13,-43.00972366333008
batch_14,-43.85279083251953
batch_15,-44.17906951904297
batch_16,-44.880882263183594
batch_17,-41.67747497558594
batch_18,-43.868804931640625
batch_19,-42.99652099609375
batch_20,-44.990196228027344
batch_21,-43.39442443847656
batch_22,-45.21427917480469
batch_23,-45.788841247558594
batch_24,-45.60281753540039
batch_25,-44.60496520996094
batch_26,-43.393394470214844
batch_27,-44.23024368286133
batch_28,-45.14260482788086
batch_29,-44.76487350463867
batch_30,-44.45830154418945
batch_31,-44.008419036865234
batch_32,-44.67598342895508
batch_33,-44.411624908447266
batch_34,-45.674625396728516
batch_35,-45.43306350708008
batch_36,-45.93601608276367
batch_37,-45.379539489746094
batch_38,-44.62850570678711
batch_39,-45.02982711791992
batch_40,-45.048622131347656
batch_41,-45.17087173461914
batch_42,-44.547794342041016
batch_43,-45.16944122314453
batch_44,-45.552330017089844
batch_45,-43.84687805175781
batch_46,-45.8521842956543
batch_47,-44.584022521972656
batch_48,-45.07672882080078
batch_49,-45.38374328613281
batch_50,-44.44374465942383
batch_51,-43.767478942871094
batch_52,-45.53416061401367
batch_53,-45.665584564208984
batch_54,-44.880889892578125
batch_55,-45.72587585449219
batch_56,-44.75414276123047
batch_57,-45.33841323852539
batch_58,-44.17478561401367
batch_59,-44.605438232421875
batch_60,-43.81910705566406
batch_61,-44.812068939208984
batch_62,-45.60757827758789
batch_63,-43.88938522338867
batch_64,-44.835594177246094
batch_65,-45.339744567871094
batch_66,-44.611328125
batch_67,-44.326271057128906
batch_68,-44.84381866455078
batch_69,-44.84184646606445
batch_70,-45.686214447021484
batch_71,-45.26141357421875
batch_72,-45.01838684082031
batch_73,-45.12779998779297
batch_74,-44.75157165527344
batch_75,-44.792659759521484
batch_76,-44.51443862915039
batch_77,-44.657649993896484
batch_78,-44.72987747192383
batch_79,-46.01428985595703
batch_80,-45.29708480834961
batch_81,-44.936119079589844
batch_82,-44.98812484741211
batch_83,-45.68118667602539
batch_84,-45.463069915771484
batch_85,-45.036312103271484
batch_86,-44.94596862792969
batch_87,-45.25834655761719
batch_88,-46.0548095703125
batch_89,-45.05839157104492
batch_90,-45.711299896240234
batch_91,-44.51630783081055
batch_92,-45.5142707824707
batch_93,-43.834041595458984
batch_94,-44.95246505737305
batch_95,-45.840476989746094
batch_96,-45.400569915771484
batch_97,-44.75791931152344
batch_98,-44.01313781738281
batch_99,-44.09041976928711
batch_100,-45.78507995605469
batch_101,-45.814002990722656
batch_102,-44.78573226928711
batch_103,-44.86320114135742
batch_104,-45.63572692871094
batch_105,-45.23139190673828
batch_106,-45.006343841552734
batch_107,-44.60423278808594
batch_108,-44.09837341308594
batch_109,-45.369693756103516
batch_110,-45.618412017822266
batch_111,-45.35873031616211
batch_112,-45.296695709228516
batch_113,-45.68335723876953
batch_114,-44.56344985961914
batch_115,-44.83463668823242
batch_116,-45.657188415527344
batch_117,-45.18687057495117
batch_118,-44.26491165161133
batch_119,-45.54912185668945
batch_120,-45.203826904296875
batch_121,-45.32950973510742
batch_122,-45.452110290527344
batch_123,-45.13440704345703
batch_124,-45.037193298339844
batch_125,-45.19328689575195
batch_126,-45.327022552490234
batch_127,-45.53092956542969
batch_128,-46.076454162597656
batch_129,-45.84346389770508
batch_130,-45.987335205078125
batch_131,-45.545528411865234
batch_132,-45.90251922607422
batch_133,-44.9403076171875
batch_134,-45.26948928833008
batch_135,-45.45286560058594
batch_136,-45.86151885986328
batch_137,-45.73546600341797
batch_138,-45.59801483154297
batch_139,-44.71062088012695
batch_140,-41.67341995239258
batch_141,-44.85627365112305
batch_142,-43.942447662353516
batch_143,-42.1712646484375
batch_144,-45.43372344970703
batch_145,-42.630313873291016
batch_146,-39.77507019042969
batch_147,-43.107967376708984
batch_148,-44.15729522705078
batch_149,-44.285911560058594
batch_150,-44.71382522583008
batch_151,-44.76365661621094
batch_152,-43.99943923950195
batch_153,-45.733551025390625
batch_154,-45.63092041015625
batch_155,-43.63368606567383
batch_156,-42.64104080200195
batch_157,-43.16265869140625
batch_158,-44.58409881591797
batch_159,-44.91554641723633
batch_160,-45.3886833190918
batch_161,-45.152618408203125
batch_162,-45.40394592285156
batch_163,-44.51393508911133
batch_164,-44.58769989013672
batch_165,-44.494285583496094
batch_166,-43.89727783203125
batch_167,-43.26438522338867
batch_168,-44.93399429321289
batch_169,-45.33768844604492
batch_170,-45.297462463378906
batch_171,-45.161842346191406
batch_172,-45.72715377807617
batch_173,-44.845558166503906
batch_174,-45.815269470214844
batch_175,-44.9440803527832
batch_176,-45.92655944824219
batch_177,-44.35343551635742
batch_178,-45.137943267822266
batch_179,-45.60874938964844
batch_180,-45.297916412353516
batch_181,-44.931617736816406
batch_182,-45.771705627441406
batch_183,-44.64728546142578
batch_184,-45.31362533569336
batch_185,-45.11460494995117
batch_186,-46.098087310791016
batch_187,-43.92356872558594
batch_188,-45.31637191772461
batch_189,-44.99662780761719
batch_190,-44.307273864746094
batch_191,-45.30785369873047
batch_192,-44.92394256591797
batch_193,-46.033782958984375
batch_194,-45.44978713989258
batch_195,-44.97675704956055
batch_196,-45.44292449951172
batch_197,-46.079708099365234
batch_198,-44.634605407714844
batch_199,-46.0017204284668
batch_200,-43.92413330078125
batch_201,-45.196868896484375
batch_202,-45.64625930786133
batch_203,-44.591896057128906
batch_204,-44.77165985107422
batch_205,-44.93170166015625
batch_206,-44.76426696777344
batch_207,-45.21774673461914
batch_208,-45.42654037475586
batch_209,-45.78444290161133
batch_210,-45.82335662841797
batch_211,-44.66804122924805
batch_212,-45.862548828125
batch_213,-45.66215515136719
batch_214,-45.34808349609375
batch_215,-45.736366271972656
batch_216,-45.43832778930664
batch_217,-45.41575241088867
batch_218,-45.80455780029297
batch_219,-45.84267807006836
batch_220,-45.183876037597656
batch_221,-45.4446907043457
batch_222,-44.82643127441406
batch_223,-44.671974182128906
batch_224,-45.06402587890625
batch_225,-45.94071578979492
batch_226,-45.81711196899414
batch_227,-45.213260650634766
batch_228,-45.28845977783203
batch_229,-44.679718017578125
batch_230,-45.234107971191406
batch_231,-45.35010528564453
batch_232,-45.67912673950195
batch_233,-44.45700454711914
batch_234,-44.961647033691406
batch_235,-45.756080627441406
batch_236,-45.10723114013672
batch_237,-45.29379653930664
batch_238,-45.26039123535156
batch_239,-44.528812408447266
batch_240,-45.34893035888672
batch_241,-45.09754943847656
batch_242,-44.77659225463867
batch_243,-45.692474365234375
batch_244,-45.11707305908203
batch_245,-45.139156341552734
batch_246,-45.93810272216797
batch_247,-45.71620559692383
batch_248,-44.91936492919922
batch_249,-45.97585678100586
batch_250,-45.1249885559082
batch_251,-45.578765869140625
batch_252,-45.66388702392578
batch_253,-45.404502868652344
batch_254,-45.63032150268555
batch_255,-45.575706481933594
batch_256,-46.07888412475586
batch_257,-45.19063186645508
batch_258,-45.50132369995117
batch_259,-44.978031158447266
batch_260,-45.78680419921875
batch_261,-45.574153900146484
batch_262,-45.661598205566406
batch_263,-45.40085983276367
batch_264,-45.74762725830078
batch_265,-46.107940673828125
batch_266,-45.0048942565918
batch_267,-45.92574691772461
batch_268,-45.584354400634766
batch_269,-45.39874267578125
batch_270,-45.95799255371094
batch_271,-45.763694763183594
batch_272,-45.781803131103516
batch_273,-45.65965270996094
batch_274,-45.87663269042969
batch_275,-46.09326934814453
batch_276,-45.79558181762695
batch_277,-44.92810821533203
batch_278,-42.961273193359375
batch_279,-43.08083724975586
batch_280,-46.06475830078125
batch_281,-45.53806686401367
batch_282,-44.862613677978516
batch_283,-45.867496490478516
batch_284,-44.45655059814453
batch_285,-44.18743133544922
batch_286,-45.89208984375
batch_287,-45.61213302612305
batch_288,-46.06928253173828
batch_289,-46.05147171020508
batch_290,-43.66392135620117
batch_291,-43.96872329711914
batch_292,-44.99018096923828
batch_293,-45.322425842285156
batch_294,-44.65659713745117
batch_295,-44.010589599609375
batch_296,-44.39653778076172
batch_297,-44.84788513183594
batch_298,-45.82196807861328
batch_299,-46.0731201171875
batch_300,-46.10914993286133
batch_301,-45.33236312866211
batch_302,-45.60173034667969
batch_303,-45.32830047607422
batch_304,-45.54264450073242
batch_305,-43.705780029296875
batch_306,-45.53190231323242
batch_307,-45.149505615234375
batch_308,-45.9193115234375
batch_309,-45.20803451538086
batch_310,-45.83920669555664
batch_311,-45.760398864746094
batch_312,-44.59282302856445
batch_313,-45.37665939331055
batch_314,-44.9105339050293
batch_315,-45.764671325683594
batch_316,-44.93220901489258
batch_317,-45.59637451171875
batch_318,-45.462249755859375
batch_319,-45.218563079833984
batch_320,-44.73464584350586
batch_321,-44.72076416015625
batch_322,-44.392459869384766
batch_323,-45.99181365966797
batch_324,-45.549686431884766
batch_325,-45.93453598022461
batch_326,-45.71403884887695
batch_327,-45.12654113769531
batch_328,-45.01057052612305
batch_329,-45.88202667236328
batch_330,-45.79620361328125
