,iteration_1
batch_1,-36.16058349609375
batch_2,-37.534812927246094
batch_3,-35.72738265991211
batch_4,-38.30391311645508
batch_5,-37.728294372558594
batch_6,-37.95911407470703
batch_7,-37.013668060302734
batch_8,-35.171836853027344
batch_9,-35.02293395996094
batch_10,-36.4959602355957
batch_11,-37.554481506347656
batch_12,-36.27668380737305
batch_13,-34.12470245361328
batch_14,-37.48537063598633
batch_15,-36.08274841308594
batch_16,-36.83480453491211
batch_17,-35.834808349609375
batch_18,-34.07014465332031
batch_19,-35.4803352355957
batch_20,-36.765689849853516
batch_21,-36.241912841796875
batch_22,-35.72114181518555
batch_23,-36.75066375732422
batch_24,-37.47394561767578
batch_25,-37.006893157958984
batch_26,-37.24729919433594
batch_27,-38.21632766723633
batch_28,-38.44810104370117
batch_29,-37.149288177490234
batch_30,-37.169410705566406
batch_31,-37.004966735839844
batch_32,-37.66633605957031
batch_33,-36.22779846191406
batch_34,-37.82243728637695
batch_35,-37.48606872558594
batch_36,-37.161476135253906
batch_37,-37.54799270629883
batch_38,-37.891239166259766
batch_39,-37.71138000488281
batch_40,-37.87931823730469
batch_41,-36.671966552734375
batch_42,-37.729522705078125
batch_43,-38.510498046875
batch_44,-37.937503814697266
batch_45,-37.759033203125
batch_46,-38.075531005859375
batch_47,-37.419654846191406
batch_48,-37.456634521484375
batch_49,-35.85904312133789
batch_50,-36.93755340576172
batch_51,-38.2517204284668
batch_52,-37.9095458984375
batch_53,-37.96037673950195
batch_54,-37.91853332519531
batch_55,-38.271644592285156
batch_56,-36.9105224609375
batch_57,-37.09169387817383
batch_58,-34.994667053222656
batch_59,-37.16183090209961
batch_60,-37.44788360595703
batch_61,-37.193355560302734
batch_62,-37.906715393066406
batch_63,-38.50374984741211
batch_64,-37.58845901489258
batch_65,-36.724998474121094
batch_66,-38.06796646118164
batch_67,-37.76786422729492
batch_68,-36.94865036010742
batch_69,-37.271034240722656
batch_70,-38.30421829223633
batch_71,-38.24200439453125
batch_72,-37.971561431884766
batch_73,-37.90565872192383
batch_74,-35.94275665283203
batch_75,-38.343353271484375
batch_76,-36.708740234375
batch_77,-37.51939392089844
batch_78,-37.519065856933594
batch_79,-37.15190887451172
batch_80,-38.652774810791016
batch_81,-37.9171257019043
batch_82,-38.05419921875
batch_83,-37.948265075683594
batch_84,-38.0349006652832
batch_85,-37.89893341064453
batch_86,-37.56966781616211
batch_87,-37.71592712402344
batch_88,-36.900840759277344
batch_89,-37.895843505859375
batch_90,-36.80302429199219
batch_91,-37.43883514404297
batch_92,-37.7443962097168
batch_93,-38.217952728271484
batch_94,-37.35612106323242
batch_95,-37.60859298706055
batch_96,-38.06098937988281
batch_97,-38.63766860961914
batch_98,-36.22868347167969
batch_99,-36.09934997558594
batch_100,-38.38811492919922
batch_101,-37.751068115234375
batch_102,-37.21431350708008
batch_103,-36.99031066894531
batch_104,-36.25848388671875
batch_105,-37.92460632324219
batch_106,-36.80780029296875
batch_107,-38.071956634521484
batch_108,-37.964595794677734
batch_109,-38.25101852416992
batch_110,-37.85248947143555
batch_111,-38.197601318359375
batch_112,-38.22888946533203
batch_113,-38.270416259765625
batch_114,-36.873695373535156
batch_115,-37.13529586791992
batch_116,-37.27394485473633
batch_117,-38.33491134643555
batch_118,-37.27554702758789
batch_119,-38.30518341064453
batch_120,-37.7631721496582
batch_121,-37.16523742675781
batch_122,-36.715328216552734
batch_123,-37.772586822509766
batch_124,-38.06386184692383
batch_125,-37.414493560791016
batch_126,-38.392642974853516
batch_127,-38.68132781982422
batch_128,-38.37001037597656
batch_129,-37.85540008544922
batch_130,-37.763404846191406
batch_131,-37.988319396972656
batch_132,-38.48033905029297
batch_133,-37.81540298461914
batch_134,-38.69468307495117
batch_135,-38.689579010009766
batch_136,-37.45838928222656
batch_137,-36.84403991699219
batch_138,-37.731056213378906
batch_139,-35.30392837524414
batch_140,-35.71336364746094
batch_141,-36.16837692260742
batch_142,-35.74015426635742
