,iteration_1
batch_1,-34.93879699707031
batch_2,-33.252864837646484
batch_3,-34.325584411621094
batch_4,-35.11662292480469
batch_5,-33.0970573425293
batch_6,-34.82451629638672
batch_7,-33.60793685913086
batch_8,-33.20176696777344
batch_9,-34.46232223510742
batch_10,-32.71931076049805
batch_11,-34.31474304199219
batch_12,-32.160396575927734
batch_13,-33.02231216430664
batch_14,-34.033973693847656
batch_15,-31.857576370239258
batch_16,-34.3466682434082
batch_17,-31.17925262451172
batch_18,-33.159019470214844
batch_19,-30.612648010253906
batch_20,-33.32837677001953
batch_21,-32.79668426513672
batch_22,-35.00230026245117
batch_23,-34.64418029785156
batch_24,-35.30937576293945
batch_25,-34.207130432128906
batch_26,-33.81888961791992
batch_27,-35.126678466796875
batch_28,-35.5850830078125
batch_29,-33.4974250793457
batch_30,-34.068115234375
batch_31,-33.91673278808594
batch_32,-33.995765686035156
batch_33,-34.99127197265625
batch_34,-35.2242546081543
batch_35,-35.41889572143555
batch_36,-35.0000114440918
batch_37,-32.940818786621094
batch_38,-34.46411895751953
batch_39,-33.11035919189453
batch_40,-34.74182891845703
batch_41,-35.87797927856445
batch_42,-35.51776885986328
batch_43,-35.184974670410156
batch_44,-34.11817932128906
batch_45,-35.892730712890625
batch_46,-35.6326789855957
batch_47,-35.526512145996094
batch_48,-35.1785774230957
batch_49,-34.708770751953125
batch_50,-33.55228805541992
batch_51,-34.66535949707031
batch_52,-34.34181213378906
batch_53,-35.90960693359375
batch_54,-35.13695526123047
batch_55,-34.56036376953125
batch_56,-34.01950454711914
batch_57,-35.3353157043457
batch_58,-32.91986846923828
batch_59,-35.29591369628906
batch_60,-34.163352966308594
batch_61,-35.104061126708984
batch_62,-34.40000534057617
batch_63,-33.28603744506836
batch_64,-34.83201599121094
batch_65,-34.52838134765625
batch_66,-34.60414123535156
batch_67,-34.99336242675781
batch_68,-34.23431396484375
batch_69,-35.13307571411133
batch_70,-34.25661087036133
batch_71,-35.64469909667969
batch_72,-35.09172821044922
batch_73,-35.17292404174805
batch_74,-34.291282653808594
batch_75,-34.66111755371094
batch_76,-34.906982421875
batch_77,-34.82803726196289
batch_78,-35.39138412475586
batch_79,-35.05998229980469
batch_80,-35.03646469116211
batch_81,-35.283447265625
batch_82,-34.673927307128906
batch_83,-35.785884857177734
batch_84,-34.68745803833008
batch_85,-35.173648834228516
batch_86,-35.28973388671875
batch_87,-35.43195343017578
batch_88,-35.65365219116211
batch_89,-35.136844635009766
batch_90,-33.849578857421875
batch_91,-35.40749740600586
batch_92,-35.20161437988281
batch_93,-35.228912353515625
batch_94,-33.69072341918945
batch_95,-35.93603515625
batch_96,-35.298030853271484
batch_97,-35.475196838378906
batch_98,-35.18324661254883
batch_99,-33.6611328125
batch_100,-33.62495040893555
batch_101,-34.86986541748047
batch_102,-34.75041198730469
batch_103,-35.50566101074219
batch_104,-34.99504089355469
batch_105,-35.46901321411133
batch_106,-33.742774963378906
batch_107,-33.24331283569336
batch_108,-35.133182525634766
batch_109,-35.124656677246094
batch_110,-33.82442092895508
batch_111,-35.36442184448242
batch_112,-35.0666389465332
batch_113,-35.941932678222656
batch_114,-35.21145248413086
batch_115,-35.2818489074707
batch_116,-35.511566162109375
batch_117,-34.992225646972656
batch_118,-34.90285110473633
batch_119,-34.737884521484375
batch_120,-35.71803283691406
batch_121,-35.735477447509766
batch_122,-35.517398834228516
batch_123,-34.89911651611328
batch_124,-35.23945236206055
batch_125,-34.695091247558594
batch_126,-35.408843994140625
batch_127,-34.62651824951172
batch_128,-35.94712448120117
batch_129,-34.9724006652832
batch_130,-35.44617462158203
batch_131,-35.74837875366211
batch_132,-35.44499206542969
batch_133,-35.14564895629883
batch_134,-34.662681579589844
batch_135,-35.73578643798828
batch_136,-35.92874526977539
batch_137,-35.33930206298828
batch_138,-33.880313873291016
batch_139,-33.50001907348633
batch_140,-34.43095779418945
batch_141,-34.30641174316406
batch_142,-32.204776763916016
batch_143,-32.855220794677734
batch_144,-33.65203857421875
batch_145,-33.63242721557617
batch_146,-31.664043426513672
batch_147,-35.0520133972168
batch_148,-33.265193939208984
batch_149,-32.14209747314453
batch_150,-33.717628479003906
batch_151,-34.58428955078125
batch_152,-33.65535354614258
batch_153,-31.17898178100586
batch_154,-34.74285888671875
batch_155,-34.983848571777344
batch_156,-34.539222717285156
batch_157,-34.413639068603516
batch_158,-33.264949798583984
batch_159,-35.768253326416016
batch_160,-34.24873733520508
batch_161,-34.38817596435547
batch_162,-35.64157485961914
batch_163,-35.57316589355469
batch_164,-35.43376541137695
batch_165,-33.82783889770508
batch_166,-34.43494415283203
batch_167,-34.7343635559082
batch_168,-35.07810592651367
batch_169,-34.31060028076172
batch_170,-34.88840103149414
batch_171,-34.729068756103516
batch_172,-34.445858001708984
batch_173,-35.376495361328125
batch_174,-34.76663589477539
batch_175,-35.6175651550293
batch_176,-35.62635803222656
batch_177,-35.00569152832031
batch_178,-35.29637145996094
batch_179,-35.47832107543945
batch_180,-34.87898254394531
batch_181,-35.129127502441406
batch_182,-34.335418701171875
batch_183,-35.55167770385742
batch_184,-34.702308654785156
batch_185,-35.369667053222656
batch_186,-34.95074462890625
batch_187,-34.910457611083984
batch_188,-35.078468322753906
batch_189,-34.97342300415039
batch_190,-33.47383499145508
batch_191,-35.6658935546875
batch_192,-35.378273010253906
batch_193,-35.25554275512695
batch_194,-35.93849563598633
batch_195,-35.45762252807617
batch_196,-35.374473571777344
batch_197,-35.10271453857422
batch_198,-34.12940216064453
batch_199,-35.557884216308594
batch_200,-35.34871292114258
batch_201,-35.37879943847656
batch_202,-34.53739929199219
batch_203,-35.151702880859375
batch_204,-34.277469635009766
batch_205,-35.79863357543945
batch_206,-35.7761116027832
batch_207,-34.64336395263672
batch_208,-34.438045501708984
batch_209,-35.873104095458984
batch_210,-35.98067092895508
batch_211,-35.668975830078125
batch_212,-35.463863372802734
batch_213,-35.40634536743164
batch_214,-35.38724136352539
batch_215,-35.392669677734375
batch_216,-35.30735778808594
batch_217,-35.44515609741211
batch_218,-34.95184326171875
batch_219,-36.00043487548828
batch_220,-35.84919357299805
batch_221,-35.091209411621094
batch_222,-35.69269561767578
batch_223,-35.69266128540039
batch_224,-34.89102554321289
batch_225,-35.73906707763672
batch_226,-34.80586242675781
batch_227,-35.46465301513672
batch_228,-36.00456619262695
batch_229,-34.90141296386719
batch_230,-34.97503662109375
