,iteration_1
batch_1,-51.41454315185547
batch_2,-51.57037353515625
batch_3,-53.742523193359375
batch_4,-53.063568115234375
batch_5,-51.76344680786133
batch_6,-53.62969970703125
batch_7,-52.174537658691406
batch_8,-52.795684814453125
batch_9,-51.908634185791016
batch_10,-52.269535064697266
batch_11,-50.04932403564453
batch_12,-50.195377349853516
batch_13,-53.35918045043945
batch_14,-50.972225189208984
batch_15,-50.936195373535156
batch_16,-52.21188735961914
batch_17,-50.95650863647461
batch_18,-51.39952850341797
batch_19,-51.14433670043945
batch_20,-52.26216506958008
batch_21,-51.42608642578125
batch_22,-50.34768295288086
batch_23,-52.21753692626953
batch_24,-52.03313446044922
batch_25,-53.14632034301758
batch_26,-52.10224533081055
batch_27,-52.087799072265625
batch_28,-51.53642654418945
batch_29,-52.36618423461914
batch_30,-53.34020233154297
batch_31,-52.503456115722656
batch_32,-52.349632263183594
batch_33,-51.794063568115234
batch_34,-52.296417236328125
batch_35,-51.45616149902344
batch_36,-53.060157775878906
batch_37,-52.50135040283203
batch_38,-52.06757354736328
batch_39,-52.96704864501953
batch_40,-53.30131912231445
batch_41,-53.09523010253906
batch_42,-52.721214294433594
batch_43,-53.13506317138672
batch_44,-52.5310173034668
batch_45,-53.07499694824219
batch_46,-51.93753433227539
batch_47,-52.545047760009766
batch_48,-51.83403015136719
batch_49,-53.04906463623047
batch_50,-52.22050857543945
batch_51,-53.60299301147461
batch_52,-52.56357192993164
batch_53,-52.380332946777344
batch_54,-53.4913330078125
batch_55,-52.881534576416016
batch_56,-52.27928161621094
batch_57,-52.775699615478516
batch_58,-52.280853271484375
batch_59,-52.557212829589844
batch_60,-51.230186462402344
batch_61,-52.997676849365234
batch_62,-52.11989212036133
batch_63,-53.131492614746094
batch_64,-52.3525390625
batch_65,-52.191368103027344
batch_66,-52.72454833984375
batch_67,-52.34590530395508
batch_68,-53.29267883300781
batch_69,-53.5355339050293
batch_70,-53.800880432128906
batch_71,-53.35423278808594
batch_72,-52.97557067871094
batch_73,-53.10717010498047
batch_74,-52.596405029296875
batch_75,-52.535457611083984
batch_76,-52.75468063354492
batch_77,-53.15331268310547
batch_78,-53.549747467041016
batch_79,-52.9666633605957
batch_80,-52.78654861450195
batch_81,-52.72636032104492
batch_82,-53.61189651489258
batch_83,-53.23796081542969
batch_84,-52.78630447387695
batch_85,-53.62206268310547
batch_86,-53.67270278930664
batch_87,-53.00044250488281
batch_88,-53.120262145996094
batch_89,-52.761962890625
batch_90,-53.572906494140625
batch_91,-52.60573959350586
batch_92,-53.61833953857422
batch_93,-52.781524658203125
batch_94,-53.02518844604492
batch_95,-51.97777557373047
batch_96,-53.289154052734375
batch_97,-53.37554168701172
batch_98,-53.872257232666016
batch_99,-53.69508743286133
batch_100,-53.451942443847656
batch_101,-53.36858367919922
batch_102,-53.1920166015625
batch_103,-52.228851318359375
batch_104,-52.43136215209961
batch_105,-52.0930290222168
batch_106,-53.773841857910156
batch_107,-53.21064758300781
batch_108,-52.851844787597656
batch_109,-52.46531295776367
batch_110,-52.7220573425293
batch_111,-53.66851806640625
batch_112,-53.607730865478516
batch_113,-53.17634201049805
batch_114,-53.149803161621094
batch_115,-53.55272674560547
batch_116,-52.4962158203125
batch_117,-52.999000549316406
batch_118,-53.058834075927734
batch_119,-53.18798065185547
batch_120,-52.7698974609375
batch_121,-53.3001708984375
batch_122,-53.18446350097656
batch_123,-53.83023452758789
batch_124,-53.27205276489258
batch_125,-52.46595764160156
batch_126,-52.65723419189453
batch_127,-53.367156982421875
batch_128,-53.00952911376953
batch_129,-53.63325500488281
batch_130,-53.23386001586914
batch_131,-53.35737991333008
batch_132,-52.977901458740234
batch_133,-53.38090515136719
batch_134,-52.986122131347656
batch_135,-53.843605041503906
batch_136,-52.451683044433594
batch_137,-53.351924896240234
batch_138,-52.420372009277344
batch_139,-52.154205322265625
batch_140,-52.17475128173828
batch_141,-50.56736373901367
batch_142,-52.08500671386719
batch_143,-52.600711822509766
batch_144,-50.11869812011719
batch_145,-51.794673919677734
batch_146,-51.55705642700195
batch_147,-51.69267654418945
batch_148,-53.76829528808594
batch_149,-53.05880355834961
batch_150,-53.532196044921875
batch_151,-53.02558517456055
batch_152,-53.50718688964844
batch_153,-52.614776611328125
batch_154,-50.56285858154297
batch_155,-52.77145004272461
batch_156,-50.915714263916016
batch_157,-52.97673797607422
batch_158,-52.052188873291016
batch_159,-53.30039978027344
batch_160,-51.48090362548828
batch_161,-53.12820053100586
batch_162,-53.22684860229492
batch_163,-52.63228988647461
batch_164,-52.44097137451172
batch_165,-52.45147705078125
batch_166,-53.018985748291016
batch_167,-53.82190704345703
batch_168,-52.232967376708984
batch_169,-52.09408950805664
batch_170,-52.16942596435547
batch_171,-53.42924880981445
batch_172,-51.72087478637695
batch_173,-51.511322021484375
batch_174,-53.89393615722656
batch_175,-53.160987854003906
batch_176,-53.89573669433594
batch_177,-52.952457427978516
batch_178,-52.438316345214844
batch_179,-52.589073181152344
batch_180,-51.56216049194336
batch_181,-52.479671478271484
batch_182,-53.125003814697266
batch_183,-52.19774627685547
batch_184,-53.099388122558594
batch_185,-53.23130798339844
batch_186,-52.8516845703125
batch_187,-53.22987747192383
batch_188,-52.29845428466797
batch_189,-52.269779205322266
batch_190,-53.02813720703125
batch_191,-53.73916244506836
batch_192,-53.885986328125
batch_193,-52.92106628417969
batch_194,-52.22095489501953
batch_195,-53.02225875854492
batch_196,-53.1678581237793
batch_197,-52.954383850097656
batch_198,-53.203887939453125
batch_199,-53.28755569458008
batch_200,-53.234310150146484
batch_201,-53.30936050415039
batch_202,-53.66371154785156
batch_203,-51.84095764160156
batch_204,-53.514137268066406
batch_205,-51.86809539794922
batch_206,-53.15564727783203
batch_207,-52.983184814453125
batch_208,-53.00519943237305
batch_209,-52.69865798950195
batch_210,-53.454952239990234
batch_211,-53.47614288330078
batch_212,-53.57749557495117
batch_213,-52.92311096191406
batch_214,-52.711761474609375
batch_215,-53.42070007324219
batch_216,-53.6595573425293
batch_217,-53.37260437011719
batch_218,-53.07173538208008
batch_219,-53.38252639770508
batch_220,-53.75215530395508
batch_221,-52.66107177734375
batch_222,-52.52478790283203
batch_223,-53.795875549316406
batch_224,-53.602012634277344
batch_225,-52.8192024230957
batch_226,-53.66847229003906
batch_227,-53.43523406982422
batch_228,-53.31097412109375
batch_229,-53.11410903930664
batch_230,-53.017189025878906
batch_231,-53.86466598510742
batch_232,-52.76568603515625
batch_233,-53.368038177490234
batch_234,-53.106414794921875
batch_235,-53.20823669433594
batch_236,-52.935142517089844
batch_237,-52.16686248779297
batch_238,-52.545318603515625
batch_239,-53.4192008972168
batch_240,-52.52888870239258
batch_241,-50.842613220214844
batch_242,-53.04094314575195
batch_243,-51.18035888671875
batch_244,-52.085601806640625
batch_245,-53.041831970214844
batch_246,-51.49958419799805
batch_247,-53.685298919677734
batch_248,-52.49422836303711
batch_249,-52.737083435058594
batch_250,-53.034202575683594
batch_251,-52.94811248779297
batch_252,-52.821895599365234
batch_253,-53.248329162597656
batch_254,-53.59813690185547
batch_255,-53.712974548339844
batch_256,-53.20548629760742
