,iteration_1,iteration_2,iteration_3
batch_1,-0.2178802490234375,-0.23444366455078125,-0.21856689453125
batch_2,-0.3826446533203125,-0.24251556396484375,-0.2546234130859375
batch_3,0.145721435546875,0.05164337158203125,-0.26197052001953125
batch_4,-0.45153045654296875,-0.29836273193359375,0.0669708251953125
batch_5,-0.2741241455078125,-0.459503173828125,-0.39293670654296875
batch_6,-0.8313827514648438,-0.6971054077148438,-0.57391357421875
batch_7,0.06531524658203125,0.12186431884765625,-0.1115264892578125
batch_8,0.11478424072265625,-0.1005859375,-0.17761993408203125
batch_9,-0.20970916748046875,-0.16136932373046875,0.012847900390625
batch_10,-0.5670013427734375,-0.26403045654296875,-0.6692352294921875
batch_11,-0.490478515625,-0.12902069091796875,-0.1491851806640625
batch_12,-0.33087921142578125,-0.222320556640625,-0.28345489501953125
batch_13,-0.3194427490234375,-0.22220611572265625,-0.53948974609375
batch_14,-0.1069488525390625,-0.22225189208984375,-0.43735504150390625
batch_15,-0.7171478271484375,-0.55023193359375,-0.5847549438476562
batch_16,-0.35095977783203125,-0.14083099365234375,-0.39310455322265625
batch_17,-0.106658935546875,-0.06093597412109375,0.06778717041015625
batch_18,-0.6473464965820312,-0.5713958740234375,-0.490875244140625
batch_19,-0.31464385986328125,-0.12508392333984375,-0.30377960205078125
batch_20,-0.27484893798828125,-0.1560516357421875,0.0085601806640625
batch_21,0.0173492431640625,-0.0535736083984375,-0.0908050537109375
batch_22,-0.598297119140625,-0.43224334716796875,-0.822540283203125
batch_23,-0.31939697265625,-0.39109039306640625,-0.354156494140625
batch_24,0.03330230712890625,-0.2759857177734375,0.05474853515625
batch_25,-0.561981201171875,-0.605865478515625,-0.6966629028320312
batch_26,-0.26416015625,-0.290924072265625,-0.26427459716796875
batch_27,-0.37741851806640625,-0.20703125,-0.2968597412109375
batch_28,-0.3179473876953125,-0.22673797607421875,-0.21138763427734375
batch_29,-0.34230804443359375,-0.45252227783203125,-0.4854888916015625
batch_30,-0.39986419677734375,-0.0977325439453125,-0.1941680908203125
batch_31,-0.29552459716796875,-0.05963134765625,0.00011444091796875
