,iteration_1,iteration_2,iteration_3
batch_1,0.0,0.0,0.0
batch_2,-8.0,0.0,0.0
batch_3,0.0,0.0,0.0
batch_4,0.0,0.0,0.0
batch_5,0.0,0.0,0.0
batch_6,0.0,0.0,0.0
batch_7,0.0,-8.0,0.0
batch_8,0.0,0.0,0.0
batch_9,0.0,0.0,0.0
batch_10,0.0,0.0,0.0
batch_11,0.0,0.0,0.0
batch_12,0.0,0.0,0.0
batch_13,0.0,0.0,0.0
batch_14,0.0,0.0,0.0
batch_15,0.0,0.0,0.0
batch_16,0.0,0.0,0.0
batch_17,0.0,0.0,0.0
batch_18,0.0,0.0,0.0
batch_19,0.0,0.0,0.0
batch_20,0.0,8.0,0.0
batch_21,0.0,0.0,-8.0
batch_22,0.0,0.0,0.0
batch_23,0.0,0.0,8.0
batch_24,0.0,0.0,0.0
batch_25,0.0,0.0,0.0
batch_26,0.0,0.0,0.0
batch_27,8.0,-8.0,8.0
batch_28,0.0,8.0,0.0
batch_29,-8.0,8.0,8.0
batch_30,0.0,0.0,8.0
batch_31,0.0,0.0,8.0
batch_32,0.0,8.0,-8.0
batch_33,0.0,0.0,0.0
batch_34,0.0,0.0,0.0
batch_35,0.0,0.0,0.0
batch_36,0.0,0.0,0.0
batch_37,0.0,0.0,0.0
batch_38,0.0,-8.0,0.0
batch_39,0.0,0.0,0.0
batch_40,-8.0,0.0,0.0
batch_41,0.0,0.0,0.0
batch_42,0.0,0.0,0.0
batch_43,8.0,0.0,0.0
batch_44,0.0,0.0,0.0
batch_45,0.0,0.0,0.0
batch_46,0.0,0.0,0.0
batch_47,0.0,0.0,0.0
batch_48,0.0,0.0,-8.0
batch_49,0.0,0.0,0.0
batch_50,0.0,0.0,0.0
batch_51,-8.0,-8.0,0.0
batch_52,0.0,0.0,0.0
batch_53,0.0,0.0,0.0
batch_54,0.0,0.0,0.0
batch_55,0.0,0.0,0.0
batch_56,0.0,0.0,0.0
batch_57,0.0,0.0,-8.0
batch_58,0.0,8.0,0.0
batch_59,0.0,0.0,0.0
batch_60,0.0,0.0,0.0
batch_61,0.0,0.0,0.0
batch_62,0.0,0.0,0.0
batch_63,0.0,0.0,-8.0
batch_64,0.0,0.0,0.0
batch_65,0.0,0.0,0.0
batch_66,-8.0,0.0,0.0
batch_67,0.0,0.0,-8.0
batch_68,0.0,0.0,0.0
batch_69,0.0,0.0,0.0
batch_70,0.0,0.0,0.0
batch_71,0.0,0.0,8.0
batch_72,0.0,0.0,8.0
batch_73,0.0,0.0,0.0
batch_74,0.0,0.0,0.0
batch_75,0.0,0.0,0.0
batch_76,0.0,0.0,0.0
batch_77,0.0,0.0,0.0
batch_78,0.0,0.0,0.0
batch_79,0.0,0.0,0.0
batch_80,0.0,0.0,0.0
batch_81,0.0,0.0,-8.0
batch_82,0.0,8.0,0.0
batch_83,0.0,0.0,0.0
batch_84,-8.0,8.0,0.0
batch_85,0.0,0.0,-8.0
batch_86,8.0,0.0,0.0
batch_87,0.0,-8.0,0.0
batch_88,0.0,0.0,0.0
batch_89,0.0,0.0,8.0
batch_90,0.0,0.0,0.0
batch_91,0.0,0.0,0.0
batch_92,0.0,0.0,0.0
batch_93,0.0,0.0,-8.0
batch_94,0.0,0.0,-8.0
batch_95,0.0,0.0,0.0
batch_96,0.0,0.0,0.0
batch_97,0.0,0.0,0.0
batch_98,0.0,0.0,0.0
batch_99,0.0,0.0,0.0
batch_100,0.0,0.0,0.0
batch_101,0.0,0.0,0.0
batch_102,-8.0,0.0,0.0
batch_103,8.0,0.0,0.0
batch_104,0.0,0.0,0.0
batch_105,0.0,0.0,0.0
batch_106,0.0,0.0,0.0
batch_107,0.0,0.0,0.0
batch_108,0.0,0.0,0.0
batch_109,0.0,0.0,0.0
batch_110,0.0,0.0,-8.0
batch_111,0.0,0.0,0.0
batch_112,0.0,8.0,0.0
batch_113,0.0,0.0,0.0
batch_114,0.0,8.0,0.0
batch_115,0.0,0.0,0.0
batch_116,0.0,0.0,0.0
batch_117,0.0,0.0,0.0
batch_118,0.0,0.0,0.0
batch_119,0.0,0.0,0.0
batch_120,8.0,0.0,0.0
batch_121,0.0,0.0,0.0
batch_122,0.0,-8.0,0.0
batch_123,0.0,-8.0,0.0
batch_124,0.0,0.0,0.0
batch_125,0.0,0.0,0.0
batch_126,0.0,-8.0,0.0
batch_127,0.0,0.0,0.0
batch_128,8.0,0.0,-8.0
batch_129,0.0,-8.0,8.0
batch_130,0.0,0.0,0.0
batch_131,0.0,0.0,0.0
batch_132,0.0,0.0,0.0
batch_133,0.0,0.0,0.0
batch_134,0.0,0.0,0.0
batch_135,0.0,0.0,0.0
batch_136,0.0,0.0,0.0
batch_137,0.0,0.0,0.0
batch_138,-8.0,0.0,0.0
batch_139,8.0,0.0,0.0
batch_140,0.0,-8.0,0.0
batch_141,0.0,0.0,0.0
batch_142,0.0,0.0,0.0
batch_143,0.0,0.0,-8.0
batch_144,0.0,0.0,0.0
batch_145,0.0,0.0,0.0
batch_146,0.0,0.0,0.0
batch_147,8.0,0.0,0.0
batch_148,0.0,0.0,0.0
batch_149,0.0,0.0,0.0
batch_150,0.0,0.0,0.0
batch_151,0.0,0.0,0.0
batch_152,-8.0,0.0,0.0
batch_153,0.0,-8.0,0.0
batch_154,0.0,0.0,-8.0
batch_155,0.0,0.0,0.0
batch_156,0.0,0.0,0.0
batch_157,-8.0,0.0,0.0
batch_158,0.0,0.0,0.0
batch_159,0.0,0.0,0.0
batch_160,0.0,0.0,-8.0
batch_161,0.0,8.0,0.0
batch_162,0.0,0.0,0.0
batch_163,0.0,-8.0,0.0
batch_164,0.0,0.0,0.0
batch_165,-8.0,0.0,0.0
batch_166,0.0,0.0,0.0
batch_167,8.0,-8.0,0.0
batch_168,0.0,0.0,8.0
batch_169,0.0,0.0,8.0
batch_170,0.0,0.0,0.0
batch_171,0.0,0.0,0.0
batch_172,0.0,8.0,0.0
batch_173,0.0,0.0,0.0
batch_174,0.0,0.0,0.0
batch_175,0.0,0.0,0.0
batch_176,8.0,0.0,0.0
batch_177,0.0,0.0,0.0
batch_178,0.0,0.0,0.0
batch_179,0.0,0.0,0.0
batch_180,0.0,0.0,0.0
batch_181,8.0,0.0,0.0
batch_182,0.0,0.0,0.0
batch_183,0.0,0.0,0.0
batch_184,0.0,0.0,0.0
batch_185,0.0,0.0,0.0
batch_186,0.0,0.0,0.0
batch_187,0.0,0.0,0.0
batch_188,0.0,0.0,0.0
batch_189,0.0,0.0,0.0
batch_190,0.0,0.0,0.0
batch_191,0.0,0.0,0.0
batch_192,0.0,0.0,0.0
batch_193,0.0,8.0,0.0
batch_194,0.0,0.0,0.0
batch_195,0.0,0.0,0.0
batch_196,0.0,0.0,0.0
batch_197,0.0,0.0,0.0
batch_198,0.0,-8.0,0.0
batch_199,0.0,0.0,0.0
batch_200,0.0,0.0,0.0
batch_201,0.0,-8.0,0.0
batch_202,0.0,0.0,0.0
batch_203,0.0,0.0,0.0
batch_204,0.0,0.0,0.0
batch_205,-8.0,0.0,0.0
batch_206,0.0,0.0,8.0
batch_207,0.0,0.0,0.0
batch_208,0.0,-8.0,0.0
batch_209,0.0,0.0,0.0
batch_210,0.0,0.0,0.0
batch_211,0.0,0.0,0.0
batch_212,0.0,0.0,0.0
batch_213,0.0,0.0,0.0
batch_214,0.0,0.0,0.0
batch_215,0.0,0.0,-8.0
batch_216,-8.0,0.0,0.0
batch_217,8.0,0.0,8.0
batch_218,0.0,0.0,0.0
batch_219,0.0,0.0,0.0
batch_220,0.0,0.0,0.0
batch_221,0.0,0.0,0.0
batch_222,-8.0,0.0,0.0
batch_223,0.0,0.0,0.0
batch_224,0.0,0.0,-8.0
batch_225,0.0,0.0,0.0
batch_226,0.0,0.0,0.0
batch_227,8.0,0.0,0.0
batch_228,0.0,0.0,0.0
batch_229,-8.0,-8.0,-8.0
batch_230,0.0,0.0,0.0
batch_231,0.0,-8.0,0.0
batch_232,8.0,0.0,0.0
batch_233,0.0,0.0,0.0
batch_234,0.0,0.0,0.0
batch_235,0.0,-8.0,0.0
batch_236,8.0,0.0,0.0
batch_237,0.0,-8.0,-8.0
batch_238,0.0,0.0,0.0
batch_239,0.0,0.0,0.0
batch_240,0.0,0.0,0.0
batch_241,0.0,0.0,0.0
batch_242,0.0,0.0,0.0
batch_243,0.0,0.0,0.0
batch_244,0.0,0.0,0.0
batch_245,0.0,0.0,8.0
batch_246,0.0,0.0,0.0
batch_247,0.0,0.0,0.0
batch_248,0.0,-8.0,0.0
batch_249,0.0,0.0,0.0
batch_250,0.0,0.0,0.0
batch_251,0.0,0.0,0.0
batch_252,0.0,0.0,0.0
batch_253,0.0,0.0,0.0
batch_254,0.0,0.0,0.0
batch_255,0.0,0.0,0.0
batch_256,0.0,0.0,0.0
batch_257,0.0,0.0,0.0
batch_258,0.0,0.0,-8.0
batch_259,0.0,8.0,0.0
batch_260,0.0,0.0,0.0
batch_261,0.0,0.0,-8.0
batch_262,0.0,8.0,0.0
batch_263,-8.0,0.0,0.0
batch_264,0.0,0.0,0.0
batch_265,0.0,0.0,0.0
batch_266,0.0,0.0,0.0
batch_267,0.0,0.0,0.0
batch_268,0.0,0.0,0.0
batch_269,0.0,0.0,0.0
batch_270,0.0,0.0,0.0
batch_271,0.0,0.0,0.0
batch_272,0.0,0.0,0.0
batch_273,0.0,0.0,0.0
batch_274,0.0,0.0,0.0
batch_275,0.0,0.0,0.0
batch_276,0.0,0.0,0.0
batch_277,8.0,0.0,0.0
batch_278,0.0,0.0,0.0
batch_279,0.0,0.0,0.0
batch_280,0.0,0.0,0.0
batch_281,0.0,0.0,0.0
batch_282,0.0,0.0,0.0
batch_283,0.0,0.0,0.0
batch_284,0.0,0.0,0.0
batch_285,8.0,0.0,0.0
batch_286,-8.0,-8.0,0.0
batch_287,0.0,0.0,0.0
batch_288,0.0,0.0,0.0
batch_289,0.0,0.0,0.0
batch_290,0.0,0.0,0.0
batch_291,0.0,0.0,0.0
batch_292,0.0,0.0,0.0
batch_293,0.0,0.0,0.0
batch_294,0.0,0.0,0.0
batch_295,0.0,8.0,0.0
batch_296,0.0,0.0,0.0
batch_297,0.0,0.0,0.0
batch_298,0.0,-8.0,0.0
batch_299,8.0,0.0,-8.0
batch_300,0.0,0.0,0.0
batch_301,0.0,0.0,0.0
batch_302,0.0,0.0,0.0
batch_303,0.0,0.0,8.0
batch_304,0.0,0.0,0.0
batch_305,0.0,0.0,0.0
batch_306,0.0,0.0,0.0
batch_307,0.0,0.0,0.0
batch_308,0.0,0.0,0.0
batch_309,0.0,0.0,0.0
batch_310,0.0,-8.0,0.0
batch_311,0.0,0.0,0.0
batch_312,0.0,0.0,0.0
batch_313,0.0,0.0,-8.0
batch_314,0.0,0.0,0.0
batch_315,0.0,0.0,-8.0
batch_316,0.0,0.0,0.0
batch_317,0.0,0.0,0.0
batch_318,8.0,0.0,-8.0
batch_319,0.0,0.0,0.0
batch_320,-8.0,0.0,0.0
batch_321,0.0,0.0,0.0
batch_322,8.0,0.0,0.0
batch_323,0.0,0.0,0.0
