,iteration_1,iteration_2,iteration_3
batch_119,0.0,-0.0078125,-0.109375
batch_120,0.0234375,0.015625,-0.0078125
batch_121,-0.109375,-0.0625,-0.203125
batch_122,0.09375,-0.09375,-0.0234375
batch_123,-0.03125,-0.03125,-0.0703125
batch_124,-0.03125,-0.0390625,-0.015625
batch_125,0.0859375,0.0,0.046875
batch_126,-0.0625,-0.09375,-0.046875
batch_127,-0.0703125,0.0078125,0.015625
batch_128,0.109375,-0.0625,-0.046875
batch_129,-0.171875,-0.03125,-0.0390625
batch_130,-0.0546875,0.0,0.078125
batch_131,0.015625,-0.0859375,-0.015625
batch_132,-0.0703125,-0.1953125,-0.1484375
batch_133,-0.015625,-0.03125,-0.046875
batch_134,-0.1015625,0.0078125,-0.125
batch_135,0.03125,0.046875,-0.109375
batch_136,-0.1171875,-0.109375,-0.125
batch_137,-0.0859375,-0.0390625,-0.265625
batch_138,-0.0546875,-0.1484375,0.046875
batch_139,-0.0546875,-0.0703125,-0.0390625
batch_140,-0.1875,-0.0390625,-0.03125
batch_141,0.0,0.015625,-0.078125
batch_142,-0.1015625,-0.046875,-0.046875
batch_143,-0.046875,-0.078125,-0.09375
batch_144,-0.125,0.015625,0.0625
batch_145,-0.09375,-0.015625,-0.0546875
batch_146,-0.078125,-0.125,-0.1484375
batch_147,-0.0625,-0.0625,-0.0625
batch_148,-0.0625,-0.171875,-0.0859375
batch_149,-0.03125,-0.1015625,-0.0703125
batch_150,-0.1015625,-0.015625,0.0546875
batch_151,-0.1796875,0.0390625,-0.0234375
batch_152,-0.0625,-0.0703125,0.0390625
batch_153,0.0390625,-0.140625,-0.0234375
batch_154,-0.2578125,-0.1640625,-0.3046875
batch_155,-0.015625,-0.2265625,-0.1484375
batch_156,-0.1875,-0.2890625,-0.0625
batch_157,0.03125,-0.1015625,-0.0234375
batch_158,-0.125,-0.2578125,-0.21875
batch_159,-0.015625,-0.03125,-0.1640625
batch_160,-0.0234375,-0.2578125,-0.046875
batch_161,-0.015625,-0.0703125,-0.046875
batch_162,-0.0625,-0.078125,-0.171875
batch_163,-0.171875,-0.0234375,-0.0078125
batch_164,-0.171875,-0.25,-0.171875
batch_165,-0.078125,-0.0625,-0.25
batch_166,-0.0390625,-0.1171875,0.0
batch_167,-0.0703125,-0.15625,-0.0703125
batch_168,-0.1875,-0.1796875,-0.0859375
batch_169,-0.0859375,-0.1875,-0.21875
batch_170,-0.15625,-0.1875,-0.0625
batch_171,-0.234375,-0.1171875,-0.140625
batch_172,-0.171875,-0.09375,-0.21875
batch_173,-0.0859375,-0.359375,-0.1953125
batch_174,-0.1796875,-0.078125,-0.1015625
batch_175,0.0703125,-0.1953125,-0.140625
batch_176,-0.0625,-0.078125,-0.2421875
batch_177,-0.0625,-0.125,-0.0546875
batch_178,-0.21875,-0.1015625,-0.21875
batch_179,-0.2109375,-0.2421875,0.046875
batch_180,-0.203125,-0.09375,-0.1015625
batch_181,-0.234375,-0.1171875,-0.1015625
batch_182,-0.109375,-0.1875,-0.2109375
batch_183,-0.234375,-0.3125,-0.1796875
batch_184,-0.0078125,-0.15625,-0.1015625
batch_185,-0.3046875,-0.0078125,-0.1875
batch_186,-0.03125,-0.25,-0.265625
batch_187,-0.078125,-0.1640625,-0.1328125
batch_188,-0.140625,-0.109375,-0.09375
batch_189,-0.28125,-0.0859375,-0.125
batch_190,-0.3828125,-0.1328125,-0.203125
batch_191,-0.1015625,-0.3203125,-0.234375
batch_192,-0.09375,-0.1953125,-0.265625
batch_193,-0.3671875,-0.0390625,-0.109375
batch_194,-0.2265625,-0.2578125,-0.1484375
batch_195,-0.1015625,-0.0859375,-0.15625
batch_196,-0.25,-0.21875,-0.3203125
batch_197,-0.2265625,-0.34375,-0.171875
batch_198,-0.109375,-0.171875,-0.2421875
batch_199,-0.0859375,-0.2890625,-0.125
batch_200,-0.125,-0.15625,-0.1015625
batch_201,-0.1640625,-0.15625,-0.234375
batch_202,-0.109375,-0.3515625,-0.359375
batch_203,-0.0859375,0.09375,-0.1484375
batch_204,-0.1796875,-0.203125,-0.1484375
batch_205,-0.078125,-0.140625,-0.046875
batch_206,-0.2421875,-0.0546875,-0.140625
batch_207,-0.0703125,-0.2109375,0.046875
batch_208,-0.1875,-0.2265625,-0.15625
batch_209,-0.0234375,-0.140625,-0.109375
batch_210,-0.0625,-0.09375,-0.1640625
batch_211,-0.2890625,0.0078125,-0.1640625
batch_212,-0.1953125,-0.265625,-0.3125
batch_213,-0.125,-0.1875,-0.1484375
batch_214,-0.25,-0.328125,-0.234375
batch_215,-0.1875,-0.21875,0.046875
batch_216,-0.171875,-0.1875,-0.21875
batch_217,-0.1484375,-0.2421875,-0.25
batch_218,-0.1171875,-0.15625,-0.140625
batch_219,-0.2734375,-0.171875,-0.2421875
batch_220,-0.046875,-0.2421875,-0.2265625
batch_221,-0.1640625,-0.1484375,-0.109375
batch_222,-0.1484375,-0.2890625,-0.1328125
batch_223,-0.3984375,-0.3046875,-0.2265625
batch_224,-0.171875,-0.234375,-0.109375
batch_225,-0.390625,-0.4296875,-0.1328125
batch_226,-0.15625,-0.21875,-0.21875
batch_227,-0.0703125,-0.1171875,-0.234375
batch_228,-0.25,-0.234375,-0.078125
batch_229,-0.265625,-0.3125,-0.34375
batch_230,-0.28125,-0.1171875,-0.015625
batch_231,-0.09375,-0.15625,-0.1875
batch_232,-0.2890625,-0.1015625,-0.15625
batch_233,-0.078125,-0.109375,-0.2109375
batch_234,-0.171875,0.0703125,-0.140625
batch_235,0.0234375,-0.1328125,-0.015625
batch_236,-0.1328125,-0.1484375,-0.2109375
batch_237,-0.359375,-0.171875,-0.2578125
batch_238,-0.15625,-0.109375,-0.0703125
batch_239,-0.15625,-0.25,-0.1875
batch_240,-0.21875,-0.140625,-0.0625
batch_241,-0.1015625,-0.2265625,-0.203125
batch_242,-0.171875,-0.2265625,-0.140625
batch_243,-0.1875,-0.109375,-0.25
batch_244,-0.09375,-0.1796875,-0.1796875
batch_245,-0.1171875,-0.171875,-0.2109375
batch_246,-0.2421875,-0.21875,-0.140625
batch_247,-0.1953125,-0.140625,-0.0703125
batch_248,-0.0859375,-0.09375,-0.015625
batch_249,-0.1640625,-0.109375,-0.1640625
batch_250,-0.328125,-0.25,-0.09375
batch_251,-0.2265625,-0.234375,-0.1015625
batch_252,-0.265625,-0.28125,-0.015625
batch_253,-0.1640625,-0.2421875,-0.21875
batch_254,-0.1875,-0.1484375,-0.296875
batch_255,-0.1875,-0.140625,-0.0703125
batch_256,-0.2109375,-0.234375,-0.1796875
batch_257,-0.1328125,-0.0703125,-0.0546875
batch_258,-0.25,-0.171875,-0.1953125
batch_259,-0.234375,-0.15625,-0.09375
batch_260,-0.3671875,-0.234375,-0.21875
batch_261,-0.09375,-0.25,-0.0390625
batch_262,-0.1875,-0.1015625,-0.21875
batch_263,-0.25,-0.1328125,-0.078125
batch_264,-0.1953125,-0.2578125,-0.1875
batch_265,-0.21875,-0.203125,-0.1875
batch_266,-0.359375,-0.1640625,-0.2109375
batch_267,-0.15625,-0.1796875,-0.140625
batch_268,-0.21875,-0.1640625,-0.078125
batch_269,-0.078125,-0.1796875,-0.1796875
batch_270,-0.21875,-0.2265625,-0.0703125
batch_271,-0.1640625,-0.2578125,-0.1875
batch_272,-0.1796875,-0.1171875,-0.1171875
batch_273,-0.328125,-0.2578125,-0.171875
batch_274,-0.1015625,-0.109375,-0.34375
batch_275,-0.1171875,-0.21875,-0.171875
batch_276,-0.203125,-0.1328125,-0.203125
batch_277,-0.25,-0.2734375,-0.265625
batch_278,-0.25,-0.234375,-0.203125
batch_279,-0.1640625,-0.125,-0.125
batch_280,-0.1171875,-0.15625,-0.1875
batch_281,-0.359375,-0.1640625,-0.3125
batch_282,-0.125,-0.1640625,-0.109375
batch_283,-0.09375,-0.15625,-0.09375
batch_284,-0.234375,-0.1796875,-0.09375
batch_285,-0.2734375,-0.25,-0.1328125
batch_286,-0.125,-0.25,-0.0703125
batch_287,-0.2109375,-0.171875,-0.2265625
batch_288,-0.078125,-0.234375,-0.0390625
batch_289,-0.125,-0.0546875,-0.1015625
batch_290,-0.0625,-0.21875,-0.125
batch_291,-0.125,-0.359375,-0.078125
batch_292,0.0234375,-0.21875,-0.1171875
batch_293,-0.25,-0.265625,-0.171875
batch_294,-0.2421875,-0.125,-0.1484375
batch_295,-0.2109375,-0.28125,-0.15625
batch_296,-0.2109375,-0.234375,-0.1640625
batch_297,-0.328125,-0.2578125,-0.1328125
batch_298,-0.09375,-0.078125,-0.2265625
batch_299,-0.03125,-0.203125,-0.125
batch_300,-0.1875,-0.1640625,-0.140625
batch_301,-0.125,-0.109375,-0.1640625
batch_302,-0.21875,-0.203125,-0.2578125
batch_303,-0.1875,-0.03125,-0.078125
batch_304,-0.15625,-0.0546875,-0.2265625
batch_305,-0.1875,-0.21875,-0.3125
batch_306,-0.34375,-0.28125,-0.40625
batch_307,-0.1640625,-0.25,-0.03125
batch_308,-0.125,-0.2734375,-0.2734375
batch_309,-0.359375,-0.28125,-0.265625
batch_310,-0.1796875,-0.296875,-0.3828125
batch_311,-0.1875,-0.21875,-0.109375
batch_312,-0.21875,-0.21875,-0.2421875
batch_313,-0.2890625,-0.234375,-0.2734375
batch_314,-0.2421875,-0.265625,-0.265625
batch_315,-0.28125,-0.25,-0.125
batch_316,-0.1953125,-0.28125,-0.1796875
batch_317,-0.28125,-0.3203125,-0.171875
batch_318,-0.2578125,-0.2578125,-0.2109375
batch_319,-0.109375,-0.109375,-0.1796875
batch_320,-0.0703125,-0.0234375,-0.140625
batch_321,-0.2265625,-0.2734375,-0.1640625
batch_322,-0.1796875,-0.1484375,-0.3046875
batch_323,-0.1640625,-0.1875,-0.21875
batch_324,-0.1796875,-0.0859375,-0.234375
batch_325,-0.125,-0.265625,-0.0078125
batch_326,-0.109375,-0.15625,-0.109375
batch_327,-0.03125,-0.0625,-0.125
batch_328,-0.1953125,-0.1171875,-0.1328125
batch_329,-0.1796875,-0.1796875,-0.03125
batch_330,-0.2421875,-0.34375,-0.203125
batch_331,-0.1171875,-0.171875,-0.1875
batch_332,-0.2421875,-0.28125,-0.25
batch_333,-0.1015625,-0.265625,-0.1796875
batch_334,-0.1875,-0.140625,-0.140625
batch_335,-0.15625,-0.1484375,-0.1171875
batch_336,-0.125,-0.171875,-0.1796875
batch_337,-0.359375,-0.1796875,-0.1953125
batch_338,-0.046875,-0.125,-0.1875
batch_339,-0.1328125,-0.2421875,-0.03125
batch_340,-0.140625,-0.125,-0.140625
batch_341,0.0078125,-0.046875,-0.09375
batch_342,-0.1015625,-0.0234375,-0.1484375
batch_343,0.015625,0.0234375,-0.0625
batch_344,-0.0234375,-0.203125,-0.109375
batch_345,-0.171875,-0.234375,-0.109375
batch_346,-0.25,0.015625,-0.015625
batch_347,-0.0078125,-0.015625,-0.0234375
batch_348,-0.078125,-0.03125,-0.125
batch_349,-0.203125,-0.109375,-0.0390625
batch_350,0.0859375,-0.0234375,-0.078125
batch_351,-0.078125,0.0546875,-0.0703125
batch_352,-0.0625,-0.140625,-0.09375
batch_353,-0.1171875,-0.1328125,0.078125
batch_354,-0.0625,-0.109375,-0.15625
batch_355,-0.0234375,-0.0703125,-0.1484375
batch_356,-0.078125,-0.078125,0.015625
batch_357,0.0703125,-0.046875,0.0
batch_358,0.046875,-0.1171875,-0.125
batch_359,-0.0625,0.0,-0.03125
batch_360,-0.15625,-0.125,-0.0234375
batch_361,-0.1640625,0.0234375,-0.0390625
batch_362,-0.2109375,-0.015625,-0.09375
batch_363,-0.0859375,-0.109375,-0.1171875
batch_364,-0.0703125,-0.0625,-0.046875
batch_365,-0.0546875,-0.1328125,-0.0625
batch_366,-0.171875,-0.0703125,-0.0234375
batch_367,-0.1328125,-0.0703125,-0.171875
batch_368,-0.140625,-0.0234375,-0.0625
batch_369,-0.0546875,-0.046875,-0.046875
batch_370,-0.125,-0.1171875,-0.09375
batch_371,-0.125,-0.078125,-0.28125
batch_372,-0.015625,-0.1875,-0.265625
batch_373,-0.1875,-0.1953125,-0.109375
batch_374,-0.03125,-0.109375,-0.2265625
batch_375,-0.2421875,-0.0390625,-0.1484375
batch_376,-0.0390625,-0.015625,-0.171875
batch_377,-0.0546875,-0.2265625,0.046875
batch_378,-0.140625,-0.046875,-0.0390625
batch_379,-0.046875,-0.09375,-0.078125
batch_380,-0.125,-0.2421875,-0.0625
batch_381,-0.1015625,-0.1640625,0.0625
batch_382,-0.0859375,-0.046875,-0.09375
batch_383,-0.0859375,-0.0234375,-0.09375
batch_384,-0.1328125,0.0703125,-0.234375
batch_385,-0.109375,-0.2890625,-0.0546875
batch_386,-0.109375,-0.109375,-0.046875
batch_387,0.0625,-0.1640625,-0.078125
batch_388,-0.1875,-0.1953125,-0.2109375
batch_389,-0.140625,-0.09375,-0.1640625
batch_390,-0.09375,-0.09375,-0.0546875
batch_391,-0.0234375,-0.140625,-0.046875
batch_392,-0.2265625,-0.15625,-0.171875
batch_393,-0.140625,-0.171875,-0.078125
batch_394,-0.140625,-0.09375,-0.1328125
batch_395,-0.109375,-0.1484375,-0.1328125
batch_396,-0.1875,-0.265625,-0.1875
batch_397,-0.203125,-0.203125,-0.15625
batch_398,-0.140625,-0.109375,-0.0859375
batch_399,-0.125,-0.0390625,-0.09375
batch_400,0.0546875,-0.0546875,-0.03125
batch_401,-0.1328125,-0.109375,-0.1328125
batch_402,-0.1953125,-0.25,0.015625
batch_403,-0.1171875,0.0234375,-0.1640625
batch_404,-0.0078125,-0.03125,-0.03125
batch_405,-0.296875,-0.0703125,-0.234375
batch_406,-0.140625,-0.0625,-0.1328125
batch_407,-0.0625,0.046875,-0.09375
batch_408,-0.0078125,-0.0703125,-0.1484375
batch_409,-0.265625,-0.2109375,-0.1953125
batch_410,-0.28125,-0.078125,-0.1171875
batch_411,-0.203125,-0.0703125,-0.1484375
batch_412,-0.0859375,-0.25,-0.3125
batch_413,-0.015625,-0.0625,-0.21875
batch_414,-0.1875,-0.1953125,-0.2265625
batch_415,-0.0546875,-0.140625,-0.0078125
batch_416,-0.109375,-0.0390625,-0.125
batch_417,-0.140625,-0.359375,-0.09375
batch_418,-0.2890625,-0.09375,-0.1328125
batch_419,-0.3125,-0.2734375,-0.0625
batch_420,0.03125,-0.1640625,-0.1328125
batch_421,-0.203125,-0.1953125,-0.1171875
batch_422,-0.203125,-0.0625,0.046875
batch_423,-0.0546875,-0.03125,0.03125
batch_424,-0.125,-0.140625,-0.0390625
batch_425,-0.0625,-0.015625,-0.0390625
batch_426,0.0546875,-0.0078125,0.0
batch_427,-0.0546875,-0.015625,0.0546875
batch_428,0.03125,-0.0546875,-0.1171875
batch_429,-0.03125,-0.125,-0.0859375
batch_430,-0.125,-0.0546875,-0.0546875
batch_431,-0.140625,-0.125,-0.15625
batch_432,-0.03125,-0.09375,-0.125
batch_433,-0.125,0.0234375,-0.1328125
batch_434,-0.0390625,-0.0546875,-0.140625
batch_435,0.0,-0.09375,-0.046875
batch_436,-0.09375,0.078125,-0.109375
batch_437,-0.0546875,-0.0390625,-0.1796875
batch_438,0.015625,-0.046875,-0.0390625
batch_439,-0.0703125,-0.1015625,-0.0234375
batch_440,-0.0546875,-0.0234375,-0.0390625
batch_441,-0.078125,-0.0703125,-0.078125
batch_442,-0.0546875,-0.0546875,-0.078125
batch_443,-0.1015625,0.03125,-0.125
batch_444,-0.109375,-0.140625,-0.1171875
batch_445,-0.125,-0.0390625,-0.0703125
batch_446,-0.0703125,-0.0625,-0.0390625
batch_447,-0.015625,0.0078125,-0.125
batch_448,-0.015625,-0.09375,-0.1484375
batch_449,-0.0703125,-0.0390625,-0.1171875
batch_450,-0.0234375,-0.0078125,-0.03125
batch_451,-0.0703125,-0.1640625,-0.0078125
batch_452,-0.125,-0.0703125,-0.09375
batch_453,-0.03125,-0.0859375,0.0
batch_454,-0.1328125,-0.1875,0.0546875
batch_455,-0.0546875,-0.109375,-0.1015625
batch_456,-0.15625,-0.015625,-0.0859375
batch_457,-0.0390625,-0.1171875,-0.0625
batch_458,0.0078125,0.0625,-0.0546875
batch_459,-0.0390625,-0.140625,-0.03125
batch_460,-0.0390625,-0.046875,-0.046875
batch_461,0.09375,-0.046875,-0.21875
batch_462,-0.0546875,-0.1015625,0.1171875
batch_463,0.1015625,-0.078125,-0.140625
batch_464,-0.140625,0.0234375,0.03125
batch_465,-0.03125,-0.046875,-0.0625
batch_466,-0.1015625,-0.1171875,-0.1015625
batch_467,-0.125,-0.1640625,-0.28125
batch_468,-0.2265625,-0.0546875,-0.3203125
batch_469,-0.1015625,-0.125,-0.1953125
batch_470,-0.15625,-0.328125,-0.078125
batch_471,-0.2734375,-0.140625,-0.25
batch_472,-0.1328125,0.078125,-0.0703125
batch_473,0.0546875,-0.109375,-0.0859375
batch_474,-0.0859375,-0.0390625,-0.0859375
batch_475,-0.015625,-0.015625,-0.03125
batch_476,-0.1015625,0.03125,0.0078125
batch_477,-0.1171875,0.0078125,-0.1171875
batch_478,-0.03125,-0.03125,-0.0859375
batch_479,-0.125,-0.125,-0.3125
batch_480,-0.0390625,-0.046875,-0.015625
batch_481,-0.03125,-0.046875,-0.171875
batch_482,-0.0078125,0.0,-0.0703125
batch_483,-0.1015625,-0.046875,0.0078125
batch_484,0.09375,-0.03125,-0.0625
batch_485,0.0703125,0.046875,-0.0625
batch_486,-0.0859375,-0.046875,-0.0703125
batch_487,-0.140625,-0.0546875,-0.09375
batch_488,-0.015625,-0.0859375,0.0
batch_489,0.03125,0.046875,-0.0078125
batch_490,0.1015625,0.0078125,-0.015625
batch_491,-0.078125,-0.03125,-0.1171875
batch_492,-0.0546875,-0.0078125,-0.0078125
batch_493,-0.0625,-0.0078125,-0.015625
batch_494,0.0078125,0.09375,-0.015625
batch_495,-0.0390625,-0.0703125,-0.140625
batch_496,-0.0390625,-0.03125,0.0
batch_497,-0.109375,-0.0859375,-0.0390625
batch_498,-0.1328125,-0.1328125,-0.0546875
batch_499,-0.109375,-0.171875,-0.125
batch_500,0.0,-0.1328125,-0.03125
batch_501,-0.0234375,-0.0078125,0.0390625
batch_502,-0.0703125,-0.09375,-0.078125
batch_503,-0.0859375,0.0234375,-0.078125
batch_504,-0.015625,-0.046875,-0.0546875
batch_505,0.0,-0.078125,-0.1796875
batch_506,-0.0390625,-0.09375,-0.015625
batch_507,-0.0703125,-0.0625,-0.0859375
batch_508,-0.078125,-0.109375,-0.1875
batch_509,-0.0390625,-0.09375,-0.1328125
batch_510,-0.0390625,-0.046875,-0.015625
batch_511,-0.078125,-0.1015625,0.0546875
batch_512,-0.125,-0.0625,0.0078125
batch_513,0.0234375,-0.0234375,0.140625
batch_514,0.078125,0.015625,-0.046875
batch_515,-0.0546875,-0.09375,-0.0703125
batch_516,-0.0625,-0.109375,-0.125
batch_517,0.0078125,-0.015625,-0.0546875
batch_518,-0.015625,-0.0234375,-0.0390625
batch_519,-0.0546875,-0.140625,-0.09375
batch_520,-0.078125,-0.109375,-0.015625
batch_521,-0.0625,-0.0859375,0.015625
batch_522,-0.1015625,-0.0546875,-0.03125
batch_523,-0.125,-0.0859375,-0.109375
batch_524,-0.140625,-0.15625,-0.21875
batch_525,-0.1015625,-0.1328125,-0.15625
batch_526,-0.046875,-0.0859375,-0.046875
batch_527,-0.0546875,-0.015625,-0.109375
batch_528,-0.078125,-0.203125,-0.0859375
batch_529,-0.203125,-0.0703125,-0.1875
batch_530,0.0078125,-0.1015625,-0.09375
batch_531,-0.109375,-0.171875,-0.109375
batch_532,-0.1875,-0.125,-0.109375
batch_533,-0.15625,-0.1953125,-0.140625
batch_534,-0.1328125,-0.1015625,-0.078125
batch_535,-0.1328125,-0.2109375,-0.234375
batch_536,-0.3359375,-0.15625,-0.2421875
batch_537,-0.1171875,-0.2734375,-0.1484375
batch_538,-0.1640625,-0.1640625,-0.1484375
batch_539,-0.2890625,-0.1171875,-0.1875
batch_540,-0.09375,-0.09375,0.046875
batch_541,-0.109375,-0.15625,-0.0234375
batch_542,-0.1484375,-0.1171875,-0.046875
batch_543,-0.1171875,-0.140625,-0.125
batch_544,-0.1015625,-0.125,-0.140625
batch_545,-0.078125,-0.078125,-0.1015625
batch_546,-0.0390625,0.046875,-0.0703125
batch_547,0.0,0.0078125,0.0078125
batch_548,-0.2265625,-0.15625,-0.125
batch_549,-0.125,-0.171875,-0.2109375
batch_550,-0.1015625,-0.1484375,-0.1171875
batch_551,-0.1015625,-0.1171875,-0.15625
batch_552,-0.09375,-0.078125,-0.1484375
batch_553,-0.1171875,-0.140625,0.0390625
batch_554,-0.0859375,-0.140625,-0.0390625
batch_555,-0.1484375,-0.0234375,-0.09375
batch_556,-0.0234375,-0.109375,-0.125
batch_557,-0.0625,0.0078125,-0.1171875
batch_558,-0.1171875,-0.2265625,-0.03125
batch_559,-0.0078125,-0.046875,0.078125
batch_560,-0.09375,-0.140625,0.0
batch_561,-0.09375,-0.0859375,-0.0078125
batch_562,-0.1875,-0.1484375,-0.1875
batch_563,-0.1328125,-0.03125,-0.015625
batch_564,0.0546875,-0.0546875,-0.0078125
batch_565,0.046875,-0.046875,-0.015625
batch_566,0.0078125,-0.15625,-0.1171875
batch_567,-0.0390625,-0.078125,-0.015625
batch_568,-0.0859375,-0.0390625,-0.0859375
batch_569,-0.078125,-0.15625,-0.078125
batch_570,-0.0234375,-0.109375,-0.0390625
batch_571,-0.0859375,-0.109375,-0.015625
batch_572,-0.109375,-0.046875,0.015625
batch_573,-0.09375,-0.0625,-0.109375
batch_574,-0.125,-0.078125,-0.0625
batch_575,-0.1640625,-0.125,-0.1640625
batch_576,-0.046875,-0.0859375,-0.125
batch_577,-0.015625,-0.09375,0.0390625
batch_578,-0.109375,-0.0859375,-0.046875
batch_579,-0.0859375,-0.1015625,-0.09375
batch_580,-0.015625,-0.0625,-0.015625
batch_581,-0.0078125,0.0,-0.1328125
batch_582,-0.109375,-0.1015625,-0.2421875
batch_583,-0.1484375,-0.1171875,-0.109375
batch_584,-0.046875,0.0,-0.078125
batch_585,-0.0703125,-0.078125,-0.0703125
batch_586,-0.03125,0.015625,-0.109375
