,iteration_1,iteration_2,iteration_3
batch_1,-0.1689453125,-0.1552734375,-0.251953125
batch_2,-0.177734375,-0.080078125,-0.1552734375
batch_3,-0.126953125,-0.0927734375,-0.1669921875
batch_4,-0.07421875,-0.2099609375,-0.1552734375
batch_5,-0.2265625,-0.150390625,-0.142578125
batch_6,-0.2861328125,-0.177734375,-0.173828125
batch_7,-0.111328125,-0.2392578125,-0.08203125
batch_8,-0.0576171875,-0.03515625,-0.138671875
batch_9,-0.1044921875,-0.0634765625,-0.109375
batch_10,-0.2255859375,-0.201171875,-0.20703125
batch_11,-0.154296875,-0.06640625,-0.125
batch_12,-0.25390625,-0.09375,-0.0517578125
batch_13,-0.1064453125,0.0146484375,-0.0068359375
batch_14,-0.1064453125,-0.150390625,-0.0908203125
batch_15,-0.095703125,-0.1357421875,-0.1064453125
batch_16,-0.05078125,-0.033203125,-0.048828125
batch_17,-0.060546875,-0.1640625,-0.107421875
batch_18,-0.1845703125,-0.189453125,-0.3330078125
batch_19,-0.2255859375,-0.1474609375,-0.205078125
batch_20,-0.091796875,-0.099609375,-0.154296875
batch_21,-0.091796875,-0.0234375,-0.1083984375
batch_22,-0.142578125,-0.2197265625,-0.1953125
batch_23,-0.07421875,-0.1796875,-0.13671875
batch_24,-0.1865234375,-0.1259765625,-0.1669921875
batch_25,-0.0205078125,-0.123046875,-0.162109375
batch_26,-0.189453125,-0.03125,-0.103515625
batch_27,-0.193359375,-0.166015625,-0.0869140625
batch_28,-0.099609375,-0.1513671875,-0.15234375
batch_29,-0.224609375,-0.0751953125,-0.083984375
batch_30,-0.056640625,-0.125,0.025390625
batch_31,-0.080078125,-0.017578125,-0.1396484375
batch_32,-0.234375,-0.185546875,-0.16796875
batch_33,-0.1279296875,-0.125,-0.169921875
batch_34,-0.087890625,-0.12109375,-0.0859375
batch_35,-0.13671875,0.0126953125,-0.0537109375
batch_36,-0.1552734375,-0.0888671875,-0.130859375
batch_37,0.064453125,-0.130859375,-0.0107421875
batch_38,-0.1083984375,-0.0908203125,-0.0498046875
batch_39,-0.2529296875,-0.0087890625,-0.0390625
batch_40,-0.0615234375,-0.0888671875,-0.115234375
batch_41,-0.0361328125,-0.103515625,-0.126953125
batch_42,-0.0107421875,-0.0712890625,-0.044921875
batch_43,0.0,0.0546875,-0.080078125
batch_44,-0.158203125,-0.201171875,-0.2451171875
batch_45,0.07421875,-0.0732421875,-0.03125
batch_46,-0.2099609375,-0.19140625,-0.1982421875
batch_47,0.013671875,-0.09765625,-0.1474609375
batch_48,-0.205078125,-0.212890625,-0.2001953125
batch_49,-0.2197265625,-0.26171875,-0.17578125
batch_50,-0.169921875,-0.1181640625,-0.1806640625
batch_51,-0.208984375,-0.17578125,-0.1591796875
batch_52,-0.1171875,-0.103515625,-0.0302734375
batch_53,-0.0810546875,-0.0439453125,-0.0087890625
batch_54,-0.1328125,-0.0078125,-0.2099609375
batch_55,-0.01953125,-0.140625,-0.0634765625
batch_56,-0.1396484375,-0.01953125,-0.076171875
batch_57,-0.0703125,-0.12890625,-0.3125
batch_58,-0.248046875,-0.20703125,-0.23828125
batch_59,-0.20703125,-0.1494140625,-0.21484375
batch_60,-0.2373046875,-0.271484375,-0.0302734375
batch_61,-0.1181640625,-0.07421875,-0.0400390625
batch_62,-0.1474609375,-0.224609375,-0.044921875
batch_63,-0.064453125,-0.1865234375,0.0146484375
batch_64,0.0263671875,-0.107421875,0.0751953125
batch_65,-0.0703125,0.04296875,-0.0625
batch_66,0.037109375,-0.0458984375,-0.060546875
batch_67,-0.103515625,-0.17578125,-0.107421875
batch_68,0.005859375,-0.146484375,-0.134765625
batch_69,-0.029296875,-0.2216796875,-0.248046875
batch_70,-0.0341796875,0.0107421875,-0.078125
batch_71,0.0205078125,-0.005859375,-0.0966796875
batch_72,-0.01953125,-0.080078125,-0.0078125
batch_73,-0.2607421875,-0.0439453125,-0.240234375
batch_74,-0.16015625,-0.1240234375,-0.11328125
batch_75,-0.0302734375,-0.0107421875,-0.0869140625
batch_76,-0.1552734375,-0.2509765625,-0.1162109375
batch_77,-0.037109375,-0.1279296875,-0.1630859375
batch_78,-0.0908203125,-0.283203125,-0.2861328125
batch_79,-0.3037109375,-0.2265625,-0.126953125
batch_80,-0.2763671875,-0.1767578125,-0.115234375
batch_81,-0.1181640625,-0.150390625,0.001953125
batch_82,-0.1162109375,-0.158203125,-0.095703125
batch_83,-0.41796875,-0.1484375,-0.380859375
batch_84,-0.21875,-0.1943359375,-0.052734375
batch_85,-0.123046875,-0.19921875,-0.185546875
batch_86,-0.0556640625,-0.2314453125,-0.201171875
batch_87,-0.1455078125,-0.2607421875,-0.197265625
batch_88,-0.0400390625,0.0400390625,-0.0458984375
batch_89,-0.1181640625,-0.26171875,-0.09765625
batch_90,-0.134765625,-0.044921875,-0.08203125
batch_91,-0.1103515625,-0.0185546875,-0.025390625
batch_92,-0.0107421875,-0.1396484375,-0.2119140625
batch_93,-0.0634765625,-0.130859375,-0.1689453125
batch_94,-0.107421875,-0.103515625,-0.18359375
batch_95,-0.2138671875,-0.1611328125,-0.0732421875
batch_96,-0.099609375,-0.1796875,-0.12890625
batch_97,-0.1025390625,-0.1220703125,-0.2109375
batch_98,-0.0517578125,-0.0859375,-0.154296875
batch_99,-0.1748046875,-0.3017578125,-0.005859375
batch_100,-0.015625,-0.1171875,-0.09375
batch_101,-0.240234375,-0.16796875,-0.189453125
batch_102,-0.2802734375,-0.23046875,-0.345703125
batch_103,-0.2119140625,-0.16015625,-0.0986328125
batch_104,-0.1142578125,-0.1240234375,-0.248046875
batch_105,-0.28515625,-0.185546875,-0.115234375
batch_106,-0.4091796875,-0.2548828125,-0.076171875
batch_107,-0.1279296875,0.0078125,-0.1416015625
batch_108,-0.236328125,-0.2529296875,-0.189453125
batch_109,-0.099609375,-0.3330078125,-0.271484375
batch_110,-0.345703125,-0.451171875,-0.19921875
batch_111,0.0,-0.07421875,-0.1708984375
batch_112,-0.197265625,-0.189453125,-0.1435546875
batch_113,-0.2822265625,-0.228515625,-0.15234375
batch_114,-0.27734375,-0.2109375,-0.1767578125
batch_115,-0.1689453125,-0.193359375,-0.2548828125
batch_116,-0.0849609375,-0.1171875,-0.1865234375
batch_117,-0.1455078125,-0.091796875,-0.2451171875
batch_118,0.0400390625,-0.1884765625,0.068359375
batch_119,-0.0224609375,-0.1005859375,-0.1494140625
batch_120,-0.0869140625,-0.009765625,-0.06640625
batch_121,-0.1337890625,-0.1484375,-0.0830078125
batch_122,-0.193359375,-0.1640625,-0.2099609375
batch_123,-0.087890625,-0.20703125,0.0517578125
batch_124,-0.115234375,-0.1904296875,-0.0751953125
batch_125,-0.0263671875,-0.2109375,-0.099609375
batch_126,-0.28515625,-0.2412109375,-0.1650390625
batch_127,-0.1455078125,-0.169921875,-0.080078125
batch_128,0.005859375,-0.1474609375,-0.181640625
batch_129,-0.13671875,-0.06640625,-0.091796875
batch_130,0.064453125,0.0185546875,0.005859375
batch_131,-0.0546875,-0.02734375,-0.041015625
batch_132,-0.2158203125,-0.0498046875,-0.15234375
batch_133,-0.087890625,-0.0869140625,-0.05078125
batch_134,-0.3564453125,-0.1337890625,-0.0068359375
batch_135,-0.123046875,-0.037109375,0.0693359375
batch_136,-0.037109375,-0.10546875,-0.1494140625
batch_137,-0.1865234375,-0.142578125,-0.1591796875
batch_138,-0.2109375,-0.05859375,-0.1416015625
batch_139,-0.16015625,-0.0087890625,-0.14453125
batch_140,-0.060546875,-0.0859375,-0.162109375
batch_141,-0.0556640625,-0.146484375,-0.146484375
batch_142,-0.1357421875,-0.1201171875,-0.3408203125
batch_143,-0.2734375,-0.12890625,0.0263671875
batch_144,-0.1015625,-0.1123046875,-0.0146484375
batch_145,-0.0048828125,-0.013671875,-0.1513671875
batch_146,-0.271484375,-0.2333984375,-0.115234375
batch_147,-0.01953125,-0.0537109375,-0.0498046875
batch_148,-0.017578125,-0.076171875,-0.02734375
batch_149,-0.0419921875,-0.095703125,-0.0791015625
batch_150,-0.1279296875,-0.06640625,-0.0234375
batch_151,-0.1787109375,-0.15234375,-0.1015625
batch_152,-0.005859375,-0.123046875,-0.107421875
batch_153,-0.185546875,0.142578125,-0.228515625
batch_154,-0.2509765625,-0.2734375,-0.2041015625
batch_155,-0.1943359375,-0.25,-0.650390625
batch_156,-0.390625,-0.2021484375,-0.291015625
batch_157,-0.2548828125,-0.3583984375,-0.1787109375
