,iteration_1,iteration_2,iteration_3
batch_1,-0.03125,-0.046875,-0.09375
batch_2,-0.078125,-0.078125,-0.046875
batch_3,-0.15625,-0.25,-0.1875
batch_4,-0.1875,-0.109375,-0.203125
batch_5,-0.1875,-0.140625,-0.109375
batch_6,-0.0625,-0.09375,-0.046875
batch_7,-0.09375,-0.0625,0.015625
batch_8,-0.0625,-0.109375,-0.09375
batch_9,0.015625,-0.015625,0.03125
batch_10,-0.109375,-0.1875,-0.046875
batch_11,-0.015625,-0.0625,0.0
batch_12,-0.078125,-0.03125,-0.0625
batch_13,-0.03125,-0.015625,-0.09375
batch_14,-0.09375,-0.125,-0.078125
batch_15,0.0,-0.125,-0.109375
batch_16,-0.03125,-0.03125,-0.015625
batch_17,-0.09375,-0.0625,0.0
batch_18,-0.0625,-0.15625,-0.1875
batch_19,-0.03125,-0.125,0.046875
batch_20,-0.0625,0.015625,-0.078125
batch_21,-0.046875,0.015625,-0.078125
batch_22,-0.234375,-0.125,-0.34375
batch_23,-0.140625,-0.0625,-0.078125
batch_24,-0.09375,-0.15625,-0.140625
batch_25,0.03125,0.0,-0.109375
batch_26,-0.046875,-0.078125,-0.0625
batch_27,0.0,-0.171875,-0.046875
batch_28,0.015625,0.0,-0.09375
batch_29,-0.03125,-0.015625,-0.0625
batch_30,-0.046875,-0.0625,-0.125
batch_31,-0.1875,-0.046875,-0.078125
batch_32,-0.15625,-0.015625,0.0
batch_33,0.015625,-0.0625,-0.046875
batch_34,-0.125,-0.109375,-0.0625
batch_35,-0.03125,-0.09375,0.0
batch_36,-0.0625,-0.109375,0.0625
batch_37,-0.1875,0.078125,0.09375
batch_38,-0.109375,-0.0625,-0.09375
batch_39,-0.03125,-0.15625,-0.109375
batch_40,-0.0625,0.03125,-0.109375
batch_41,-0.046875,-0.015625,-0.0625
batch_42,-0.078125,0.015625,-0.046875
batch_43,-0.03125,0.015625,-0.0625
batch_44,-0.078125,-0.09375,-0.078125
batch_45,-0.0625,-0.015625,-0.046875
batch_46,-0.140625,0.0625,-0.125
batch_47,0.0,-0.03125,0.03125
batch_48,-0.203125,-0.15625,-0.046875
batch_49,-0.015625,-0.03125,-0.09375
batch_50,-0.125,-0.0625,0.0
batch_51,-0.203125,-0.03125,-0.09375
batch_52,0.03125,0.078125,0.015625
batch_53,0.046875,-0.0625,0.03125
batch_54,-0.046875,0.0,-0.03125
batch_55,-0.03125,0.078125,0.046875
batch_56,-0.015625,-0.0625,-0.03125
batch_57,-0.03125,-0.03125,0.0625
batch_58,-0.125,0.015625,-0.109375
batch_59,-0.03125,-0.015625,-0.03125
batch_60,0.0,-0.078125,-0.015625
batch_61,0.0,-0.09375,-0.078125
batch_62,-0.171875,-0.0625,-0.0625
batch_63,0.03125,-0.015625,0.0
batch_64,-0.03125,-0.015625,0.046875
batch_65,0.0,0.0,0.015625
batch_66,0.03125,-0.015625,-0.0625
batch_67,-0.03125,-0.0625,-0.09375
batch_68,-0.09375,-0.046875,0.046875
batch_69,-0.140625,0.015625,-0.15625
batch_70,-0.078125,-0.03125,-0.046875
batch_71,-0.234375,-0.15625,-0.0625
batch_72,-0.0625,-0.046875,-0.0625
batch_73,-0.015625,-0.09375,-0.171875
batch_74,-0.046875,-0.09375,0.0
batch_75,-0.109375,-0.109375,-0.0625
batch_76,-0.03125,-0.09375,-0.0625
batch_77,-0.0625,-0.09375,-0.078125
batch_78,-0.09375,-0.0625,-0.125
batch_79,-0.078125,-0.078125,0.078125
batch_80,0.0,-0.140625,0.03125
batch_81,-0.03125,-0.015625,-0.125
batch_82,-0.09375,-0.03125,-0.1875
batch_83,-0.078125,-0.09375,-0.15625
batch_84,-0.125,0.015625,-0.015625
batch_85,-0.125,-0.09375,-0.0625
batch_86,0.0,-0.0625,-0.21875
batch_87,-0.09375,-0.0625,-0.03125
batch_88,-0.140625,-0.125,-0.125
batch_89,-0.15625,-0.109375,-0.15625
batch_90,0.0,-0.0625,0.03125
batch_91,-0.078125,-0.078125,0.015625
batch_92,-0.078125,-0.109375,-0.09375
batch_93,-0.09375,-0.078125,-0.09375
batch_94,-0.03125,0.03125,-0.109375
batch_95,-0.109375,-0.03125,0.015625
batch_96,-0.046875,-0.03125,0.0
batch_97,-0.09375,0.03125,-0.0625
batch_98,-0.09375,-0.03125,-0.109375
batch_99,-0.0625,-0.03125,-0.0625
batch_100,-0.078125,-0.03125,-0.03125
batch_101,-0.03125,-0.078125,0.0
batch_102,-0.125,-0.09375,-0.109375
batch_103,-0.015625,-0.046875,-0.171875
batch_104,-0.1875,-0.171875,-0.234375
batch_105,-0.09375,-0.140625,-0.125
batch_106,-0.125,-0.078125,-0.1875
batch_107,-0.046875,-0.09375,-0.03125
batch_108,-0.046875,-0.125,-0.015625
batch_109,-0.03125,-0.328125,-0.1875
batch_110,-0.09375,-0.1875,-0.171875
batch_111,-0.0625,-0.03125,-0.015625
batch_112,0.015625,-0.09375,-0.0625
batch_113,-0.140625,-0.125,-0.171875
batch_114,-0.109375,0.0,-0.109375
batch_115,-0.078125,-0.125,-0.15625
batch_116,-0.09375,0.0,-0.0625
batch_117,-0.109375,-0.0625,-0.125
batch_118,-0.109375,-0.078125,-0.125
batch_119,-0.015625,-0.078125,-0.09375
batch_120,0.0,0.03125,0.078125
batch_121,-0.0625,-0.015625,-0.03125
batch_122,-0.046875,-0.015625,-0.125
batch_123,0.046875,0.0,-0.140625
batch_124,-0.0625,0.03125,0.0
batch_125,-0.1875,0.03125,-0.0625
batch_126,-0.03125,-0.0625,-0.09375
batch_127,0.0,0.0625,0.125
batch_128,-0.0625,-0.09375,-0.09375
batch_129,0.0,0.0,-0.03125
batch_130,0.0,-0.03125,-0.03125
batch_131,-0.03125,0.03125,-0.03125
batch_132,-0.0625,0.0,0.03125
batch_133,0.0,-0.03125,-0.03125
batch_134,-0.03125,-0.0625,-0.0625
batch_135,-0.03125,0.0625,0.0625
batch_136,-0.125,-0.03125,0.0
batch_137,0.0,-0.0625,0.0
batch_138,-0.03125,0.0625,-0.125
batch_139,-0.0625,-0.0625,-0.03125
batch_140,-0.03125,-0.09375,-0.0625
batch_141,-0.0625,-0.125,-0.03125
batch_142,-0.0625,0.0,-0.09375
batch_143,0.03125,0.0,-0.03125
batch_144,-0.09375,-0.03125,-0.0625
batch_145,0.0,-0.03125,-0.09375
batch_146,-0.125,0.0625,-0.03125
batch_147,-0.03125,-0.03125,0.0
batch_148,-0.03125,-0.09375,0.0
batch_149,0.0,0.0,-0.0625
batch_150,0.0,-0.0625,0.0
batch_151,-0.03125,-0.15625,-0.03125
batch_152,-0.0625,-0.03125,0.0
batch_153,-0.03125,-0.0625,0.03125
batch_154,-0.125,-0.125,0.03125
batch_155,0.0,0.09375,-0.09375
batch_156,-0.125,-0.09375,-0.125
batch_157,0.0,-0.125,-0.03125
batch_158,-0.1875,-0.03125,-0.15625
batch_159,-0.21875,-0.0625,-0.15625
batch_160,-0.125,-0.25,0.0625
batch_161,-0.09375,0.0,-0.125
batch_162,-0.0625,-0.15625,-0.15625
batch_163,-0.09375,-0.0625,-0.0625
batch_164,0.0,-0.03125,-0.15625
batch_165,-0.0625,-0.03125,-0.09375
batch_166,-0.125,-0.15625,-0.125
batch_167,-0.15625,-0.25,-0.125
batch_168,0.0,-0.125,0.0
batch_169,-0.125,0.0625,-0.1875
batch_170,-0.15625,-0.15625,-0.09375
batch_171,-0.09375,-0.125,-0.15625
batch_172,-0.25,-0.15625,-0.1875
batch_173,-0.1875,-0.15625,-0.15625
batch_174,-0.21875,-0.09375,-0.15625
batch_175,-0.09375,-0.0625,0.0
batch_176,-0.0625,-0.1875,-0.28125
batch_177,-0.125,-0.1875,-0.09375
batch_178,-0.15625,-0.1875,-0.09375
batch_179,-0.125,-0.21875,-0.15625
batch_180,-0.21875,-0.25,-0.09375
batch_181,-0.15625,-0.0625,-0.1875
batch_182,-0.03125,-0.1875,-0.125
batch_183,-0.25,-0.1875,-0.125
batch_184,-0.15625,-0.1875,-0.09375
batch_185,-0.15625,-0.125,-0.09375
batch_186,-0.1875,-0.21875,-0.125
batch_187,-0.09375,-0.25,-0.0625
batch_188,-0.125,-0.09375,-0.125
batch_189,-0.1875,-0.03125,0.0
batch_190,-0.375,-0.125,-0.125
batch_191,-0.28125,-0.25,-0.25
batch_192,-0.3125,-0.34375,0.0
batch_193,-0.09375,-0.1875,-0.15625
batch_194,-0.0625,-0.1875,-0.125
batch_195,-0.3125,-0.125,-0.1875
batch_196,-0.0625,-0.09375,-0.25
batch_197,-0.09375,-0.1875,-0.0625
batch_198,-0.0625,-0.09375,-0.375
batch_199,-0.15625,-0.0625,-0.125
batch_200,-0.0625,-0.15625,-0.1875
batch_201,-0.21875,-0.125,-0.0625
batch_202,-0.1875,-0.1875,-0.25
batch_203,-0.09375,-0.1875,-0.21875
batch_204,-0.21875,-0.125,-0.125
batch_205,-0.09375,-0.125,-0.0625
batch_206,-0.125,-0.125,-0.125
batch_207,-0.125,-0.1875,-0.0625
batch_208,0.03125,-0.03125,-0.125
batch_209,-0.03125,-0.09375,-0.0625
batch_210,-0.09375,-0.125,-0.15625
batch_211,-0.125,-0.0625,-0.1875
batch_212,0.0,-0.125,-0.03125
batch_213,-0.125,-0.125,-0.1875
batch_214,-0.25,-0.1875,-0.15625
batch_215,-0.09375,-0.125,-0.25
batch_216,-0.125,-0.03125,-0.25
batch_217,-0.0625,-0.15625,-0.09375
batch_218,-0.0625,-0.15625,-0.25
batch_219,-0.1875,-0.28125,-0.28125
batch_220,-0.0625,-0.1875,-0.3125
batch_221,-0.0625,-0.15625,-0.15625
batch_222,-0.125,-0.34375,-0.125
batch_223,-0.0625,-0.1875,-0.28125
batch_224,-0.25,-0.25,-0.15625
batch_225,-0.21875,-0.15625,-0.1875
batch_226,-0.15625,-0.15625,0.0
batch_227,-0.1875,-0.09375,-0.15625
batch_228,-0.21875,-0.15625,-0.0625
batch_229,-0.15625,-0.28125,-0.25
batch_230,-0.125,-0.15625,-0.125
batch_231,-0.21875,-0.1875,-0.09375
batch_232,-0.125,-0.09375,-0.09375
batch_233,-0.0625,-0.0625,-0.0625
batch_234,-0.125,-0.15625,-0.09375
batch_235,-0.1875,0.0,-0.09375
batch_236,-0.125,-0.15625,-0.1875
batch_237,-0.3125,-0.25,-0.1875
batch_238,-0.1875,-0.1875,-0.25
batch_239,-0.21875,-0.1875,-0.3125
batch_240,-0.09375,-0.125,-0.15625
batch_241,-0.25,-0.09375,-0.09375
batch_242,-0.1875,-0.0625,-0.125
batch_243,-0.125,-0.15625,-0.1875
batch_244,-0.09375,-0.25,-0.03125
batch_245,-0.21875,-0.0625,-0.15625
batch_246,-0.09375,-0.15625,-0.125
batch_247,-0.15625,-0.1875,-0.375
batch_248,-0.0625,-0.0625,-0.09375
batch_249,-0.09375,-0.21875,-0.15625
batch_250,-0.15625,-0.0625,-0.0625
batch_251,-0.25,-0.125,-0.25
batch_252,-0.03125,-0.15625,0.03125
batch_253,-0.0625,-0.09375,-0.1875
batch_254,-0.34375,-0.125,-0.1875
batch_255,0.125,-0.21875,-0.0625
batch_256,-0.1875,-0.15625,-0.21875
batch_257,-0.09375,-0.125,-0.09375
batch_258,-0.21875,-0.125,-0.25
batch_259,-0.15625,-0.09375,-0.1875
batch_260,-0.125,-0.125,-0.1875
batch_261,-0.0625,-0.125,-0.15625
batch_262,-0.1875,-0.0625,-0.09375
batch_263,-0.15625,-0.0625,-0.0625
batch_264,-0.09375,-0.21875,-0.28125
batch_265,-0.0625,-0.03125,-0.1875
batch_266,-0.21875,-0.0625,-0.125
batch_267,-0.21875,-0.125,-0.1875
batch_268,-0.125,-0.15625,-0.1875
batch_269,-0.15625,-0.09375,-0.125
batch_270,-0.15625,-0.125,-0.125
batch_271,-0.1875,-0.0625,-0.09375
batch_272,-0.15625,-0.09375,-0.0625
batch_273,-0.1875,-0.09375,-0.125
batch_274,-0.1875,-0.15625,-0.15625
batch_275,-0.03125,-0.09375,-0.09375
batch_276,-0.125,-0.125,-0.21875
batch_277,-0.125,-0.21875,-0.15625
batch_278,-0.15625,-0.21875,-0.125
batch_279,-0.09375,-0.03125,-0.0625
batch_280,-0.125,-0.03125,-0.1875
batch_281,-0.09375,-0.25,-0.125
batch_282,-0.09375,-0.1875,-0.15625
batch_283,-0.1875,-0.15625,-0.15625
batch_284,-0.125,0.09375,-0.15625
batch_285,-0.03125,-0.125,0.0
batch_286,-0.09375,-0.09375,-0.15625
batch_287,-0.125,-0.15625,-0.09375
batch_288,-0.15625,-0.125,-0.0625
batch_289,-0.03125,-0.125,-0.1875
batch_290,-0.09375,-0.0625,-0.125
batch_291,-0.15625,-0.125,-0.21875
batch_292,-0.03125,-0.125,-0.0625
batch_293,-0.125,-0.15625,-0.09375
batch_294,-0.0625,-0.125,-0.125
batch_295,-0.0625,-0.09375,-0.1875
batch_296,-0.03125,-0.125,-0.0625
batch_297,-0.15625,-0.1875,-0.21875
batch_298,-0.125,-0.09375,-0.25
batch_299,-0.125,-0.21875,-0.15625
batch_300,-0.25,-0.0625,-0.09375
batch_301,0.03125,-0.0625,-0.09375
batch_302,-0.0625,-0.0625,-0.15625
batch_303,-0.03125,-0.1875,-0.1875
batch_304,-0.0625,-0.25,-0.21875
batch_305,-0.28125,-0.28125,-0.25
batch_306,-0.4375,-0.28125,-0.3125
batch_307,-0.21875,-0.15625,-0.25
batch_308,-0.0625,-0.21875,-0.125
batch_309,-0.25,-0.28125,-0.15625
batch_310,-0.375,-0.125,-0.1875
batch_311,-0.34375,-0.34375,-0.3125
batch_312,-0.28125,-0.375,-0.1875
batch_313,-0.3125,-0.25,-0.125
batch_314,-0.03125,-0.125,-0.1875
batch_315,-0.1875,-0.25,-0.25
batch_316,-0.25,-0.1875,-0.125
batch_317,-0.0625,-0.15625,-0.125
batch_318,-0.15625,-0.0625,-0.1875
batch_319,-0.1875,-0.1875,-0.15625
batch_320,-0.125,-0.1875,-0.03125
batch_321,-0.15625,-0.1875,-0.25
batch_322,-0.21875,-0.15625,-0.09375
batch_323,-0.0625,-0.0625,-0.09375
batch_324,-0.1875,-0.09375,-0.25
batch_325,-0.125,-0.1875,-0.375
batch_326,0.0,-0.03125,-0.0625
batch_327,0.03125,-0.0625,-0.0625
batch_328,-0.125,-0.15625,0.0
batch_329,-0.1875,-0.1875,-0.1875
batch_330,0.03125,-0.125,-0.09375
batch_331,0.0625,-0.1875,-0.21875
batch_332,-0.125,-0.125,-0.1875
batch_333,0.0,-0.03125,-0.125
batch_334,-0.03125,-0.0625,-0.125
batch_335,-0.1875,0.0,-0.1875
batch_336,-0.1875,-0.3125,-0.09375
batch_337,-0.125,-0.21875,-0.09375
batch_338,-0.125,0.0,0.03125
batch_339,-0.21875,-0.21875,-0.28125
batch_340,-0.125,-0.25,-0.125
batch_341,-0.0625,-0.0625,-0.0625
batch_342,-0.0625,-0.03125,-0.03125
batch_343,0.0625,0.0,-0.0625
batch_344,-0.15625,0.0,-0.0625
batch_345,-0.03125,-0.15625,-0.09375
batch_346,-0.09375,-0.03125,-0.125
batch_347,-0.0625,0.0,-0.0625
batch_348,-0.0625,-0.09375,-0.03125
batch_349,-0.125,-0.09375,-0.0625
batch_350,0.0,-0.03125,-0.09375
batch_351,-0.125,-0.125,-0.09375
batch_352,-0.0625,-0.03125,-0.09375
batch_353,0.0625,-0.03125,0.0
batch_354,-0.09375,0.15625,0.0
batch_355,-0.0625,-0.0625,-0.03125
batch_356,-0.0625,-0.125,-0.0625
batch_357,-0.03125,-0.125,0.0
batch_358,-0.0625,-0.0625,0.0
batch_359,-0.0625,-0.125,-0.03125
batch_360,-0.0625,-0.0625,-0.09375
batch_361,-0.0625,-0.15625,-0.125
batch_362,-0.0625,-0.09375,-0.09375
batch_363,0.0,-0.09375,-0.03125
batch_364,-0.0625,0.0,0.0
batch_365,-0.03125,-0.09375,-0.03125
batch_366,-0.0625,-0.15625,-0.125
batch_367,-0.125,0.03125,-0.125
batch_368,-0.09375,-0.0625,-0.125
batch_369,-0.125,-0.0625,-0.125
batch_370,-0.09375,-0.21875,-0.03125
batch_371,-0.375,-0.0625,-0.25
batch_372,-0.28125,-0.15625,-0.1875
batch_373,-0.0625,-0.1875,-0.28125
batch_374,-0.21875,-0.1875,-0.125
batch_375,-0.09375,-0.15625,-0.15625
batch_376,-0.125,-0.09375,-0.0625
batch_377,-0.09375,-0.09375,-0.125
batch_378,-0.125,-0.125,-0.1875
batch_379,0.0625,-0.0625,-0.125
batch_380,-0.125,-0.125,-0.0625
batch_381,-0.0625,-0.125,-0.125
batch_382,-0.0625,-0.09375,-0.125
batch_383,-0.0625,-0.0625,-0.125
