,iteration_1,iteration_2,iteration_3
batch_1,-0.32421875,-0.2265625,-0.04296875
batch_2,-0.24609375,-0.03515625,-0.07421875
batch_3,-0.18359375,-0.2109375,-0.3203125
batch_4,-0.09765625,-0.28515625,-0.2109375
batch_5,0.015625,-0.05078125,-0.11328125
batch_6,-0.1640625,-0.125,-0.2734375
batch_7,-0.04296875,-0.12890625,-0.19140625
batch_8,-0.1796875,-0.08203125,-0.1796875
batch_9,-0.12890625,-0.1015625,0.03125
batch_10,-0.0859375,-0.2578125,-0.20703125
batch_11,-0.08203125,0.0078125,-0.078125
batch_12,-0.16015625,-0.0546875,-0.12890625
batch_13,-0.12109375,-0.05078125,-0.00390625
batch_14,-0.0703125,-0.01171875,-0.109375
batch_15,-0.1171875,-0.015625,-0.19921875
batch_16,-0.15234375,-0.125,-0.06640625
batch_17,-0.0625,-0.10546875,-0.1484375
batch_18,-0.125,-0.015625,-0.0703125
batch_19,-0.14453125,-0.0703125,-0.15625
batch_20,-0.0390625,-0.1015625,-0.1484375
batch_21,-0.1171875,-0.0859375,-0.04296875
batch_22,-0.25390625,-0.296875,-0.203125
batch_23,-0.109375,-0.0703125,-0.125
batch_24,0.0234375,-0.03125,0.0
batch_25,-0.1171875,-0.13671875,-0.25
batch_26,-0.12890625,-0.10546875,-0.09765625
batch_27,-0.109375,-0.25390625,-0.1875
batch_28,0.04296875,-0.1015625,-0.203125
batch_29,-0.0234375,-0.1640625,-0.06640625
batch_30,-0.15625,-0.06640625,-0.078125
batch_31,-0.1015625,-0.1171875,-0.1640625
batch_32,-0.0859375,-0.17578125,-0.078125
batch_33,-0.140625,-0.109375,-0.08203125
batch_34,-0.14453125,-0.08203125,-0.19140625
batch_35,-0.12890625,-0.0859375,-0.22265625
batch_36,-0.05859375,0.0,-0.09375
batch_37,0.0,0.01953125,-0.01953125
batch_38,-0.0625,-0.078125,0.05078125
batch_39,-0.109375,-0.15625,-0.04296875
batch_40,-0.0625,-0.15625,-0.0390625
batch_41,-0.17578125,-0.234375,-0.265625
batch_42,-0.08984375,0.00390625,-0.0546875
batch_43,0.078125,-0.15234375,-0.01953125
batch_44,0.0390625,-0.046875,-0.19140625
batch_45,-0.09765625,-0.01953125,0.02734375
batch_46,-0.171875,-0.0625,-0.19140625
batch_47,-0.0859375,0.0234375,-0.0546875
batch_48,-0.1640625,-0.30859375,-0.1953125
batch_49,-0.1015625,-0.078125,-0.0703125
batch_50,-0.0859375,0.04296875,-0.140625
batch_51,-0.03515625,-0.16796875,-0.03125
batch_52,-0.13671875,-0.00390625,-0.15625
batch_53,-0.09765625,-0.07421875,-0.00390625
batch_54,-0.078125,0.0,0.015625
batch_55,-0.12890625,-0.09375,-0.26171875
batch_56,-0.1875,-0.1171875,-0.12890625
batch_57,-0.03125,-0.03125,-0.0859375
batch_58,-0.24609375,-0.1484375,-0.078125
batch_59,-0.08203125,-0.0546875,-0.1796875
batch_60,-0.11328125,0.015625,-0.171875
batch_61,-0.1796875,-0.109375,-0.0234375
batch_62,-0.03125,-0.1015625,-0.1015625
batch_63,-0.0234375,-0.21875,-0.04296875
batch_64,-0.02734375,-0.05859375,-0.078125
batch_65,0.0,0.0234375,-0.015625
batch_66,-0.140625,-0.00390625,-0.00390625
batch_67,-0.3515625,0.05078125,-0.08203125
batch_68,0.05078125,-0.234375,-0.140625
batch_69,-0.1328125,0.0546875,0.02734375
batch_70,-0.08203125,0.05078125,-0.08984375
batch_71,0.046875,-0.0390625,-0.16015625
batch_72,-0.0625,-0.03515625,0.0234375
batch_73,-0.0703125,-0.09375,-0.15234375
batch_74,-0.03515625,-0.1328125,-0.109375
batch_75,-0.1015625,-0.1171875,-0.0546875
batch_76,-0.0390625,-0.04296875,0.015625
batch_77,-0.05859375,-0.0859375,-0.078125
batch_78,-0.296875,-0.078125,-0.12890625
batch_79,-0.19921875,0.01953125,-0.04296875
batch_80,-0.25,-0.0859375,-0.140625
batch_81,-0.078125,-0.08203125,-0.1015625
batch_82,-0.11328125,-0.14453125,0.06640625
batch_83,-0.125,-0.08203125,-0.19921875
batch_84,-0.0859375,0.03125,-0.12890625
batch_85,-0.14453125,-0.0625,-0.10546875
batch_86,-0.125,-0.27734375,-0.16796875
batch_87,-0.17578125,-0.35546875,-0.1484375
batch_88,-0.171875,-0.140625,-0.08984375
batch_89,-0.21484375,-0.0859375,-0.06640625
batch_90,-0.1171875,-0.1015625,-0.203125
batch_91,-0.13671875,-0.1015625,-0.12890625
batch_92,-0.171875,-0.15625,-0.05859375
batch_93,-0.03515625,-0.08984375,-0.05859375
batch_94,-0.25390625,-0.0390625,0.0546875
batch_95,-0.0703125,-0.171875,-0.23828125
batch_96,-0.234375,-0.07421875,-0.2578125
batch_97,-0.14453125,-0.24609375,-0.16015625
batch_98,-0.05078125,-0.1640625,-0.15625
batch_99,-0.16796875,-0.21484375,-0.390625
batch_100,-0.015625,-0.109375,-0.2109375
batch_101,-0.0234375,-0.1484375,-0.03515625
batch_102,-0.2421875,-0.125,-0.14453125
batch_103,-0.28125,-0.1796875,-0.17578125
batch_104,-0.11328125,-0.078125,-0.00390625
batch_105,-0.12109375,-0.02734375,-0.296875
batch_106,-0.21875,-0.09765625,-0.15234375
batch_107,-0.19921875,-0.0859375,-0.15625
batch_108,-0.09765625,-0.0625,-0.0625
batch_109,-0.1484375,-0.015625,-0.28125
batch_110,-0.15625,-0.25,-0.171875
batch_111,0.046875,0.0,-0.0625
batch_112,-0.22265625,-0.0546875,-0.23828125
batch_113,-0.11328125,-0.14453125,-0.25
