,iteration_1,iteration_2,iteration_3
batch_1,-0.1796875,-0.240234375,-0.193359375
batch_2,-0.05859375,-0.109375,-0.13671875
batch_3,-0.123046875,-0.0546875,-0.04296875
batch_4,-0.1328125,-0.15234375,-0.10546875
batch_5,-0.234375,-0.23828125,-0.28125
batch_6,-0.197265625,-0.0390625,-0.41015625
batch_7,-0.1328125,-0.07421875,-0.08203125
batch_8,-0.0546875,-0.220703125,-0.18359375
batch_9,-0.078125,-0.05078125,-0.140625
batch_10,-0.2109375,-0.25390625,-0.34765625
batch_11,-0.208984375,-0.056640625,0.00390625
batch_12,-0.134765625,-0.18359375,-0.21875
batch_13,-0.09765625,-0.10546875,-0.08984375
batch_14,-0.048828125,0.06640625,-0.0546875
batch_15,-0.193359375,-0.24609375,-0.09765625
batch_16,-0.15625,0.0,-0.046875
batch_17,-0.20703125,-0.1484375,-0.271484375
batch_18,-0.1328125,-0.033203125,-0.279296875
batch_19,-0.15234375,-0.15234375,-0.19140625
batch_20,-0.1171875,-0.01171875,-0.162109375
batch_21,-0.15625,-0.123046875,-0.13671875
batch_22,-0.294921875,-0.244140625,-0.15234375
batch_23,0.0546875,0.0625,-0.09375
batch_24,-0.18359375,-0.041015625,-0.06640625
batch_25,0.0703125,-0.01953125,-0.0390625
batch_26,-0.17578125,-0.1953125,-0.119140625
batch_27,-0.001953125,-0.255859375,-0.162109375
batch_28,-0.078125,-0.2109375,-0.197265625
batch_29,-0.13671875,-0.162109375,-0.220703125
batch_30,-0.216796875,-0.03125,-0.03515625
batch_31,-0.099609375,-0.154296875,-0.0703125
batch_32,-0.08203125,-0.130859375,-0.205078125
batch_33,-0.177734375,-0.080078125,-0.205078125
batch_34,-0.19140625,-0.19921875,-0.18359375
batch_35,-0.138671875,-0.07421875,-0.017578125
batch_36,-0.1796875,-0.0234375,-0.025390625
batch_37,0.013671875,-0.12890625,-0.2265625
batch_38,-0.06640625,-0.1015625,-0.1484375
batch_39,-0.111328125,-0.07421875,-0.2421875
batch_40,-0.08203125,-0.138671875,-0.056640625
batch_41,-0.150390625,-0.181640625,-0.1328125
batch_42,-0.203125,-0.056640625,-0.123046875
batch_43,-0.0546875,-0.06640625,-0.060546875
batch_44,-0.14453125,-0.1484375,-0.193359375
batch_45,-0.09765625,-0.22265625,-0.06640625
batch_46,-0.1796875,-0.18359375,-0.154296875
batch_47,-0.123046875,-0.021484375,0.029296875
batch_48,-0.21875,-0.08984375,-0.25
batch_49,-0.216796875,-0.16015625,-0.2734375
batch_50,-0.18359375,-0.11328125,-0.166015625
batch_51,-0.125,-0.130859375,-0.16796875
batch_52,-0.029296875,-0.03515625,-0.205078125
batch_53,-0.0234375,0.001953125,0.025390625
batch_54,-0.087890625,-0.0546875,-0.078125
batch_55,-0.19921875,-0.185546875,-0.173828125
batch_56,-0.060546875,-0.087890625,-0.0234375
batch_57,-0.078125,-0.0390625,0.01171875
batch_58,-0.0859375,-0.138671875,-0.1484375
batch_59,-0.111328125,-0.140625,0.0390625
batch_60,-0.177734375,-0.267578125,-0.1171875
batch_61,-0.08984375,-0.166015625,-0.1484375
batch_62,-0.1484375,-0.08984375,-0.16015625
batch_63,0.048828125,-0.064453125,-0.146484375
batch_64,-0.078125,-0.1328125,-0.109375
batch_65,-0.03125,-0.072265625,-0.095703125
batch_66,-0.1875,-0.107421875,-0.064453125
batch_67,0.0859375,-0.1875,-0.125
batch_68,-0.05859375,-0.10546875,-0.103515625
batch_69,-0.138671875,-0.3125,-0.177734375
batch_70,-0.111328125,-0.009765625,-0.04296875
batch_71,-0.18359375,-0.076171875,-0.08203125
batch_72,-0.0546875,-0.1875,-0.00390625
batch_73,-0.1875,0.125,-0.203125
batch_74,-0.076171875,-0.05859375,-0.17578125
batch_75,-0.208984375,-0.017578125,-0.146484375
batch_76,-0.251953125,-0.0625,-0.26953125
batch_77,-0.12109375,-0.20703125,-0.216796875
batch_78,-0.03515625,-0.25,-0.142578125
batch_79,-0.076171875,-0.109375,-0.28125
batch_80,-0.109375,-0.39453125,-0.1015625
batch_81,-0.07421875,-0.11328125,-0.119140625
batch_82,-0.123046875,-0.0859375,-0.14453125
batch_83,-0.326171875,-0.197265625,-0.365234375
batch_84,-0.236328125,-0.173828125,-0.1484375
batch_85,-0.17578125,-0.1640625,-0.080078125
batch_86,-0.13671875,-0.23046875,-0.169921875
batch_87,-0.140625,-0.23046875,-0.09375
batch_88,0.056640625,-0.107421875,-0.154296875
batch_89,-0.130859375,-0.11328125,-0.216796875
batch_90,0.072265625,-0.06640625,-0.04296875
batch_91,-0.130859375,-0.14453125,-0.16015625
batch_92,-0.09375,-0.115234375,-0.1171875
batch_93,-0.1328125,-0.078125,-0.111328125
batch_94,0.009765625,-0.1171875,-0.158203125
batch_95,-0.33984375,-0.251953125,-0.0234375
batch_96,-0.05859375,-0.162109375,-0.3046875
batch_97,-0.0703125,-0.046875,-0.228515625
batch_98,-0.09765625,-0.05078125,0.001953125
batch_99,-0.107421875,-0.23046875,-0.09375
batch_100,-0.125,-0.087890625,-0.1484375
batch_101,-0.1953125,-0.048828125,-0.0859375
batch_102,-0.25390625,-0.31640625,-0.302734375
batch_103,-0.15625,-0.2109375,-0.15234375
batch_104,-0.115234375,-0.15234375,-0.046875
batch_105,-0.2109375,-0.15625,-0.1875
batch_106,-0.05859375,-0.193359375,-0.294921875
batch_107,-0.10546875,-0.10546875,-0.23046875
batch_108,-0.265625,-0.064453125,-0.09765625
batch_109,-0.134765625,-0.2421875,-0.18359375
batch_110,-0.1640625,-0.103515625,-0.27734375
batch_111,-0.109375,-0.107421875,-0.12109375
batch_112,-0.150390625,-0.23828125,-0.029296875
batch_113,-0.08984375,-0.125,-0.083984375
batch_114,-0.205078125,-0.056640625,-0.068359375
batch_115,-0.337890625,-0.287109375,-0.2578125
batch_116,-0.05859375,-0.10546875,-0.1171875
batch_117,-0.265625,-0.09375,-0.03125
batch_118,-0.107421875,-0.048828125,-0.1171875
batch_119,-0.1171875,-0.095703125,-0.10546875
batch_120,-0.173828125,0.017578125,-0.091796875
batch_121,-0.21875,-0.05078125,-0.09765625
batch_122,-0.234375,-0.16015625,-0.25390625
batch_123,-0.072265625,-0.142578125,-0.03515625
batch_124,-0.091796875,-0.0234375,-0.076171875
batch_125,-0.146484375,-0.134765625,-0.0859375
