,iteration_1,iteration_2,iteration_3
batch_1,-0.0625,0.0,0.0
batch_2,-0.0625,0.0,0.0625
batch_3,0.0,-0.0625,-0.125
batch_4,0.0,-0.125,-0.1875
batch_5,-0.125,-0.1875,-0.125
batch_6,-0.1875,0.0,-0.125
batch_7,-0.1875,0.0,-0.0625
batch_8,-0.1875,0.0,0.0
batch_9,0.0625,-0.0625,-0.125
batch_10,0.0,-0.125,-0.125
batch_11,0.0,0.0,-0.125
batch_12,-0.125,-0.0625,-0.125
batch_13,-0.1875,0.0,0.0
batch_14,-0.25,-0.0625,-0.1875
batch_15,-0.25,-0.0625,-0.125
batch_16,0.0,-0.125,-0.0625
batch_17,-0.125,0.0,0.0
batch_18,-0.1875,-0.1875,-0.125
batch_19,0.0,-0.0625,0.0625
batch_20,-0.0625,0.0,0.0625
batch_21,0.0,0.125,0.0
batch_22,-0.1875,-0.1875,-0.125
batch_23,0.0,-0.0625,-0.0625
batch_24,0.0,0.0625,0.0625
batch_25,-0.1875,-0.125,0.0
batch_26,0.0,-0.0625,0.0
batch_27,0.0625,-0.0625,-0.125
batch_28,-0.0625,-0.125,0.0
batch_29,0.0,-0.0625,0.0
batch_30,-0.0625,-0.0625,0.0
batch_31,0.0,-0.0625,-0.0625
batch_32,0.0625,0.0,0.0
batch_33,-0.125,-0.125,-0.125
batch_34,-0.125,-0.0625,-0.0625
batch_35,0.0,-0.125,-0.125
batch_36,0.125,-0.0625,0.0
batch_37,0.0,-0.0625,0.0
batch_38,0.1875,-0.1875,0.0
batch_39,-0.125,-0.125,0.0625
batch_40,-0.0625,-0.0625,-0.0625
batch_41,-0.0625,-0.25,-0.1875
batch_42,0.0,-0.125,0.0
batch_43,0.0625,-0.125,0.0
batch_44,-0.0625,-0.0625,-0.0625
batch_45,0.0625,0.0,0.0
batch_46,-0.1875,0.0625,-0.125
batch_47,0.0625,0.0625,0.0
batch_48,-0.0625,-0.125,0.0
batch_49,-0.125,-0.125,-0.125
batch_50,0.0,0.0,0.0625
batch_51,-0.0625,-0.0625,0.0
batch_52,-0.0625,0.0,-0.1875
batch_53,-0.0625,-0.0625,-0.0625
batch_54,-0.0625,-0.0625,0.0625
batch_55,0.0,-0.125,-0.0625
batch_56,-0.0625,-0.125,0.0
batch_57,-0.125,0.0,-0.0625
batch_58,-0.125,-0.125,-0.0625
batch_59,-0.0625,-0.0625,0.0
batch_60,0.0,-0.125,0.0
batch_61,0.0,0.0,-0.0625
batch_62,-0.0625,0.0625,-0.0625
batch_63,0.125,0.0,0.0
batch_64,0.0,-0.125,0.0625
batch_65,0.0,0.0625,0.0
batch_66,0.0625,-0.0625,0.0
batch_67,0.0,-0.0625,-0.0625
batch_68,0.0,0.0,-0.0625
batch_69,0.0,-0.0625,-0.125
batch_70,-0.0625,-0.125,-0.0625
batch_71,0.0,-0.125,-0.0625
batch_72,-0.0625,-0.125,-0.125
batch_73,-0.125,0.0,0.0
batch_74,-0.0625,-0.0625,-0.0625
batch_75,-0.1875,0.0,-0.125
batch_76,0.0,-0.1875,0.0
batch_77,-0.0625,-0.1875,0.0
batch_78,-0.1875,-0.0625,-0.0625
batch_79,0.0625,-0.125,-0.1875
batch_80,-0.125,-0.0625,0.0625
batch_81,0.0,0.0,0.0
batch_82,-0.125,0.0625,-0.125
batch_83,0.0,0.0,-0.3125
batch_84,0.125,-0.0625,0.0625
batch_85,0.125,-0.125,0.125
batch_86,-0.0625,-0.125,-0.125
batch_87,-0.125,-0.0625,-0.125
batch_88,0.0,-0.0625,0.0
batch_89,-0.25,0.0,-0.125
batch_90,0.0,0.0,-0.0625
batch_91,0.0,-0.1875,-0.0625
batch_92,-0.0625,-0.125,-0.0625
batch_93,-0.1875,-0.0625,-0.0625
batch_94,0.0,-0.0625,-0.0625
batch_95,-0.0625,-0.0625,-0.125
batch_96,-0.0625,-0.0625,0.125
batch_97,-0.1875,0.0625,0.0
batch_98,0.0625,0.0,-0.0625
batch_99,-0.1875,-0.1875,-0.0625
batch_100,-0.1875,-0.125,0.0
batch_101,-0.1875,-0.0625,0.0
batch_102,-0.0625,-0.1875,-0.0625
batch_103,-0.125,0.0,-0.125
batch_104,0.0,-0.0625,-0.125
batch_105,-0.125,-0.0625,-0.125
batch_106,-0.0625,-0.125,-0.125
batch_107,-0.1875,-0.125,-0.1875
batch_108,-0.125,-0.125,-0.125
batch_109,-0.125,-0.125,0.0
batch_110,0.0,0.0,-0.125
batch_111,-0.0625,-0.125,-0.125
batch_112,-0.0625,0.0,-0.0625
batch_113,-0.3125,-0.125,-0.1875
batch_114,0.0,-0.125,-0.125
batch_115,-0.0625,-0.125,-0.1875
batch_116,0.125,0.0,0.0
batch_117,-0.0625,-0.0625,-0.1875
batch_118,-0.0625,-0.1875,0.0
batch_119,0.0,-0.0625,0.0
batch_120,-0.0625,-0.0625,-0.1875
batch_121,-0.0625,0.125,0.0
batch_122,-0.0625,-0.1875,0.0
batch_123,-0.0625,0.0,0.0
batch_124,0.0,-0.0625,-0.125
batch_125,0.0,0.125,0.0
batch_126,0.0,-0.125,-0.1875
batch_127,-0.125,-0.0625,0.0
batch_128,-0.0625,-0.125,-0.0625
batch_129,-0.0625,-0.0625,-0.125
batch_130,0.0,0.0,0.0625
batch_131,0.0,-0.0625,0.0
batch_132,-0.0625,-0.1875,-0.0625
batch_133,0.0,0.0,0.0
