,iteration_1,iteration_2,iteration_3
batch_238,-0.03125,-0.21875,-0.03125
batch_239,-0.1875,-0.125,0.09375
batch_240,-0.09375,-0.1875,-0.125
batch_241,-0.21875,-0.21875,-0.15625
batch_242,-0.15625,-0.125,-0.03125
batch_243,-0.15625,-0.25,-0.21875
batch_244,-0.15625,-0.09375,-0.03125
batch_245,-0.1875,-0.1875,-0.1875
batch_246,-0.1875,-0.21875,-0.1875
batch_247,-0.21875,0.0,-0.1875
batch_248,-0.15625,-0.15625,-0.1875
batch_249,-0.09375,-0.125,-0.0625
batch_250,-0.09375,-0.28125,-0.25
batch_251,-0.125,-0.28125,-0.125
batch_252,-0.0625,-0.1875,-0.15625
batch_253,-0.125,-0.0625,-0.125
batch_254,-0.0625,-0.15625,-0.09375
batch_255,0.0625,-0.09375,-0.21875
batch_256,-0.125,-0.28125,-0.0625
batch_257,-0.28125,-0.1875,-0.25
batch_258,-0.1875,-0.0625,-0.09375
batch_259,-0.25,-0.25,-0.125
batch_260,-0.1875,-0.15625,-0.1875
batch_261,-0.1875,-0.125,-0.125
batch_262,-0.25,-0.0625,-0.1875
batch_263,-0.09375,-0.15625,-0.28125
batch_264,-0.1875,-0.125,-0.25
batch_265,0.03125,-0.375,-0.1875
batch_266,-0.25,-0.1875,-0.1875
batch_267,-0.0625,-0.21875,-0.25
batch_268,-0.21875,-0.125,-0.09375
batch_269,-0.15625,-0.09375,0.0
batch_270,0.0,-0.125,-0.125
batch_271,-0.125,-0.09375,-0.125
batch_272,0.0,-0.21875,-0.09375
batch_273,-0.1875,-0.125,-0.125
batch_274,-0.28125,-0.21875,-0.09375
batch_275,-0.09375,-0.09375,-0.15625
batch_276,-0.21875,-0.1875,-0.15625
batch_277,-0.1875,-0.1875,-0.25
batch_278,-0.0625,-0.1875,-0.15625
batch_279,-0.25,-0.0625,-0.15625
batch_280,-0.15625,-0.15625,-0.15625
batch_281,-0.09375,-0.15625,-0.15625
batch_282,-0.0625,-0.125,0.0625
batch_283,-0.125,-0.125,-0.15625
batch_284,-0.0625,-0.03125,-0.15625
batch_285,-0.1875,-0.15625,-0.15625
batch_286,-0.0625,-0.125,-0.09375
batch_287,-0.0625,-0.03125,-0.1875
batch_288,-0.1875,-0.1875,-0.1875
batch_289,-0.15625,-0.0625,-0.125
batch_290,-0.0625,-0.125,-0.125
batch_291,-0.125,-0.03125,-0.28125
batch_292,-0.125,-0.125,-0.0625
batch_293,-0.09375,-0.09375,-0.09375
batch_294,-0.21875,0.0,-0.03125
batch_295,-0.0625,-0.15625,-0.15625
batch_296,0.0,-0.125,-0.125
batch_297,-0.09375,-0.21875,-0.15625
batch_298,-0.03125,0.0,-0.1875
batch_299,-0.03125,-0.09375,-0.125
batch_300,-0.1875,-0.125,-0.09375
batch_301,-0.0625,-0.1875,-0.0625
batch_302,-0.21875,-0.125,-0.34375
batch_303,-0.15625,0.0,-0.25
batch_304,-0.21875,-0.15625,-0.125
batch_305,-0.25,-0.28125,-0.15625
batch_306,-0.25,-0.1875,-0.3125
batch_307,-0.3125,-0.21875,-0.15625
batch_308,-0.3125,-0.3125,-0.28125
batch_309,-0.25,-0.21875,-0.1875
batch_310,-0.1875,-0.09375,-0.25
batch_311,-0.3125,-0.1875,-0.28125
batch_312,-0.09375,-0.1875,-0.1875
batch_313,-0.3125,-0.4375,-0.28125
batch_314,-0.125,-0.21875,-0.25
batch_315,-0.1875,-0.15625,-0.25
batch_316,-0.1875,-0.21875,-0.15625
batch_317,-0.03125,-0.125,0.0
batch_318,-0.21875,-0.0625,-0.125
batch_319,-0.03125,-0.21875,-0.125
batch_320,-0.09375,-0.03125,-0.09375
batch_321,0.0,-0.21875,-0.0625
batch_322,-0.0625,-0.125,-0.125
batch_323,-0.03125,0.0,0.0
batch_324,-0.125,-0.1875,-0.15625
batch_325,-0.0625,-0.15625,-0.03125
batch_326,-0.15625,-0.0625,0.0
batch_327,-0.09375,-0.0625,0.03125
batch_328,0.03125,-0.125,0.125
batch_329,-0.09375,-0.25,-0.25
batch_330,-0.09375,-0.25,-0.125
batch_331,-0.09375,-0.03125,-0.03125
batch_332,-0.09375,0.0,-0.125
batch_333,-0.15625,-0.09375,-0.09375
batch_334,-0.125,-0.09375,-0.09375
batch_335,-0.15625,-0.15625,-0.1875
batch_336,0.03125,-0.09375,-0.09375
batch_337,-0.1875,-0.125,-0.15625
batch_338,-0.125,-0.09375,-0.0625
batch_339,-0.09375,-0.25,-0.1875
batch_340,-0.1875,-0.1875,-0.09375
batch_341,-0.09375,-0.09375,0.0
batch_342,-0.03125,-0.0625,-0.03125
batch_343,0.0,-0.03125,-0.03125
batch_344,-0.125,-0.0625,-0.15625
batch_345,-0.0625,-0.0625,-0.0625
batch_346,-0.15625,0.09375,-0.25
batch_347,0.0,0.0,-0.0625
batch_348,0.0,0.0,-0.03125
batch_349,-0.09375,-0.125,0.09375
batch_350,-0.03125,0.03125,-0.0625
batch_351,-0.0625,-0.125,-0.0625
batch_352,-0.03125,0.0,0.03125
batch_353,0.03125,-0.0625,0.0
batch_354,0.03125,-0.125,-0.03125
batch_355,-0.0625,0.0,-0.03125
batch_356,0.0625,-0.03125,0.0
batch_357,0.0,-0.03125,-0.03125
batch_358,-0.0625,-0.0625,-0.09375
batch_359,-0.09375,-0.03125,0.0625
batch_360,-0.03125,0.0625,-0.0625
batch_361,-0.09375,0.0,-0.0625
batch_362,-0.03125,-0.125,-0.0625
batch_363,0.0,-0.0625,-0.03125
batch_364,-0.03125,-0.125,-0.0625
batch_365,0.0,-0.0625,0.0
batch_366,0.03125,-0.0625,-0.09375
batch_367,-0.0625,-0.0625,-0.125
batch_368,-0.03125,-0.03125,-0.03125
batch_369,0.0,-0.15625,-0.03125
batch_370,-0.125,0.0,-0.0625
batch_371,-0.1875,-0.0625,-0.09375
batch_372,-0.03125,-0.125,-0.25
batch_373,-0.1875,-0.0625,-0.125
batch_374,-0.125,-0.125,-0.15625
batch_375,-0.25,-0.125,-0.25
batch_376,-0.15625,-0.1875,-0.0625
batch_377,-0.03125,0.0,-0.09375
batch_378,-0.125,-0.09375,-0.0625
batch_379,-0.15625,0.09375,0.0
batch_380,-0.25,-0.0625,-0.1875
batch_381,-0.09375,-0.1875,-0.0625
batch_382,-0.1875,-0.15625,-0.125
batch_383,-0.03125,-0.0625,-0.125
batch_384,0.0625,-0.0625,-0.0625
batch_385,-0.15625,-0.09375,-0.1875
batch_386,-0.15625,-0.1875,-0.15625
batch_387,-0.15625,-0.1875,-0.21875
batch_388,-0.09375,-0.09375,-0.1875
batch_389,-0.25,-0.25,-0.0625
batch_390,-0.03125,-0.0625,-0.0625
batch_391,-0.0625,-0.0625,-0.09375
batch_392,0.0,-0.0625,-0.03125
batch_393,-0.09375,-0.09375,-0.03125
batch_394,-0.15625,-0.15625,-0.125
batch_395,-0.03125,0.0,-0.0625
batch_396,-0.03125,0.0625,-0.125
batch_397,-0.09375,-0.09375,-0.09375
batch_398,0.0,-0.125,-0.09375
batch_399,-0.03125,0.0,-0.03125
batch_400,-0.125,-0.0625,-0.0625
batch_401,0.03125,0.0625,0.0625
batch_402,-0.0625,-0.09375,-0.03125
batch_403,-0.03125,0.03125,-0.09375
batch_404,-0.03125,-0.03125,-0.125
batch_405,-0.09375,-0.09375,-0.125
batch_406,-0.125,-0.0625,-0.0625
batch_407,-0.125,-0.0625,-0.0625
batch_408,-0.125,-0.0625,-0.125
batch_409,-0.21875,-0.15625,-0.1875
batch_410,-0.1875,-0.03125,-0.0625
batch_411,-0.15625,-0.21875,-0.0625
batch_412,-0.21875,-0.15625,-0.15625
batch_413,-0.125,-0.125,-0.0625
batch_414,-0.1875,-0.0625,-0.15625
batch_415,0.03125,-0.0625,-0.28125
batch_416,-0.09375,-0.03125,-0.0625
batch_417,-0.0625,-0.09375,-0.03125
batch_418,-0.1875,-0.15625,-0.03125
batch_419,-0.125,-0.125,-0.125
batch_420,-0.21875,-0.0625,-0.125
batch_421,-0.125,-0.09375,-0.125
batch_422,-0.0625,0.0,-0.125
batch_423,0.0,0.03125,0.0
batch_424,-0.09375,-0.125,-0.1875
batch_425,0.0,0.0,-0.0625
batch_426,-0.09375,-0.0625,-0.03125
batch_427,0.03125,0.03125,-0.03125
batch_428,-0.03125,-0.0625,0.0
batch_429,-0.09375,-0.0625,-0.0625
batch_430,0.0,-0.03125,-0.125
batch_431,-0.09375,0.03125,0.03125
batch_432,-0.09375,-0.0625,-0.09375
batch_433,-0.0625,0.03125,-0.09375
batch_434,-0.03125,0.0,-0.0625
batch_435,-0.09375,0.0,0.03125
batch_436,-0.0625,0.03125,0.0625
batch_437,-0.125,-0.21875,-0.0625
batch_438,0.0,-0.09375,-0.0625
batch_439,0.0,-0.0625,-0.03125
batch_440,-0.09375,-0.09375,-0.09375
batch_441,-0.0625,0.0625,0.0625
batch_442,0.03125,-0.0625,0.0
batch_443,0.125,0.0,0.0
batch_444,-0.03125,0.0,0.0
batch_445,-0.125,-0.09375,-0.03125
batch_446,-0.15625,-0.0625,-0.09375
batch_447,-0.09375,-0.125,-0.03125
batch_448,0.0,-0.125,-0.125
batch_449,0.0625,-0.03125,-0.0625
batch_450,-0.125,-0.03125,-0.03125
batch_451,-0.03125,-0.0625,-0.0625
batch_452,-0.125,-0.0625,-0.03125
batch_453,-0.0625,-0.0625,0.0625
batch_454,-0.09375,0.0,-0.0625
batch_455,-0.03125,0.0,-0.03125
batch_456,-0.0625,-0.0625,-0.0625
batch_457,-0.0625,-0.03125,-0.125
batch_458,-0.03125,-0.0625,0.0
batch_459,0.0,-0.125,0.0
batch_460,-0.0625,-0.125,-0.0625
batch_461,-0.25,-0.125,-0.15625
batch_462,-0.03125,-0.3125,-0.0625
batch_463,-0.0625,0.09375,-0.125
batch_464,-0.09375,0.0625,0.0
batch_465,-0.09375,-0.125,-0.125
batch_466,-0.03125,-0.125,-0.15625
batch_467,-0.03125,-0.1875,-0.15625
batch_468,-0.03125,-0.0625,-0.0625
batch_469,-0.09375,-0.15625,-0.3125
batch_470,0.0,-0.1875,0.0
batch_471,-0.0625,-0.09375,-0.0625
batch_472,-0.1875,-0.03125,0.03125
batch_473,0.0625,-0.03125,-0.03125
batch_474,-0.0625,-0.03125,-0.125
batch_475,-0.0625,0.0,-0.0625
batch_476,-0.09375,0.0,-0.09375
batch_477,-0.125,-0.125,-0.0625
batch_478,-0.21875,-0.15625,-0.0625
batch_479,-0.0625,0.0,0.0
batch_480,-0.09375,0.0,0.0
batch_481,-0.09375,-0.0625,-0.0625
batch_482,-0.0625,-0.03125,0.03125
batch_483,0.03125,-0.09375,0.0625
batch_484,0.03125,-0.03125,0.0
batch_485,-0.03125,-0.0625,0.0
batch_486,-0.03125,-0.03125,0.03125
batch_487,0.125,-0.09375,-0.03125
batch_488,0.03125,0.0,-0.09375
batch_489,0.0,-0.03125,0.03125
batch_490,0.03125,0.03125,-0.03125
batch_491,0.09375,0.0625,-0.0625
batch_492,0.0,-0.09375,0.0625
batch_493,-0.03125,0.0,-0.0625
batch_494,0.0,0.0,-0.03125
batch_495,0.03125,-0.03125,0.0625
batch_496,0.0,-0.03125,0.0
batch_497,0.0,-0.03125,-0.09375
batch_498,0.0,0.0,-0.03125
batch_499,-0.03125,-0.1875,-0.0625
batch_500,-0.03125,0.09375,-0.0625
batch_501,0.0,-0.0625,-0.0625
batch_502,0.0,-0.125,-0.03125
batch_503,-0.03125,-0.03125,0.03125
batch_504,0.03125,-0.03125,-0.125
batch_505,-0.03125,-0.1875,-0.0625
batch_506,-0.03125,-0.0625,-0.09375
batch_507,-0.0625,-0.03125,-0.0625
batch_508,-0.03125,-0.125,-0.09375
batch_509,0.0625,-0.09375,-0.09375
batch_510,0.03125,-0.09375,-0.03125
batch_511,-0.0625,-0.03125,-0.09375
batch_512,0.0,0.03125,-0.03125
batch_513,-0.03125,0.03125,-0.0625
batch_514,0.0,0.03125,-0.0625
batch_515,-0.03125,0.0,0.0
batch_516,-0.09375,-0.03125,-0.0625
batch_517,-0.1875,-0.09375,-0.09375
batch_518,0.0,-0.125,0.0
batch_519,-0.03125,-0.03125,-0.03125
batch_520,-0.0625,-0.03125,0.0
batch_521,-0.0625,-0.03125,-0.0625
batch_522,-0.15625,-0.1875,-0.0625
batch_523,-0.09375,-0.0625,-0.0625
batch_524,-0.0625,-0.125,-0.0625
batch_525,-0.09375,0.0,-0.125
batch_526,0.0,-0.15625,-0.0625
batch_527,0.0625,-0.15625,-0.03125
batch_528,-0.125,-0.03125,-0.03125
batch_529,-0.09375,-0.125,-0.0625
batch_530,-0.03125,-0.125,-0.09375
batch_531,-0.0625,-0.1875,-0.03125
batch_532,-0.125,-0.03125,0.0
batch_533,-0.0625,-0.09375,-0.125
batch_534,-0.21875,-0.0625,-0.09375
batch_535,-0.0625,-0.09375,-0.1875
batch_536,-0.25,-0.21875,-0.15625
batch_537,-0.09375,-0.03125,0.03125
batch_538,-0.09375,-0.09375,-0.0625
batch_539,-0.1875,-0.1875,-0.125
batch_540,-0.1875,0.03125,-0.09375
batch_541,-0.125,-0.0625,-0.125
batch_542,0.0,-0.125,-0.09375
batch_543,-0.0625,-0.03125,0.0
batch_544,-0.125,-0.125,-0.0625
batch_545,0.03125,0.0,-0.03125
batch_546,0.03125,0.0625,0.0
batch_547,0.03125,0.03125,0.03125
batch_548,-0.15625,-0.125,-0.21875
batch_549,-0.15625,0.0,-0.09375
batch_550,-0.125,-0.0625,-0.125
batch_551,0.0,-0.0625,-0.0625
batch_552,-0.125,-0.15625,-0.09375
batch_553,0.0625,-0.15625,-0.125
batch_554,-0.03125,-0.0625,-0.15625
batch_555,-0.0625,0.0,-0.09375
batch_556,0.0,-0.125,0.0
batch_557,0.0,0.0,0.0
batch_558,0.0,0.03125,0.0
batch_559,-0.09375,0.0625,0.0
batch_560,-0.15625,-0.03125,-0.09375
batch_561,-0.125,-0.15625,0.03125
batch_562,-0.0625,-0.03125,0.0
batch_563,0.0,-0.0625,0.0
batch_564,-0.03125,-0.125,-0.09375
batch_565,-0.09375,0.0,-0.0625
batch_566,-0.03125,0.03125,-0.09375
batch_567,0.0,-0.09375,-0.03125
batch_568,-0.0625,-0.0625,-0.0625
batch_569,0.09375,-0.0625,-0.03125
batch_570,-0.03125,-0.15625,-0.09375
batch_571,-0.09375,-0.1875,-0.125
batch_572,-0.125,-0.0625,-0.03125
batch_573,-0.09375,-0.03125,-0.03125
batch_574,0.03125,-0.125,-0.0625
batch_575,-0.125,0.0,0.03125
batch_576,-0.0625,0.0,0.0
batch_577,-0.03125,-0.0625,0.0
batch_578,-0.03125,0.03125,-0.03125
batch_579,-0.125,-0.03125,-0.09375
batch_580,0.0625,-0.09375,-0.0625
batch_581,-0.125,-0.0625,-0.125
batch_582,0.0625,-0.03125,0.0
batch_583,-0.09375,-0.15625,-0.09375
batch_584,-0.0625,-0.0625,-0.0625
batch_585,-0.125,-0.0625,-0.125
batch_586,-0.0625,-0.0625,-0.09375
batch_587,-0.09375,-0.0625,-0.09375
batch_588,0.0,-0.03125,0.0
batch_589,0.03125,-0.0625,0.0
batch_590,0.0,0.0,-0.125
batch_591,-0.0625,-0.0625,0.03125
batch_592,0.0,-0.0625,-0.0625
batch_593,-0.03125,0.03125,-0.03125
batch_594,-0.03125,-0.09375,0.0
batch_595,0.0,-0.0625,-0.0625
batch_596,-0.03125,-0.0625,-0.0625
batch_597,-0.03125,-0.03125,-0.03125
batch_598,0.0,-0.0625,0.03125
batch_599,-0.0625,-0.09375,0.0
batch_600,-0.03125,-0.03125,-0.03125
batch_601,0.0,-0.0625,-0.03125
batch_602,-0.09375,-0.0625,-0.15625
batch_603,0.0,-0.0625,-0.15625
batch_604,-0.0625,-0.0625,0.0
batch_605,-0.0625,-0.0625,-0.0625
batch_606,-0.125,-0.03125,-0.0625
batch_607,-0.0625,0.0,0.03125
batch_608,0.03125,-0.03125,-0.1875
batch_609,-0.0625,0.0,-0.03125
batch_610,-0.21875,-0.21875,-0.28125
batch_611,-0.1875,-0.15625,-0.125
batch_612,-0.125,-0.3125,-0.25
batch_613,-0.1875,-0.15625,-0.1875
batch_614,-0.15625,-0.125,-0.125
batch_615,-0.09375,-0.125,-0.1875
batch_616,-0.15625,-0.0625,-0.15625
batch_617,-0.15625,0.0,-0.1875
batch_618,-0.125,-0.125,-0.0625
batch_619,-0.1875,-0.125,-0.125
batch_620,0.09375,-0.25,-0.125
batch_621,-0.0625,-0.1875,-0.03125
batch_622,0.03125,-0.0625,-0.125
batch_623,-0.28125,-0.15625,-0.28125
batch_624,-0.28125,-0.21875,-0.15625
batch_625,-0.0625,-0.0625,-0.09375
batch_626,-0.0625,-0.1875,-0.1875
batch_627,-0.25,-0.0625,-0.1875
batch_628,-0.15625,-0.15625,-0.09375
batch_629,0.0,-0.125,-0.28125
batch_630,-0.09375,-0.0625,-0.09375
batch_631,-0.1875,-0.03125,-0.09375
batch_632,0.03125,-0.09375,-0.1875
batch_633,-0.125,-0.125,-0.125
batch_634,-0.21875,-0.21875,-0.1875
batch_635,-0.125,-0.15625,-0.1875
batch_636,-0.15625,-0.125,-0.09375
batch_637,-0.21875,-0.0625,-0.15625
batch_638,-0.125,-0.0625,-0.15625
batch_639,-0.15625,-0.09375,-0.03125
batch_640,-0.0625,0.0,-0.1875
batch_641,-0.15625,-0.15625,-0.15625
batch_642,-0.0625,-0.03125,-0.0625
batch_643,0.0,-0.03125,-0.09375
batch_644,-0.1875,-0.09375,0.0
batch_645,-0.15625,-0.125,-0.1875
batch_646,-0.1875,-0.125,-0.1875
batch_647,-0.15625,-0.09375,-0.21875
