,iteration_1,iteration_2,iteration_3
batch_1,-0.068359375,-0.291015625,-0.234375
batch_2,-0.083984375,-0.24609375,-0.00390625
batch_3,-0.333984375,-0.130859375,-0.236328125
batch_4,-0.22265625,-0.17578125,-0.259765625
batch_5,-0.1171875,-0.03515625,-0.3046875
batch_6,-0.2421875,-0.1953125,-0.177734375
batch_7,-0.14453125,-0.076171875,-0.1015625
batch_8,-0.15234375,-0.134765625,-0.072265625
batch_9,0.01953125,-0.15625,-0.0234375
batch_10,-0.341796875,-0.1796875,-0.423828125
batch_11,-0.0546875,-0.09765625,-0.0703125
batch_12,-0.087890625,-0.146484375,-0.10546875
batch_13,-0.005859375,-0.19140625,-0.0546875
batch_14,-0.095703125,-0.02734375,-0.216796875
batch_15,-0.154296875,-0.3046875,-0.041015625
batch_16,-0.12890625,-0.10546875,-0.064453125
batch_17,-0.1875,-0.162109375,-0.09375
batch_18,-0.2734375,-0.4296875,-0.185546875
batch_19,-0.359375,-0.068359375,-0.181640625
batch_20,-0.126953125,-0.2109375,-0.14453125
batch_21,-0.099609375,-0.10546875,-0.115234375
batch_22,-0.125,-0.2734375,-0.0703125
batch_23,-0.087890625,-0.181640625,-0.125
batch_24,-0.140625,-0.095703125,-0.12890625
batch_25,-0.158203125,-0.146484375,-0.01171875
batch_26,-0.09375,-0.03515625,-0.125
batch_27,-0.115234375,-0.029296875,-0.10546875
batch_28,-0.171875,-0.17578125,-0.126953125
batch_29,-0.166015625,-0.099609375,-0.138671875
batch_30,-0.15625,-0.12890625,-0.06640625
batch_31,-0.154296875,-0.154296875,-0.083984375
batch_32,-0.16015625,-0.123046875,-0.0546875
batch_33,-0.07421875,-0.072265625,-0.19921875
batch_34,-0.09765625,-0.24609375,-0.18359375
batch_35,-0.2265625,-0.123046875,-0.17578125
batch_36,0.01953125,-0.12890625,0.033203125
batch_37,-0.205078125,-0.126953125,-0.150390625
batch_38,-0.1875,-0.123046875,-0.07421875
batch_39,-0.12109375,-0.0703125,-0.052734375
batch_40,-0.103515625,-0.103515625,-0.0546875
batch_41,-0.271484375,-0.251953125,-0.099609375
batch_42,0.017578125,-0.109375,0.009765625
batch_43,0.0,-0.037109375,-0.1796875
batch_44,-0.0859375,-0.119140625,-0.16796875
batch_45,-0.146484375,-0.02734375,-0.095703125
batch_46,-0.046875,-0.12890625,-0.07421875
batch_47,0.013671875,-0.107421875,-0.09375
batch_48,-0.220703125,-0.208984375,-0.095703125
batch_49,-0.244140625,-0.08203125,-0.11328125
batch_50,-0.134765625,-0.146484375,-0.158203125
batch_51,-0.1015625,-0.15234375,-0.029296875
batch_52,-0.1171875,-0.08203125,-0.1640625
batch_53,0.10546875,-0.203125,0.07421875
batch_54,-0.09375,-0.056640625,-0.177734375
batch_55,-0.2578125,-0.212890625,-0.234375
batch_56,-0.03125,0.03125,-0.134765625
batch_57,-0.158203125,-0.1875,-0.060546875
batch_58,-0.013671875,-0.1484375,-0.119140625
batch_59,-0.1171875,-0.064453125,-0.107421875
batch_60,-0.0390625,-0.205078125,0.0234375
batch_61,-0.125,-0.044921875,-0.05859375
batch_62,0.0078125,-0.16015625,-0.154296875
batch_63,-0.0703125,-0.224609375,0.01171875
batch_64,-0.21484375,-0.1640625,-0.056640625
batch_65,-0.046875,0.0,-0.078125
batch_66,-0.119140625,-0.189453125,-0.07421875
batch_67,-0.1484375,-0.20703125,-0.099609375
batch_68,-0.166015625,-0.2109375,-0.1328125
batch_69,-0.009765625,-0.16796875,-0.04296875
batch_70,-0.10546875,-0.095703125,0.037109375
batch_71,-0.181640625,-0.03515625,-0.146484375
batch_72,-0.0234375,-0.193359375,-0.037109375
batch_73,-0.21875,-0.154296875,-0.1640625
batch_74,-0.099609375,-0.09375,-0.078125
batch_75,-0.064453125,-0.072265625,-0.1328125
batch_76,-0.08203125,-0.197265625,-0.1953125
batch_77,-0.01953125,-0.126953125,-0.0703125
batch_78,-0.08203125,0.046875,-0.17578125
batch_79,-0.197265625,-0.19140625,-0.142578125
batch_80,-0.19140625,-0.232421875,-0.125
batch_81,-0.181640625,-0.04296875,-0.107421875
batch_82,-0.166015625,-0.23046875,-0.078125
batch_83,-0.25,-0.21875,-0.033203125
batch_84,-0.09375,-0.15234375,-0.1484375
batch_85,-0.111328125,-0.193359375,-0.076171875
batch_86,-0.02734375,-0.029296875,-0.08203125
batch_87,-0.423828125,-0.126953125,-0.302734375
batch_88,-0.171875,-0.166015625,-0.25390625
batch_89,-0.169921875,-0.052734375,-0.244140625
batch_90,-0.03515625,-0.099609375,-0.162109375
batch_91,-0.083984375,-0.140625,0.09765625
batch_92,-0.01953125,-0.06640625,0.064453125
batch_93,-0.216796875,0.0,-0.16796875
batch_94,-0.15625,-0.23046875,-0.2578125
batch_95,-0.310546875,-0.15234375,-0.1171875
batch_96,-0.142578125,-0.14453125,-0.109375
batch_97,-0.1171875,-0.236328125,-0.15234375
batch_98,-0.0625,-0.021484375,-0.06640625
batch_99,-0.103515625,-0.447265625,-0.224609375
batch_100,0.064453125,-0.09375,-0.162109375
batch_101,-0.1953125,-0.041015625,-0.009765625
batch_102,-0.197265625,-0.33203125,-0.365234375
batch_103,-0.08984375,-0.251953125,-0.193359375
batch_104,-0.14453125,-0.232421875,-0.23046875
batch_105,-0.19921875,-0.25390625,-0.220703125
batch_106,-0.15234375,-0.142578125,-0.1875
batch_107,0.0390625,-0.025390625,-0.16796875
batch_108,-0.201171875,-0.0859375,-0.1484375
batch_109,-0.263671875,-0.1171875,-0.306640625
batch_110,-0.181640625,-0.22265625,-0.158203125
batch_111,-0.138671875,-0.18359375,-0.0546875
batch_112,-0.087890625,-0.11328125,-0.166015625
batch_113,-0.294921875,-0.3203125,-0.24609375
batch_114,-0.158203125,-0.18359375,-0.0703125
batch_115,-0.076171875,-0.21875,-0.24609375
batch_116,-0.08984375,-0.1640625,-0.1171875
batch_117,-0.18359375,-0.23046875,-0.125
batch_118,-0.146484375,-0.060546875,0.0390625
batch_119,-0.03125,-0.15234375,-0.1796875
batch_120,-0.04296875,-0.140625,-0.13671875
batch_121,-0.234375,-0.1484375,-0.03125
batch_122,-0.20703125,-0.01953125,-0.126953125
batch_123,-0.068359375,0.015625,-0.1875
batch_124,-0.0078125,0.05078125,0.126953125
batch_125,-0.099609375,-0.140625,0.044921875
batch_126,-0.169921875,-0.064453125,-0.1015625
batch_127,-0.02734375,-0.140625,-0.0859375
batch_128,-0.044921875,-0.072265625,-0.044921875
batch_129,-0.166015625,-0.125,-0.1796875
batch_130,-0.12890625,0.0,-0.1953125
batch_131,0.0,-0.056640625,-0.087890625
batch_132,-0.064453125,-0.123046875,-0.02734375
batch_133,-0.056640625,-0.083984375,-0.12109375
batch_134,-0.130859375,-0.12109375,-0.162109375
batch_135,0.009765625,-0.09765625,-0.03515625
batch_136,-0.021484375,-0.154296875,-0.048828125
batch_137,-0.1015625,-0.119140625,-0.17578125
batch_138,0.025390625,-0.267578125,-0.03125
batch_139,-0.07421875,-0.09765625,-0.091796875
batch_140,-0.109375,-0.232421875,-0.107421875
batch_141,-0.05078125,-0.197265625,-0.001953125
batch_142,-0.22265625,-0.259765625,-0.2421875
batch_143,-0.138671875,-0.193359375,-0.02734375
batch_144,-0.076171875,-0.279296875,0.041015625
batch_145,-0.2109375,-0.052734375,-0.19921875
batch_146,-0.2109375,-0.1171875,-0.1171875
batch_147,-0.015625,-0.125,0.03125
batch_148,-0.029296875,-0.0859375,-0.1640625
batch_149,-0.056640625,-0.052734375,-0.068359375
batch_150,-0.10546875,-0.154296875,-0.08984375
batch_151,-0.17578125,-0.037109375,0.06640625
batch_152,-0.12890625,-0.029296875,-0.08984375
batch_153,-0.0234375,-0.05859375,-0.2109375
batch_154,-0.466796875,-0.4609375,-0.271484375
batch_155,-0.251953125,-0.294921875,-0.0234375
batch_156,-0.05078125,-0.287109375,-0.185546875
batch_157,-0.26171875,-0.203125,0.09375
batch_158,-0.28515625,-0.306640625,-0.1875
batch_159,-0.03515625,-0.10546875,-0.16796875
batch_160,-0.310546875,-0.140625,-0.38671875
batch_161,-0.02734375,-0.095703125,-0.00390625
batch_162,-0.197265625,-0.03515625,-0.234375
batch_163,-0.20703125,-0.2265625,-0.1796875
batch_164,-0.3828125,-0.15234375,-0.271484375
batch_165,-0.251953125,-0.0546875,-0.298828125
batch_166,-0.20703125,-0.27734375,-0.2578125
batch_167,0.0625,-0.1640625,-0.3125
batch_168,-0.142578125,-0.173828125,-0.26171875
batch_169,-0.208984375,-0.451171875,-0.419921875
batch_170,-0.126953125,-0.25390625,-0.138671875
batch_171,-0.09765625,-0.1953125,-0.21484375
batch_172,-0.259765625,-0.232421875,-0.220703125
batch_173,-0.369140625,-0.181640625,-0.3125
batch_174,-0.154296875,-0.36328125,-0.4296875
batch_175,-0.1328125,-0.16796875,-0.12890625
batch_176,-0.53515625,-0.26953125,-0.314453125
batch_177,-0.34765625,-0.2890625,-0.443359375
batch_178,-0.232421875,-0.134765625,-0.138671875
batch_179,-0.203125,-0.3359375,0.060546875
batch_180,-0.330078125,-0.1875,-0.1015625
batch_181,-0.15625,-0.08984375,-0.248046875
batch_182,-0.2265625,-0.208984375,-0.37109375
batch_183,-0.216796875,-0.2421875,-0.337890625
batch_184,-0.140625,-0.24609375,-0.296875
batch_185,-0.22265625,-0.076171875,-0.162109375
batch_186,-0.10546875,-0.046875,-0.33203125
batch_187,-0.15234375,-0.2109375,-0.30078125
batch_188,-0.228515625,-0.1796875,-0.142578125
batch_189,-0.40625,-0.302734375,-0.296875
batch_190,-0.296875,-0.3671875,-0.44921875
batch_191,-0.427734375,-0.408203125,-0.35546875
batch_192,-0.255859375,-0.255859375,-0.099609375
batch_193,-0.1953125,-0.21875,-0.21484375
batch_194,-0.30078125,-0.267578125,-0.318359375
batch_195,-0.322265625,-0.322265625,-0.2890625
batch_196,-0.255859375,-0.291015625,-0.30078125
batch_197,-0.185546875,-0.458984375,-0.287109375
batch_198,-0.341796875,-0.37890625,-0.3984375
batch_199,-0.44921875,-0.33984375,-0.31640625
batch_200,-0.287109375,-0.248046875,-0.228515625
batch_201,-0.447265625,-0.25,-0.123046875
batch_202,-0.2421875,-0.349609375,-0.333984375
batch_203,-0.4609375,-0.30859375,-0.3125
batch_204,-0.2734375,-0.265625,-0.294921875
batch_205,-0.3203125,-0.302734375,-0.259765625
batch_206,-0.41796875,-0.439453125,-0.388671875
batch_207,-0.3125,-0.2109375,-0.115234375
batch_208,-0.28515625,-0.1796875,-0.287109375
batch_209,-0.208984375,-0.1796875,-0.2421875
batch_210,-0.39453125,-0.337890625,-0.240234375
batch_211,-0.3046875,-0.38671875,-0.421875
