,iteration_1,iteration_2,iteration_3
batch_1,-0.344970703125,-0.524658203125,-0.37353515625
batch_2,-0.1640625,-0.05810546875,-0.218505859375
batch_3,-0.138916015625,-0.131103515625,-0.121337890625
batch_4,-0.1064453125,-0.0859375,0.0068359375
batch_5,0.061279296875,-0.1533203125,-0.31494140625
batch_6,-0.318115234375,-0.46875,-0.39111328125
batch_7,-0.081298828125,-0.07470703125,-0.15185546875
batch_8,0.0458984375,-0.171630859375,-0.011962890625
batch_9,-0.09423828125,-0.138427734375,-0.0791015625
batch_10,-0.4248046875,-0.29296875,-0.508056640625
batch_11,0.021484375,-0.128662109375,-0.163818359375
batch_12,-0.05908203125,-0.13330078125,-0.12744140625
batch_13,0.009765625,-0.289794921875,-0.00732421875
batch_14,-0.144287109375,-0.070556640625,-0.223388671875
batch_15,0.047119140625,-0.185546875,-0.2333984375
batch_16,-0.08935546875,-0.04345703125,-0.221435546875
batch_17,-0.115478515625,-0.091064453125,-0.107666015625
batch_18,-0.39697265625,-0.314697265625,-0.29296875
batch_19,-0.069091796875,-0.002197265625,0.06103515625
batch_20,-0.1181640625,-0.04736328125,-0.18505859375
batch_21,-0.1240234375,-0.1044921875,-0.13671875
batch_22,-0.0078125,-0.37158203125,-0.3193359375
batch_23,-0.1572265625,-0.16796875,0.0068359375
batch_24,0.021728515625,0.067138671875,-0.06787109375
batch_25,0.032470703125,-0.210205078125,-0.372314453125
batch_26,-0.15283203125,-0.077880859375,-0.145751953125
batch_27,-0.26171875,-0.048583984375,-0.177978515625
batch_28,-0.24462890625,-0.324951171875,-0.25634765625
batch_29,-0.294921875,-0.104736328125,-0.132568359375
batch_30,-0.167724609375,-0.095703125,-0.08935546875
batch_31,-0.14501953125,-0.145263671875,-0.18896484375
batch_32,-0.23681640625,-0.0302734375,-0.10986328125
batch_33,-0.144775390625,-0.197021484375,-0.08544921875
batch_34,0.0029296875,-0.215087890625,-0.083740234375
batch_35,-0.09326171875,0.048828125,-0.168701171875
batch_36,-0.06201171875,0.054443359375,-0.059814453125
batch_37,-0.068115234375,-0.151611328125,-0.017822265625
batch_38,-0.01513671875,-0.06591796875,-0.1552734375
batch_39,-0.08056640625,-0.20263671875,-0.161865234375
batch_40,-0.210205078125,-0.30908203125,-0.07568359375
batch_41,-0.323486328125,-0.243896484375,-0.1640625
batch_42,-0.047119140625,-0.172119140625,-0.029296875
batch_43,-0.126708984375,-0.235107421875,-0.244384765625
batch_44,-0.28466796875,-0.2353515625,-0.162841796875
batch_45,-0.095703125,-0.024169921875,0.02685546875
batch_46,-0.205810546875,-0.2275390625,-0.490234375
batch_47,-0.121826171875,-0.141357421875,-0.043701171875
batch_48,-0.317626953125,-0.14697265625,-0.31201171875
batch_49,-0.125244140625,-0.13623046875,-0.01025390625
batch_50,-0.197265625,-0.16455078125,-0.259521484375
batch_51,-0.1767578125,-0.3037109375,-0.165771484375
batch_52,0.052978515625,-0.046875,-0.008056640625
batch_53,-0.11572265625,0.085693359375,-0.1591796875
batch_54,-0.088623046875,-0.167724609375,-0.067138671875
batch_55,-0.306884765625,-0.2470703125,-0.2333984375
batch_56,-0.103515625,-0.137451171875,-0.18359375
batch_57,-0.128662109375,-0.149658203125,-0.119873046875
batch_58,-0.100341796875,-0.097412109375,-0.126708984375
batch_59,-0.08154296875,-0.0341796875,0.0048828125
batch_60,-0.25927734375,-0.2626953125,-0.329833984375
batch_61,-0.08740234375,-0.067626953125,-0.00341796875
batch_62,-0.192138671875,-0.270263671875,-0.115234375
batch_63,-0.184814453125,-0.2353515625,-0.00341796875
batch_64,-0.048095703125,-0.054931640625,-0.05908203125
batch_65,-0.0234375,0.11962890625,0.000732421875
batch_66,0.144775390625,0.026611328125,-0.12060546875
batch_67,-0.193115234375,-0.136474609375,-0.255859375
batch_68,-0.23095703125,-0.048095703125,-0.052734375
batch_69,-0.1611328125,-0.179931640625,-0.0546875
batch_70,0.007568359375,-0.02880859375,0.05126953125
batch_71,0.065673828125,-0.167724609375,-0.044921875
batch_72,-0.17578125,-0.160400390625,-0.07275390625
batch_73,-0.303955078125,-0.201416015625,-0.231689453125
batch_74,-0.02685546875,0.012939453125,-0.189697265625
batch_75,-0.189453125,-0.1455078125,-0.045166015625
batch_76,-0.24609375,-0.17138671875,-0.177734375
batch_77,-0.01025390625,0.01953125,-0.165283203125
batch_78,-0.2001953125,-0.035400390625,-0.125732421875
batch_79,-0.2431640625,-0.1416015625,-0.1591796875
batch_80,-0.21435546875,-0.173828125,-0.080078125
batch_81,-0.308349609375,-0.062744140625,-0.079345703125
batch_82,-0.13037109375,-0.17529296875,-0.138427734375
batch_83,-0.41845703125,-0.405517578125,-0.153564453125
batch_84,-0.16357421875,-0.19970703125,-0.1669921875
batch_85,-0.177734375,-0.087158203125,-0.16064453125
batch_86,-0.12158203125,-0.41259765625,-0.1025390625
batch_87,-0.26171875,-0.35009765625,-0.2109375
batch_88,-0.197998046875,-0.123046875,-0.05322265625
batch_89,-0.09228515625,-0.295654296875,-0.254150390625
batch_90,0.0087890625,-0.2412109375,-0.144287109375
batch_91,-0.1416015625,-0.056640625,-0.09375
batch_92,-0.179443359375,-0.03271484375,-0.099609375
batch_93,-0.048583984375,0.07470703125,-0.029052734375
batch_94,-0.272216796875,0.0341796875,-0.196044921875
batch_95,-0.236328125,-0.200439453125,-0.30419921875
batch_96,0.069091796875,-0.176025390625,-0.21728515625
batch_97,-0.18994140625,-0.111572265625,-0.238525390625
batch_98,0.0107421875,-0.109619140625,0.039794921875
