,iteration_1,iteration_2,iteration_3
batch_298,-0.2109375,-0.13671875,-0.15625
batch_299,-0.27734375,-0.08984375,-0.14453125
batch_300,-0.0859375,-0.1171875,-0.12890625
batch_301,-0.09375,-0.05078125,-0.21875
batch_302,-0.15625,-0.25390625,-0.21875
batch_303,-0.21875,-0.38671875,-0.1171875
batch_304,-0.19140625,-0.18359375,-0.171875
batch_305,-0.28515625,-0.3515625,-0.16796875
batch_306,-0.578125,-0.46875,-0.171875
batch_307,-0.11328125,-0.08203125,-0.046875
batch_308,-0.0625,-0.171875,-0.24609375
batch_309,-0.38671875,-0.23046875,-0.2734375
batch_310,-0.40625,-0.31640625,-0.296875
batch_311,-0.23046875,-0.19140625,-0.28125
batch_312,-0.23046875,-0.23046875,-0.1796875
batch_313,-0.09375,-0.26953125,-0.25390625
batch_314,-0.23046875,-0.28125,-0.21484375
batch_315,-0.2109375,-0.1953125,-0.26171875
batch_316,-0.1484375,-0.12890625,-0.3359375
batch_317,-0.328125,-0.27734375,-0.29296875
batch_318,-0.25390625,0.015625,-0.15234375
batch_319,-0.1953125,-0.2109375,-0.125
batch_320,-0.171875,-0.23046875,-0.11328125
batch_321,-0.1015625,-0.21875,-0.109375
batch_322,-0.21875,-0.203125,-0.36328125
batch_323,-0.171875,-0.20703125,-0.09765625
batch_324,-0.1328125,0.03515625,-0.171875
batch_325,-0.109375,-0.19921875,-0.05859375
batch_326,-0.0625,-0.09375,-0.12109375
batch_327,-0.0390625,-0.08984375,-0.0234375
batch_328,-0.25,-0.11328125,-0.140625
batch_329,-0.17578125,-0.1484375,-0.203125
batch_330,-0.21875,-0.1171875,-0.28125
batch_331,-0.3046875,-0.1171875,-0.09765625
batch_332,-0.33984375,-0.3984375,-0.17578125
batch_333,-0.234375,-0.01171875,-0.25
batch_334,-0.234375,-0.109375,-0.15625
batch_335,-0.11328125,-0.23046875,-0.265625
batch_336,-0.27734375,-0.1328125,-0.203125
batch_337,-0.23828125,-0.2421875,-0.171875
batch_338,-0.14453125,0.0234375,-0.171875
batch_339,-0.1875,-0.1796875,-0.09375
batch_340,-0.1953125,-0.1953125,-0.07421875
batch_341,-0.04296875,-0.0390625,-0.0390625
batch_342,-0.1484375,-0.08984375,-0.171875
batch_343,-0.00390625,-0.01953125,-0.06640625
batch_344,-0.1953125,-0.30859375,-0.33203125
batch_345,-0.09765625,-0.36328125,-0.1484375
batch_346,-0.16796875,-0.20703125,-0.1796875
batch_347,0.12109375,-0.109375,-0.1328125
batch_348,-0.1171875,-0.1015625,-0.2265625
batch_349,-0.1953125,-0.1484375,-0.21875
batch_350,-0.0703125,0.12109375,-0.19140625
batch_351,-0.26171875,-0.0625,-0.06640625
batch_352,-0.05859375,-0.109375,-0.02734375
batch_353,-0.046875,-0.09375,-0.0859375
batch_354,-0.046875,-0.12109375,0.0234375
batch_355,-0.1328125,-0.203125,-0.09765625
batch_356,-0.046875,-0.13671875,-0.1015625
batch_357,-0.0625,-0.07421875,0.0078125
batch_358,-0.21875,-0.12109375,-0.078125
batch_359,-0.10546875,-0.00390625,-0.0703125
batch_360,-0.109375,-0.1640625,-0.0234375
batch_361,-0.078125,-0.13671875,-0.05859375
batch_362,-0.08203125,-0.07421875,-0.13671875
batch_363,-0.1015625,-0.03515625,0.0
batch_364,-0.0390625,-0.05078125,-0.09375
batch_365,-0.15234375,-0.09765625,-0.171875
batch_366,-0.1328125,-0.08203125,-0.03515625
batch_367,-0.109375,-0.1484375,-0.265625
batch_368,-0.1171875,-0.046875,-0.0078125
batch_369,-0.1328125,-0.1640625,-0.2109375
batch_370,-0.18359375,-0.14453125,-0.1484375
batch_371,-0.2109375,-0.25390625,-0.21875
batch_372,-0.3984375,-0.203125,-0.3671875
batch_373,-0.328125,-0.25,-0.30078125
batch_374,-0.2421875,-0.1484375,-0.1484375
batch_375,-0.23046875,-0.23046875,-0.2578125
batch_376,-0.0625,-0.13671875,-0.22265625
batch_377,-0.08984375,-0.12109375,-0.1640625
batch_378,-0.16796875,-0.2421875,-0.0546875
batch_379,-0.16015625,-0.16015625,-0.1953125
batch_380,-0.1953125,0.0,-0.1640625
batch_381,-0.1640625,-0.2265625,-0.19921875
batch_382,-0.1484375,-0.109375,-0.1171875
batch_383,-0.08984375,-0.12890625,-0.21484375
batch_384,-0.1875,-0.23828125,-0.1640625
batch_385,-0.09765625,-0.140625,-0.1796875
batch_386,-0.171875,-0.140625,-0.12890625
batch_387,-0.125,-0.30859375,-0.05078125
batch_388,-0.16796875,-0.140625,-0.1484375
batch_389,-0.30078125,-0.28125,-0.2578125
batch_390,-0.2109375,-0.1875,-0.26171875
batch_391,-0.12109375,-0.05859375,-0.20703125
batch_392,-0.16796875,-0.26953125,-0.14453125
batch_393,-0.10546875,-0.1953125,-0.2109375
batch_394,-0.13671875,-0.0625,-0.11328125
batch_395,0.0234375,0.0234375,0.09765625
batch_396,-0.1328125,-0.03515625,-0.1953125
batch_397,-0.2890625,-0.1015625,-0.2421875
batch_398,-0.11328125,-0.109375,-0.078125
batch_399,-0.05859375,-0.125,0.0078125
batch_400,-0.12890625,-0.1875,-0.2265625
batch_401,-0.0546875,-0.125,-0.046875
batch_402,-0.1328125,-0.26171875,-0.06640625
batch_403,-0.140625,-0.16015625,-0.28125
batch_404,-0.01171875,0.03125,-0.015625
batch_405,-0.18359375,0.0625,-0.1640625
batch_406,-0.03515625,-0.1875,0.01171875
batch_407,-0.2421875,-0.1171875,-0.234375
batch_408,-0.203125,-0.1875,-0.35546875
batch_409,-0.203125,-0.2890625,-0.23828125
batch_410,-0.02734375,-0.19140625,-0.32421875
batch_411,-0.234375,-0.14453125,-0.1640625
batch_412,-0.15234375,-0.0390625,-0.078125
batch_413,-0.1796875,-0.16796875,-0.1484375
batch_414,-0.1640625,-0.30078125,-0.20703125
batch_415,-0.00390625,-0.09375,-0.1171875
batch_416,-0.0703125,-0.2890625,-0.2421875
batch_417,-0.140625,-0.1171875,-0.19921875
batch_418,-0.203125,-0.19921875,-0.2421875
batch_419,-0.3125,-0.14453125,-0.5
batch_420,-0.16796875,-0.0703125,-0.1484375
batch_421,-0.20703125,-0.140625,-0.125
batch_422,-0.0703125,-0.16015625,-0.06640625
batch_423,-0.0546875,-0.02734375,-0.05859375
batch_424,-0.15625,0.0078125,-0.08984375
batch_425,-0.109375,-0.1015625,-0.05859375
batch_426,-0.22265625,-0.03125,-0.14453125
batch_427,0.0,0.015625,-0.0625
batch_428,-0.0859375,0.01953125,-0.0390625
batch_429,-0.11328125,-0.01171875,0.01953125
batch_430,-0.05078125,0.01953125,-0.015625
batch_431,-0.0390625,-0.14453125,-0.0859375
batch_432,-0.0703125,-0.23046875,-0.1484375
batch_433,-0.1015625,-0.1171875,-0.07421875
batch_434,-0.02734375,-0.12890625,-0.0859375
batch_435,-0.0078125,-0.12109375,-0.03125
batch_436,0.0703125,-0.05859375,-0.140625
batch_437,0.0078125,-0.10546875,-0.171875
batch_438,-0.0859375,-0.17578125,-0.0625
batch_439,-0.09375,-0.046875,-0.0234375
batch_440,-0.01171875,-0.03515625,-0.0859375
batch_441,-0.0390625,-0.1640625,-0.08203125
batch_442,-0.0546875,-0.1640625,-0.1015625
batch_443,-0.00390625,-0.05078125,0.02734375
batch_444,-0.07421875,0.0,-0.0390625
batch_445,-0.08984375,-0.0234375,-0.15625
batch_446,-0.01953125,-0.0546875,-0.09765625
batch_447,-0.1484375,-0.01171875,-0.14453125
batch_448,-0.01953125,0.0,-0.17578125
batch_449,-0.0390625,-0.078125,-0.00390625
batch_450,0.02734375,-0.078125,-0.09375
batch_451,0.0234375,-0.01953125,0.01953125
batch_452,-0.04296875,-0.140625,-0.02734375
batch_453,-0.12109375,0.015625,-0.16796875
batch_454,-0.03515625,0.0078125,-0.04296875
batch_455,-0.05859375,-0.0390625,-0.1171875
batch_456,-0.1015625,-0.0390625,-0.07421875
batch_457,-0.00390625,0.0,-0.09375
batch_458,-0.015625,-0.109375,-0.109375
batch_459,-0.05078125,-0.08984375,-0.05859375
batch_460,-0.1015625,0.00390625,0.0234375
batch_461,-0.015625,-0.08203125,-0.140625
batch_462,-0.13671875,-0.07421875,-0.1796875
batch_463,-0.01171875,-0.06640625,-0.046875
batch_464,-0.1484375,-0.1953125,0.01953125
batch_465,-0.1171875,-0.08984375,-0.0859375
batch_466,-0.0859375,-0.19921875,-0.0859375
batch_467,-0.2421875,-0.01171875,-0.0546875
batch_468,-0.046875,-0.04296875,-0.09765625
batch_469,-0.046875,-0.1953125,-0.20703125
batch_470,-0.0625,-0.26953125,-0.0234375
batch_471,-0.04296875,-0.16015625,-0.21875
batch_472,-0.06640625,-0.04296875,-0.03125
batch_473,-0.08984375,-0.0625,-0.2109375
batch_474,-0.0625,-0.046875,-0.125
batch_475,0.00390625,0.01171875,-0.0234375
batch_476,-0.0390625,-0.1015625,-0.19140625
batch_477,0.015625,-0.01171875,-0.15234375
batch_478,-0.078125,0.0234375,-0.234375
batch_479,-0.09375,0.0390625,-0.12890625
batch_480,0.0078125,-0.140625,-0.0546875
batch_481,-0.12890625,0.0078125,-0.015625
batch_482,-0.0625,-0.0859375,-0.0625
batch_483,-0.2109375,-0.0625,0.0390625
batch_484,0.015625,-0.10546875,0.0078125
batch_485,-0.0390625,0.01171875,-0.08203125
batch_486,0.0078125,-0.07421875,0.04296875
batch_487,-0.0625,-0.08984375,-0.125
batch_488,-0.02734375,-0.171875,-0.1328125
batch_489,-0.078125,-0.078125,-0.01953125
batch_490,-0.0390625,-0.0234375,-0.02734375
batch_491,0.0546875,0.01953125,-0.125
batch_492,-0.0859375,-0.046875,-0.2578125
batch_493,-0.046875,-0.0234375,-0.0078125
batch_494,-0.0625,0.0546875,-0.00390625
batch_495,-0.0703125,-0.046875,0.00390625
batch_496,0.01171875,-0.01953125,-0.0546875
batch_497,0.015625,0.09375,-0.16796875
batch_498,-0.09765625,-0.04296875,-0.02734375
batch_499,-0.15625,-0.0703125,-0.23046875
batch_500,-0.00390625,-0.1484375,0.04296875
batch_501,-0.1171875,0.0234375,-0.0078125
batch_502,0.01953125,-0.0703125,-0.12890625
batch_503,0.03515625,-0.140625,-0.0390625
batch_504,-0.0703125,-0.01953125,-0.11328125
batch_505,-0.140625,-0.1015625,-0.04296875
batch_506,-0.0234375,-0.01953125,-0.02734375
batch_507,-0.0078125,-0.140625,-0.125
batch_508,0.02734375,-0.0859375,-0.07421875
batch_509,0.00390625,-0.109375,-0.0859375
batch_510,-0.0390625,-0.04296875,-0.07421875
batch_511,-0.19921875,-0.2265625,-0.0078125
batch_512,0.09375,-0.10546875,-0.07421875
batch_513,-0.01953125,-0.07421875,0.05078125
batch_514,0.015625,-0.015625,-0.19140625
batch_515,-0.015625,-0.0625,-0.1015625
batch_516,-0.0703125,-0.05859375,-0.03125
batch_517,-0.0390625,-0.0234375,-0.109375
batch_518,0.03125,-0.015625,-0.0234375
batch_519,-0.08203125,0.046875,-0.02734375
batch_520,-0.08984375,-0.0546875,-0.046875
batch_521,-0.1640625,-0.1171875,-0.0546875
batch_522,-0.06640625,-0.1015625,-0.02734375
batch_523,-0.0234375,-0.05859375,-0.06640625
batch_524,-0.0546875,-0.03125,-0.1953125
batch_525,-0.140625,0.0,-0.0703125
batch_526,-0.140625,-0.140625,-0.1484375
batch_527,-0.0546875,-0.03515625,-0.0859375
batch_528,-0.046875,-0.09375,-0.03125
batch_529,-0.1015625,-0.06640625,-0.1328125
batch_530,-0.078125,-0.06640625,-0.078125
batch_531,-0.0546875,-0.17578125,-0.13671875
batch_532,-0.0390625,-0.109375,-0.171875
batch_533,-0.21484375,-0.1328125,-0.1875
batch_534,-0.1328125,-0.0078125,-0.0625
batch_535,-0.21484375,-0.0625,-0.25
batch_536,-0.140625,-0.203125,-0.171875
batch_537,-0.12109375,-0.19921875,-0.1796875
batch_538,-0.1015625,-0.20703125,-0.17578125
batch_539,-0.4375,-0.265625,-0.2109375
batch_540,-0.2109375,0.0625,-0.19921875
batch_541,0.21484375,-0.18359375,-0.1640625
batch_542,-0.2421875,0.0546875,-0.078125
batch_543,0.04296875,0.015625,-0.0625
batch_544,-0.18359375,-0.203125,-0.13671875
batch_545,-0.09375,-0.24609375,-0.2421875
batch_546,-0.03125,0.078125,0.03125
batch_547,0.01171875,0.01953125,-0.0078125
batch_548,-0.16015625,-0.2890625,-0.30078125
batch_549,-0.19140625,0.0390625,-0.14453125
batch_550,-0.17578125,-0.1484375,-0.25
batch_551,-0.20703125,-0.03515625,-0.0859375
batch_552,-0.1953125,-0.125,-0.18359375
batch_553,-0.01171875,-0.1171875,-0.12890625
batch_554,-0.2109375,-0.0703125,0.1171875
batch_555,-0.27734375,-0.125,-0.08203125
batch_556,-0.04296875,0.02734375,-0.15234375
batch_557,-0.1875,-0.22265625,-0.0859375
batch_558,0.0625,-0.14453125,-0.01953125
batch_559,-0.0546875,-0.1171875,0.02734375
batch_560,-0.10546875,-0.00390625,-0.21875
batch_561,-0.1328125,-0.15234375,-0.1796875
batch_562,-0.2109375,-0.12109375,-0.16015625
batch_563,-0.08203125,0.0,0.04296875
