,iteration_1,iteration_2,iteration_3
batch_176,-0.3125,-0.125,-0.0625
batch_177,-0.125,-0.125,0.0
batch_178,-0.1875,-0.1875,-0.0625
batch_179,-0.125,-0.125,-0.125
batch_180,-0.25,0.0,-0.0625
batch_181,-0.125,0.0,-0.125
batch_182,-0.125,0.0,0.0
batch_183,-0.125,-0.1875,0.0
batch_184,-0.125,-0.125,-0.0625
batch_185,-0.0625,0.0,-0.0625
batch_186,-0.1875,0.0,-0.4375
batch_187,0.0,-0.125,-0.125
batch_188,-0.0625,-0.0625,0.0
batch_189,0.125,-0.125,-0.125
batch_190,-0.25,-0.1875,-0.125
batch_191,-0.25,-0.0625,-0.1875
batch_192,-0.125,-0.0625,-0.25
batch_193,-0.0625,-0.1875,-0.125
batch_194,-0.0625,-0.1875,-0.125
batch_195,-0.125,-0.1875,-0.25
batch_196,-0.125,-0.1875,-0.125
batch_197,-0.25,-0.125,0.0
batch_198,-0.0625,0.0625,-0.125
batch_199,-0.0625,-0.125,-0.125
batch_200,0.0,-0.125,-0.125
batch_201,-0.125,0.0,-0.0625
batch_202,-0.25,-0.25,-0.0625
batch_203,-0.0625,-0.1875,-0.1875
batch_204,-0.125,-0.1875,-0.0625
batch_205,0.0,-0.125,-0.1875
batch_206,-0.0625,-0.0625,-0.125
batch_207,-0.0625,-0.25,-0.1875
batch_208,-0.125,-0.125,-0.1875
batch_209,-0.1875,-0.0625,0.0
batch_210,-0.0625,-0.1875,-0.125
batch_211,-0.125,-0.0625,-0.1875
batch_212,-0.0625,-0.0625,-0.0625
batch_213,0.0,-0.125,-0.125
batch_214,-0.125,-0.1875,-0.0625
batch_215,-0.1875,-0.0625,-0.125
batch_216,0.0,-0.0625,0.0
batch_217,0.0,-0.0625,-0.125
batch_218,-0.1875,-0.375,-0.125
batch_219,-0.0625,-0.25,-0.125
batch_220,-0.1875,-0.3125,-0.125
batch_221,-0.1875,-0.1875,-0.1875
batch_222,-0.125,-0.25,-0.1875
batch_223,-0.25,-0.125,-0.3125
batch_224,-0.125,-0.125,-0.375
batch_225,-0.125,-0.125,-0.125
batch_226,0.0,-0.125,-0.0625
batch_227,0.0,-0.25,-0.25
batch_228,-0.125,-0.125,-0.125
batch_229,-0.0625,-0.3125,-0.125
batch_230,-0.25,-0.25,-0.1875
batch_231,0.0625,-0.0625,0.0
batch_232,-0.125,0.0,-0.1875
batch_233,-0.1875,-0.125,-0.0625
batch_234,-0.125,-0.1875,-0.1875
batch_235,-0.125,-0.125,-0.0625
batch_236,-0.0625,-0.0625,-0.1875
batch_237,-0.0625,-0.0625,-0.0625
batch_238,-0.125,-0.25,-0.125
batch_239,0.0,-0.125,-0.125
batch_240,-0.125,-0.125,-0.0625
batch_241,-0.1875,-0.125,-0.25
batch_242,0.0,-0.1875,-0.125
batch_243,-0.1875,-0.125,-0.125
batch_244,0.0,-0.0625,0.0
batch_245,0.0,0.0,-0.1875
batch_246,-0.1875,-0.125,-0.125
batch_247,-0.1875,-0.1875,-0.125
batch_248,-0.125,-0.0625,-0.0625
batch_249,-0.0625,-0.125,-0.0625
batch_250,-0.125,-0.1875,0.0
batch_251,-0.0625,-0.125,-0.0625
batch_252,-0.125,-0.1875,0.0
batch_253,-0.125,-0.125,-0.125
batch_254,-0.125,-0.3125,-0.125
batch_255,-0.125,-0.0625,-0.25
batch_256,-0.1875,-0.125,-0.0625
batch_257,-0.3125,-0.1875,-0.0625
batch_258,-0.3125,-0.1875,-0.25
batch_259,-0.1875,-0.125,-0.1875
batch_260,-0.25,-0.25,-0.0625
batch_261,-0.0625,-0.125,-0.3125
batch_262,-0.25,-0.25,-0.125
batch_263,-0.25,-0.0625,-0.25
batch_264,-0.125,-0.125,-0.125
batch_265,-0.25,-0.25,-0.125
batch_266,-0.25,-0.375,-0.1875
batch_267,-0.3125,-0.25,-0.125
batch_268,-0.1875,-0.125,-0.125
batch_269,-0.125,-0.25,-0.1875
batch_270,-0.25,-0.3125,-0.3125
batch_271,-0.125,-0.375,-0.125
batch_272,-0.0625,-0.125,-0.125
batch_273,-0.0625,-0.125,-0.25
batch_274,-0.1875,-0.125,-0.125
batch_275,-0.125,0.0,-0.1875
batch_276,-0.0625,-0.125,-0.1875
batch_277,-0.25,-0.3125,-0.1875
batch_278,-0.125,-0.1875,-0.0625
batch_279,-0.1875,-0.1875,-0.125
batch_280,-0.1875,-0.1875,-0.0625
batch_281,-0.1875,-0.0625,-0.0625
batch_282,-0.1875,-0.125,-0.125
batch_283,-0.0625,-0.1875,-0.125
batch_284,-0.0625,-0.25,-0.125
batch_285,-0.125,0.0,-0.0625
batch_286,0.0,-0.1875,-0.0625
batch_287,-0.125,0.0,-0.25
batch_288,-0.125,-0.125,-0.125
batch_289,-0.1875,-0.1875,-0.125
batch_290,-0.1875,-0.0625,-0.0625
batch_291,-0.0625,-0.125,-0.125
batch_292,-0.125,0.0,-0.0625
batch_293,-0.1875,-0.1875,-0.0625
batch_294,-0.1875,-0.125,-0.0625
batch_295,0.0,-0.0625,-0.125
batch_296,-0.125,-0.125,-0.125
batch_297,-0.1875,-0.25,-0.3125
batch_298,-0.0625,0.0,-0.0625
batch_299,-0.0625,-0.125,-0.1875
batch_300,-0.125,-0.1875,-0.125
batch_301,-0.25,-0.125,-0.125
batch_302,-0.125,0.0,-0.1875
batch_303,-0.1875,-0.1875,-0.125
batch_304,-0.0625,-0.25,-0.1875
batch_305,-0.125,-0.3125,-0.25
batch_306,-0.25,-0.3125,-0.25
batch_307,-0.25,-0.1875,-0.1875
batch_308,-0.25,-0.3125,-0.375
batch_309,-0.125,-0.3125,-0.3125
batch_310,-0.1875,-0.125,-0.1875
batch_311,-0.1875,-0.25,-0.125
batch_312,-0.125,-0.125,-0.0625
batch_313,-0.125,-0.3125,-0.1875
batch_314,-0.0625,-0.125,-0.125
batch_315,-0.1875,0.0,-0.125
batch_316,-0.125,-0.1875,-0.25
batch_317,-0.0625,-0.1875,-0.25
batch_318,-0.0625,-0.1875,-0.1875
batch_319,-0.125,-0.125,-0.125
batch_320,-0.125,-0.125,-0.0625
batch_321,-0.25,-0.1875,-0.125
batch_322,-0.0625,-0.125,-0.1875
batch_323,-0.25,-0.0625,-0.0625
batch_324,0.0,-0.125,-0.0625
batch_325,-0.125,-0.25,-0.0625
batch_326,0.0,-0.0625,-0.125
batch_327,-0.0625,-0.1875,-0.125
batch_328,-0.1875,-0.0625,-0.125
batch_329,-0.0625,-0.125,-0.125
batch_330,-0.25,-0.25,0.0
batch_331,0.0,-0.0625,-0.125
batch_332,-0.1875,-0.1875,-0.0625
batch_333,-0.0625,-0.125,-0.125
batch_334,-0.0625,0.0,-0.125
batch_335,-0.0625,-0.125,-0.1875
batch_336,-0.125,-0.1875,-0.25
batch_337,0.0,-0.25,-0.1875
batch_338,-0.1875,-0.125,-0.125
batch_339,0.0,-0.0625,-0.1875
batch_340,-0.25,-0.1875,0.0
batch_341,0.0,-0.0625,0.125
batch_342,0.0,-0.0625,0.0
batch_343,-0.1875,-0.0625,0.0
batch_344,-0.1875,-0.125,-0.0625
batch_345,-0.125,-0.125,-0.0625
batch_346,-0.25,-0.1875,-0.125
batch_347,-0.0625,-0.125,0.0
batch_348,-0.125,0.0,-0.0625
batch_349,-0.0625,-0.0625,-0.125
batch_350,0.0,0.0,-0.0625
batch_351,0.0,-0.125,-0.125
batch_352,0.0,0.0625,0.0
batch_353,0.0,0.0,-0.125
batch_354,-0.0625,0.0,-0.125
batch_355,-0.125,0.0625,-0.125
batch_356,0.0,-0.0625,0.0
batch_357,0.0,-0.125,0.0
batch_358,0.0,0.0,0.0
batch_359,-0.0625,0.0,-0.0625
batch_360,-0.0625,0.0,-0.125
batch_361,0.0,-0.0625,0.0
batch_362,-0.1875,0.125,0.0625
batch_363,0.0,-0.0625,-0.125
batch_364,-0.0625,-0.125,-0.0625
batch_365,-0.125,-0.125,0.0
batch_366,0.0,0.0,0.0
batch_367,-0.25,0.0,-0.0625
batch_368,-0.125,-0.1875,-0.0625
batch_369,-0.125,0.0625,0.0
batch_370,-0.0625,-0.125,-0.125
batch_371,-0.1875,-0.1875,-0.25
batch_372,0.0625,0.0,0.0
batch_373,-0.0625,-0.125,0.0
batch_374,0.0,-0.125,-0.1875
batch_375,-0.1875,-0.0625,-0.1875
batch_376,0.0,-0.125,-0.125
batch_377,-0.0625,0.0,-0.0625
batch_378,-0.125,0.0625,-0.0625
batch_379,-0.0625,-0.0625,-0.125
batch_380,-0.0625,-0.125,-0.125
batch_381,-0.1875,-0.0625,-0.1875
batch_382,-0.375,-0.0625,-0.125
batch_383,-0.125,-0.25,-0.1875
batch_384,-0.0625,-0.125,-0.1875
batch_385,-0.1875,-0.25,-0.25
batch_386,-0.125,-0.1875,-0.125
batch_387,-0.25,-0.1875,-0.125
batch_388,-0.125,-0.25,-0.125
batch_389,-0.25,-0.25,-0.125
batch_390,-0.25,-0.125,-0.125
batch_391,-0.0625,-0.0625,0.0
batch_392,-0.25,-0.125,-0.1875
batch_393,-0.125,-0.125,-0.125
batch_394,0.0,-0.125,-0.125
batch_395,-0.125,-0.0625,-0.125
batch_396,-0.0625,0.0,-0.1875
batch_397,-0.125,-0.25,-0.125
batch_398,-0.125,-0.0625,-0.125
batch_399,-0.0625,-0.25,-0.125
batch_400,-0.125,-0.0625,-0.125
batch_401,-0.125,-0.125,-0.0625
batch_402,-0.25,0.0,-0.0625
batch_403,-0.0625,-0.125,-0.1875
batch_404,-0.125,-0.0625,-0.125
batch_405,-0.125,-0.1875,0.0
batch_406,0.0,0.0,-0.0625
batch_407,0.0,0.0,-0.1875
batch_408,0.0625,-0.125,-0.125
batch_409,-0.1875,-0.0625,-0.1875
batch_410,-0.125,-0.125,-0.3125
batch_411,-0.3125,-0.25,-0.0625
batch_412,-0.0625,-0.0625,-0.125
batch_413,-0.125,0.0,-0.125
batch_414,-0.1875,-0.125,-0.1875
batch_415,-0.0625,-0.125,0.0
batch_416,-0.125,-0.25,-0.1875
batch_417,-0.0625,-0.125,-0.25
batch_418,-0.25,-0.1875,-0.125
batch_419,-0.1875,-0.1875,-0.125
batch_420,-0.125,-0.125,-0.0625
batch_421,-0.1875,-0.125,-0.125
batch_422,-0.0625,0.0,-0.1875
batch_423,0.0,-0.0625,-0.125
batch_424,-0.0625,-0.125,-0.125
batch_425,-0.125,-0.125,-0.125
batch_426,0.125,-0.0625,0.125
batch_427,-0.125,0.0,-0.0625
batch_428,0.125,-0.0625,0.0
batch_429,0.0,0.0625,0.0
batch_430,-0.0625,-0.1875,-0.125
batch_431,-0.125,-0.125,-0.0625
batch_432,0.0625,-0.1875,-0.25
batch_433,-0.0625,0.0,0.0
batch_434,0.0,-0.0625,0.0
batch_435,0.0625,-0.0625,0.0
batch_436,0.125,-0.125,-0.125
batch_437,-0.25,-0.125,0.0
batch_438,-0.0625,0.125,0.0
batch_439,0.0,-0.125,-0.125
batch_440,0.0,-0.0625,0.0
batch_441,0.0,-0.125,-0.125
batch_442,-0.1875,0.0,0.0
batch_443,0.0,-0.125,0.0625
batch_444,0.0,-0.0625,0.0
batch_445,0.0,0.0,0.0
batch_446,-0.125,-0.125,0.0
batch_447,0.0,0.0,0.0
batch_448,0.0,-0.0625,0.0625
batch_449,-0.125,-0.0625,0.0
batch_450,-0.125,-0.125,-0.0625
batch_451,0.0,0.0,0.0
batch_452,-0.0625,-0.0625,0.0
batch_453,-0.0625,0.0,-0.125
batch_454,0.0,0.0625,0.0
batch_455,0.0,0.0625,-0.0625
batch_456,0.0,0.0,-0.0625
batch_457,-0.125,-0.0625,-0.125
batch_458,-0.0625,-0.125,-0.0625
batch_459,0.0,0.0,0.125
batch_460,0.0,-0.1875,0.0
batch_461,-0.125,-0.25,0.125
batch_462,-0.125,-0.25,0.0625
batch_463,0.0,0.125,-0.125
batch_464,-0.125,-0.0625,0.0
batch_465,-0.0625,0.0625,-0.1875
batch_466,-0.0625,-0.0625,0.0
batch_467,0.0,0.0,-0.1875
batch_468,-0.1875,-0.1875,-0.0625
batch_469,-0.125,0.0,-0.1875
batch_470,0.0,-0.1875,-0.1875
batch_471,0.0,0.3125,0.0
batch_472,-0.125,-0.0625,0.0
batch_473,-0.0625,-0.125,0.0
batch_474,0.0625,-0.125,-0.125
batch_475,0.0,-0.0625,-0.0625
batch_476,-0.1875,-0.1875,0.0
batch_477,0.0,-0.125,-0.125
batch_478,0.0,-0.125,-0.0625
batch_479,0.0,-0.125,-0.0625
batch_480,0.0,-0.125,0.125
batch_481,0.0625,0.0,0.125
batch_482,-0.125,0.0625,0.0625
batch_483,-0.0625,0.0,-0.0625
batch_484,-0.0625,0.0,0.125
batch_485,0.0,0.0,-0.125
batch_486,-0.0625,-0.0625,-0.0625
batch_487,0.0,-0.0625,0.0
batch_488,0.0,-0.0625,-0.125
batch_489,0.0625,0.0,-0.0625
batch_490,0.0,0.0,0.0
batch_491,0.0,0.0,0.0
batch_492,0.0,-0.0625,0.0625
batch_493,-0.0625,0.0625,0.0
batch_494,0.0,0.0,0.0
batch_495,-0.0625,-0.0625,0.0
batch_496,0.0625,-0.0625,-0.0625
batch_497,0.0,-0.125,0.0
batch_498,0.0625,0.0,-0.0625
batch_499,0.0,0.0,-0.125
batch_500,-0.125,0.0,-0.25
batch_501,-0.0625,0.0,-0.125
batch_502,0.0,0.0,0.0
batch_503,0.0,0.0,0.0
batch_504,-0.125,0.0,0.0625
batch_505,0.0,-0.0625,-0.0625
batch_506,0.0625,-0.0625,-0.0625
batch_507,0.0,0.0,-0.0625
batch_508,0.0,-0.125,-0.0625
batch_509,0.0,0.0,0.0
batch_510,0.0,-0.0625,-0.0625
batch_511,-0.0625,-0.0625,-0.125
batch_512,-0.0625,0.0,-0.0625
batch_513,0.0,0.0,-0.0625
batch_514,-0.0625,0.0,0.0
batch_515,-0.125,-0.0625,-0.125
batch_516,-0.0625,-0.125,0.0
batch_517,-0.125,0.0,-0.125
batch_518,0.0,-0.125,0.0
batch_519,0.0,-0.0625,-0.0625
batch_520,-0.0625,0.0,0.0
batch_521,-0.125,0.0625,-0.0625
batch_522,-0.125,0.0,-0.0625
batch_523,-0.125,0.0,-0.125
batch_524,-0.125,-0.125,-0.0625
batch_525,-0.125,-0.125,-0.1875
batch_526,0.0,0.0625,-0.125
batch_527,0.0,-0.0625,0.0
batch_528,-0.125,0.0,-0.0625
batch_529,0.0625,-0.125,-0.0625
batch_530,-0.125,-0.125,-0.0625
batch_531,-0.0625,-0.1875,-0.0625
batch_532,-0.0625,-0.125,0.0
batch_533,0.0,-0.0625,-0.0625
batch_534,-0.0625,-0.125,0.0
batch_535,-0.0625,-0.125,-0.125
batch_536,-0.1875,-0.125,-0.1875
batch_537,-0.0625,-0.0625,0.0
batch_538,-0.125,-0.0625,-0.125
batch_539,-0.0625,-0.0625,-0.25
batch_540,-0.0625,-0.1875,-0.125
batch_541,-0.125,0.0625,-0.125
batch_542,0.0,-0.0625,-0.1875
batch_543,-0.0625,-0.0625,0.0
batch_544,-0.125,0.0,-0.125
batch_545,-0.125,-0.125,0.0625
batch_546,0.125,0.125,-0.0625
batch_547,0.0,0.0,0.125
batch_548,-0.125,-0.125,-0.125
batch_549,-0.25,-0.25,0.0
batch_550,-0.1875,-0.0625,-0.0625
batch_551,-0.125,-0.125,-0.125
batch_552,-0.125,-0.0625,-0.125
batch_553,-0.1875,-0.125,-0.125
batch_554,-0.125,0.0,-0.25
batch_555,0.0,0.0,-0.1875
batch_556,-0.125,0.125,0.0
batch_557,-0.0625,0.0,-0.0625
batch_558,0.0,0.0,0.125
batch_559,-0.0625,0.125,-0.125
batch_560,-0.0625,0.0,0.0
batch_561,-0.1875,-0.0625,0.0
batch_562,-0.125,-0.0625,0.0
batch_563,0.0,0.0,0.0
batch_564,0.0,0.0,0.0
batch_565,0.125,0.0,-0.125
batch_566,-0.125,-0.0625,-0.0625
batch_567,0.0625,0.0,-0.0625
batch_568,-0.0625,-0.125,-0.0625
batch_569,0.125,-0.125,-0.3125
batch_570,0.0,-0.0625,-0.0625
batch_571,0.0625,0.0,-0.1875
batch_572,-0.0625,0.0,-0.25
batch_573,0.0,0.0,0.0
batch_574,-0.125,0.0,-0.125
batch_575,-0.0625,-0.125,-0.0625
batch_576,0.0,-0.0625,-0.125
batch_577,0.0,-0.125,0.0
batch_578,-0.0625,0.0,-0.0625
batch_579,0.0,0.0,0.0
batch_580,0.0625,0.0,0.0
batch_581,0.0,0.0,-0.0625
batch_582,-0.0625,0.0,0.0625
batch_583,-0.0625,-0.0625,-0.125
batch_584,0.125,-0.125,0.0
batch_585,0.0,-0.0625,0.0625
batch_586,-0.125,-0.125,-0.125
batch_587,0.0,0.125,0.0625
batch_588,-0.0625,-0.0625,0.125
batch_589,0.0,0.0625,0.125
batch_590,-0.125,-0.0625,0.0
batch_591,-0.125,0.0625,-0.125
batch_592,0.0,-0.0625,-0.1875
batch_593,0.0,0.0,0.0
batch_594,0.0,0.0,0.0
batch_595,0.0,0.0625,0.0
batch_596,0.0,-0.0625,-0.0625
batch_597,0.0,0.0,-0.0625
batch_598,0.0,0.0,0.0
batch_599,-0.0625,-0.0625,-0.0625
batch_600,-0.0625,-0.0625,-0.0625
batch_601,0.0,-0.0625,-0.0625
batch_602,0.0,0.0,-0.0625
batch_603,0.0,-0.0625,0.0
batch_604,0.0,-0.0625,0.0
batch_605,0.125,0.0625,0.0
batch_606,0.0,-0.1875,-0.0625
batch_607,0.0625,0.0,-0.125
batch_608,-0.125,0.0,0.0625
batch_609,-0.0625,-0.0625,-0.0625
batch_610,-0.375,-0.1875,-0.125
batch_611,-0.125,-0.3125,0.0
batch_612,-0.0625,-0.25,-0.3125
batch_613,-0.25,-0.3125,-0.25
batch_614,-0.3125,-0.125,-0.125
batch_615,-0.125,-0.1875,0.0
batch_616,-0.25,-0.0625,-0.1875
batch_617,0.0,-0.1875,-0.125
batch_618,-0.0625,-0.0625,-0.25
batch_619,-0.0625,-0.125,-0.125
batch_620,-0.125,-0.125,-0.25
batch_621,-0.1875,-0.0625,0.0
batch_622,-0.3125,0.0,-0.25
batch_623,-0.1875,-0.0625,-0.0625
batch_624,-0.1875,-0.1875,-0.0625
batch_625,-0.125,-0.125,-0.1875
batch_626,-0.0625,-0.0625,-0.125
batch_627,-0.1875,-0.25,-0.125
batch_628,-0.125,-0.1875,-0.1875
batch_629,0.0,-0.0625,-0.0625
batch_630,-0.3125,-0.1875,-0.25
batch_631,-0.125,-0.0625,-0.1875
batch_632,0.0,0.0,-0.125
batch_633,-0.125,-0.25,-0.0625
batch_634,-0.125,-0.1875,-0.125
batch_635,-0.1875,-0.1875,-0.0625
batch_636,-0.25,-0.0625,-0.125
batch_637,-0.125,-0.125,-0.125
batch_638,-0.125,-0.125,-0.125
batch_639,-0.0625,-0.1875,-0.0625
batch_640,-0.125,-0.25,0.0
batch_641,0.0,-0.125,-0.1875
batch_642,-0.25,-0.125,-0.0625
batch_643,-0.1875,-0.25,-0.125
batch_644,-0.125,-0.1875,-0.1875
batch_645,-0.125,-0.0625,-0.125
batch_646,-0.1875,0.0,-0.25
batch_647,-0.125,-0.125,-0.0625
batch_648,-0.1875,-0.0625,-0.0625
batch_649,-0.1875,-0.0625,0.0
batch_650,-0.125,-0.125,-0.125
batch_651,0.0,-0.125,-0.125
batch_652,0.0,0.0,-0.125
batch_653,0.0,-0.0625,-0.0625
batch_654,-0.0625,0.0,-0.0625
batch_655,0.0,0.0625,0.0
batch_656,-0.1875,0.0,0.0
batch_657,0.0,-0.0625,-0.25
batch_658,-0.125,-0.1875,-0.125
batch_659,-0.1875,-0.125,-0.25
batch_660,-0.125,0.0,-0.0625
batch_661,-0.125,0.0,-0.1875
batch_662,-0.0625,0.0,-0.0625
batch_663,-0.125,-0.0625,0.0
batch_664,-0.125,-0.125,-0.125
batch_665,0.0,-0.0625,0.0
batch_666,-0.125,-0.0625,0.0
batch_667,0.0,-0.0625,-0.0625
batch_668,-0.125,0.0,-0.25
batch_669,-0.125,0.0,-0.125
batch_670,0.0,-0.1875,0.0
batch_671,-0.25,-0.1875,0.1875
batch_672,-0.125,-0.0625,-0.1875
batch_673,-0.125,0.0,0.0625
batch_674,-0.25,-0.0625,0.0
batch_675,0.0,0.0,-0.0625
batch_676,0.0,-0.125,-0.125
batch_677,-0.125,0.0,0.0
batch_678,-0.125,-0.0625,-0.1875
batch_679,-0.1875,-0.1875,-0.0625
batch_680,-0.0625,-0.0625,-0.1875
batch_681,-0.125,0.0,-0.1875
batch_682,-0.1875,0.0,-0.125
batch_683,-0.125,-0.25,-0.125
batch_684,0.0,0.0,-0.125
batch_685,-0.3125,-0.125,-0.1875
batch_686,-0.125,-0.125,-0.125
batch_687,-0.1875,-0.125,-0.0625
